Tutorial Group,Student ID,Name,School,Gender,CGPA
G-14,3301,Anita Clarke,MSE,Female,4.1
G-14,3127,Ashraff Bin Mohd,SBS,Male,4.05
G-14,1788,Brendan James,CCEB,Male,4.2
G-14,2880,Carmen Lee,CCEB,Female,3.96
G-14,1747,Chandra Widyanto,CEE,Male,4.52
G-14,2014,Chloe Ng,ASE,Female,4.21
G-14,290,Diana Kwan,MAE,Female,4.09
G-14,2563,Dylan Adams,CCDS,Male,3.87
G-14,5711,Eko Prasetyo,CCDS,Male,3.8
G-14,4775,Emily Harris,CCEB,Female,4.15
G-14,1425,Fatimah Rahman,MSE,Female,4.14
G-14,1407,Freddie Wong,EEE,Male,4.08
G-14,1698,Hana Yamamoto,CoB (NBS),Female,4.14
G-14,259,Hao Xiang Tan,CoB (NBS),Male,4.05
G-14,2714,Henry King,SPMS,Male,4.04
G-14,1416,Henry Morales,CCEB,Male,4.02
G-14,666,Hugo Huang,NIE,Male,4.02
G-14,664,Hui Yao Tan,CoE,Female,4.1
G-14,4329,Jenna Wong,EEE,Female,4.12
G-14,839,Jing Yi,CCEB,Female,3.89
G-14,128,Kai Wong,ASE,Male,3.96
G-14,5152,Liang Hong,CCEB,Male,4.05
G-14,2319,Linda Wong,ASE,Female,4.11
G-14,5443,Madiha Qureshi,MAE,Female,4.1
G-14,3424,Min-Jae Park,SPMS,Male,4.14
G-14,3423,Quinn Dela Cruz,ASE,Female,4.01
G-14,2,Rabia Noor,SPMS,Female,4.02
G-14,2710,Riley Kim,SBS,Male,4.2
G-14,5004,Riya Yadav,NIE,Female,4.03
G-14,5118,Rizal Ramadhan,SSS,Male,3.92
G-14,5683,Samuel Morgan,CEE,Male,4.15
G-14,806,Samuel Torres,CCEB,Male,3.9
G-14,1117,Sanjana Mehta,EEE,Female,4.08
G-14,1491,Shahid Malik,MAE,Male,3.9
G-14,5400,Shamita Rani,CoE,Female,4.04
G-14,3609,Sharifah Ali,SPMS,Female,3.8
G-14,3334,Siti Aisyah,LKCMedicine,Female,3.9
G-14,5071,Sophie Liao,SSS,Female,4.25
G-14,677,Stella Green,CCEB,Female,4.11
G-14,2590,Steve Lau,SBS,Male,4.01
G-14,2074,Talia Chang,SPMS,Female,4.18
G-14,5173,Tian Wang,SBS,Male,4.3
G-14,2070,Veera Kumar,CCEB,Female,4.02
G-14,110,Winston Yang,MAE,Male,4.12
G-14,1165,Xander Wong,CCEB,Male,4.1
G-14,3722,Xyla Cruz,MAE,Female,4.14
G-14,1324,Yusuf Bin Sulaiman,CEE,Male,4.22
G-14,3114,Yvonne Ko,CoB (NBS),Female,4.14
G-14,1464,Zhou Min,SBS,Male,4.15
G-15,4262,Aaron Taylor,CCDS,Male,4.15
G-15,2815,Aditi Bhat,ASE,Male,4.11
G-15,1897,Andrew Clark,MSE,Male,4.08
G-15,2910,Azhar Khan,CCDS,Male,3.87
G-15,577,Beckett Lee,CoB (NBS),Male,4.05
G-15,4920,Brendan James,SoH,Male,4.15
G-15,4090,Caleb Hughes,CCDS,Male,4.13
G-15,2367,Deepika Singh,SSS,Female,4.14
G-15,894,Derek Tan,CEE,Male,4.3
G-15,219,Dominic Yang,CEE,Male,4.0
G-15,3089,Felicity Morgan,SSS,Female,4.01
G-15,3968,Hani Susanti,SPMS,Female,4.15
G-15,3369,Haroon Qureshi,CoB (NBS),Male,4.19
G-15,450,Hassan Bin Yusof,CCEB,Male,4.01
G-15,5181,Isaac Tan,CEE,Male,3.92
G-15,3380,Isabella Wilson,SPMS,Female,4.03
G-15,3072,Isha Tan,CoB (NBS),Female,4.03
G-15,1181,Jayden Lee,SPMS,Male,4.08
G-15,1806,Leo Cooper,SPMS,Male,4.17
G-15,54,Levi Price,CEE,Male,4.02
G-15,5501,Lily Ng,EEE,Female,3.93
G-15,5276,Meenakshi Iyer,MAE,Female,4.06
G-15,4265,Mira Sulaiman,SPMS,Female,3.91
G-15,5948,Neelam Patel,CoB (NBS),Female,4.03
G-15,1350,Nguyen Thi Thuy,CCDS,Female,4.13
G-15,1506,Noor Rani,CEE,Female,3.91
G-15,1411,Rory Hughes,SSS,Male,4.09
G-15,3621,Saki Watanabe,NIE,Female,4.15
G-15,1034,Samantha Wu,SoH,Female,4.01
G-15,5728,Sania Noor,CEE,Female,3.88
G-15,968,Seng Wei Lim,CEE,Male,4.0
G-15,4835,Shaima Binti Rahman,CCEB,Female,4.0
G-15,1102,Shanaz Iqbal,CEE,Female,4.12
G-15,299,Siddharth Iyer,NIE,Male,4.22
G-15,5141,Soniya Malik,CoB (NBS),Female,4.03
G-15,317,Soren Wu,MAE,Male,4.02
G-15,4856,Sung-Min Yoo,CoB (NBS),Male,4.13
G-15,1151,Truong Van Hoang,CCDS,Male,4.21
G-15,3352,Tyler Johnson,MAE,Male,4.2
G-15,898,Victoria Wang,CEE,Female,4.14
G-15,1315,Warner Ng,CEE,Male,4.1
G-15,642,Wu Bin,NIE,Male,4.06
G-15,1569,Xiangqi,MAE,Male,4.01
G-15,1626,Yun Zhang,SSS,Male,4.09
G-15,4908,Zachary Garcia,MSE,Male,3.91
G-15,4782,Zachary Walker,LKCMedicine,Male,4.01
G-15,4561,Zahra Khan,MAE,Female,3.95
G-15,2524,Zhao Li,NIE,Male,4.2
G-15,2045,Zoe Lim,CCDS,Female,3.89
G-15,4868,Zoe Lin,CEE,Female,4.0
G-16,1175,Aishwarya Nair,CCDS,Female,3.9
G-16,3975,Albert Yip,CCEB,Male,4.05
G-16,5922,Ami Mori,SSS,Female,4.03
G-16,5508,Anita Patel,CCEB,Female,4.2
G-16,3995,Caleb Yang,SPMS,Male,3.89
G-16,3361,Chen Wang,EEE,Male,4.02
G-16,5429,Chloe Green,SSS,Female,4.14
G-16,5380,Derek Bautista,CCDS,Male,4.14
G-16,3018,Derek Hill,LKCMedicine,Male,4.09
G-16,5365,Durga Sharma,SBS,Female,4.14
G-16,4806,Dylan Lewis,WKW SCI,Male,4.15
G-16,3868,Eva Cooper,ASE,Female,4.05
G-16,189,Geeta Reddy,SPMS,Female,4.1
G-16,2569,Henry Cheung,ASE,Male,4.11
G-16,5183,Hiroshi Yamashita,MAE,Male,3.94
G-16,4871,Ivan Wong,CCEB,Male,4.08
G-16,4058,Jane Lee,EEE,Female,4.17
G-16,1300,Jeremiah Santos,CCEB,Male,4.0
G-16,302,Kathy Yip,SSS,Female,4.19
G-16,1111,Khalid Malik,CCEB,Male,4.04
G-16,4148,Liam Hughes,CCDS,Male,4.15
G-16,673,Liam Reddy,ADM,Male,4.22
G-16,1949,Lihua,CCEB,Female,4.2
G-16,100,Lydia Chen,WKW SCI,Female,4.0
G-16,4195,Lydia Yip,MAE,Female,4.48
G-16,4365,Mabel Turner,CCDS,Female,4.12
G-16,2030,Maya Alexander,CCEB,Female,4.1
G-16,3703,Maya Tan,CCEB,Female,4.12
G-16,522,Mia Clark,CEE,Female,4.03
G-16,3264,Naina Mehta,SSS,Female,4.02
G-16,4212,Nazia Nadeem,CCEB,Female,4.0
G-16,4469,Nitin Kumar,SBS,Male,3.85
G-16,1560,Noor Jahan,SSS,Female,3.95
G-16,1480,Ritika Singh,CCEB,Female,4.01
G-16,3090,Samara Chang,SPMS,Female,4.2
G-16,533,Sanjana Gupta,CCDS,Female,4.14
G-16,80,Shu Fang,CCDS,Female,4.1
G-16,5520,Shuqi,MAE,Male,4.2
G-16,3791,Soo-Min Park,MAE,Female,4.03
G-16,2307,Sophia Davis,SPMS,Female,3.88
G-16,5902,Sylvia Tan,CEE,Female,4.1
G-16,4750,Tristan Lim,SPMS,Male,4.1
G-16,2050,Tyson Scott,SoH,Male,4.06
G-16,3046,Ursula Cruz,SPMS,Female,4.01
G-16,4673,Usman Iqbal,CEE,Male,4.02
G-16,5691,Wei Jie,SSS,Male,4.06
G-16,471,Wesley Villanueva,SBS,Male,3.89
G-16,2087,William Li,CCEB,Male,4.2
G-16,1344,Xiuqin,LKCMedicine,Male,4.15
G-16,5277,Zhen Li,CCEB,Male,4.01
G-17,4215,Aaron Lee,EEE,Male,4.52
G-17,411,Aleksei Koval,MAE,Female,3.9
G-17,1652,Angela Zhang,CoB (NBS),Female,4.08
G-17,2321,Anil Mehta,CEE,Male,4.01
G-17,2914,Anya Mohd,EEE,Female,4.12
G-17,5204,Diyana Binti Kamar,ASE,Female,4.1
G-17,4886,Edison Raka,CoB (NBS),Male,4.2
G-17,949,Evan Thomas,MAE,Male,4.09
G-17,4231,Geeta Kaur,MAE,Female,4.18
G-17,1914,George Wilson,SBS,Male,4.15
G-17,4910,Gwen Lee,CEE,Female,4.18
G-17,3818,Harrison Mendoza,CCEB,Male,3.9
G-17,3792,Huifen,EEE,Female,4.0
G-17,2101,James Tan,MAE,Male,4.06
G-17,2810,Janet Wong,MAE,Female,3.96
G-17,520,Jia Ming,ASE,Male,4.17
G-17,5707,Jin Ho,CCEB,Male,4.12
G-17,1903,Joshua Thomas,SoH,Male,4.05
G-17,3521,Kenny Lim,SSS,Male,4.16
G-17,3097,Kenta Takahashi,EEE,Male,4.17
G-17,4292,Manish Joshi,SBS,Male,4.19
G-17,1872,Maya Binti Azman,LKCMedicine,Female,4.05
G-17,5875,Maya Johnson,CoE,Female,4.14
G-17,5495,Meher Awan,SoH,Female,4.09
G-17,5609,Minh Dao,MAE,Male,4.27
G-17,5325,Mohammed Ali,LKCMedicine,Male,4.11
G-17,166,Nash Reddy,SBS,Male,4.08
G-17,1851,Nicolette Cruz,LKCMedicine,Female,4.04
G-17,2037,Peiyu,MAE,Female,3.9
G-17,993,Reza Khan,CCDS,Male,4.02
G-17,5607,Ritika Ali,EEE,Female,4.18
G-17,2887,Rohan Kumar,CCEB,Male,4.3
G-17,638,Rui Jin Tan,MAE,Male,4.05
G-17,4505,Sadia Bukhari,MAE,Female,3.91
G-17,5557,Sana Johar,ASE,Female,4.02
G-17,4585,Scarlett Tan,CoB (NBS),Female,4.12
G-17,3434,Siti Amani,CCDS,Female,4.06
G-17,4801,Sofia Lee,EEE,Female,4.02
G-17,3243,Tina Lim,CoB (NBS),Female,4.01
G-17,5815,Toshiro Takashima,CEE,Male,3.9
G-17,3316,Uriah Ramos,SBS,Male,4.22
G-17,322,Vinay Nair,MSE,Male,4.1
G-17,5523,Violet Zhou,MAE,Female,4.04
G-17,1982,Wang Feng,CCEB,Male,3.87
G-17,1781,Wawan Kurniawan,MSE,Male,4.15
G-17,3303,Xiao Yu,LKCMedicine,Male,4.1
G-17,3780,Yuna Tan,MAE,Female,3.89
G-17,1812,Zain Ali,SBS,Female,4.11
G-17,4930,Zara Mitchell,CCDS,Female,4.09
G-17,2138,Zulaikha Binti Mohd,EEE,Female,4.25
G-18,1507,Adrian Lim,ADM,Male,4.01
G-18,5268,Amina Tariq,ADM,Female,4.0
G-18,5356,Arjun Rao,EEE,Male,4.14
G-18,4921,Athena Zhao,ASE,Female,4.17
G-18,4647,Ayushi Gupta,CoE,Female,4.01
G-18,262,Bilal Ahmed,EEE,Male,4.19
G-18,3056,Brayden Hall,EEE,Male,4.04
G-18,2214,Chloe Chen,EEE,Female,4.1
G-18,37,Citra Amara,ADM,Female,3.9
G-18,4383,Derek White,ASE,Male,3.87
G-18,3847,Dylan Parker,EEE,Male,4.14
G-18,2076,Ella Villanueva,CCDS,Female,4.18
G-18,4537,Fang Ling,WKW SCI,Female,4.22
G-18,5185,Fang Mei,SPMS,Female,3.97
G-18,4264,Hao Liang Lim,MSE,Male,3.85
G-18,2266,Harlan Perdana,SoH,Male,4.0
G-18,4549,Isabella Lee,CoB (NBS),Female,3.9
G-18,2066,Jackson Clark,CEE,Male,4.13
G-18,1132,Jawad Khan,WKW SCI,Male,4.14
G-18,3288,Jonathan Sun,SSS,Male,4.15
G-18,1775,Kelly Tsang,CoB (NBS),Male,4.04
G-18,5751,Kinsley Tsai,EEE,Female,4.12
G-18,1983,Layla Harris,CoE,Female,4.17
G-18,4143,Lila Tan,CoB (NBS),Female,4.1
G-18,4259,Liu Wei,WKW SCI,Female,4.02
G-18,1269,Luca Wong,SBS,Male,4.01
G-18,3688,Lucas Wright,EEE,Male,3.9
G-18,907,Maya Rani,EEE,Female,4.18
G-18,4003,Megan Lim,EEE,Female,4.07
G-18,851,Min Li,MAE,Female,4.18
G-18,1301,Mira Binti Yusof,SPMS,Female,3.9
G-18,4155,Mohan Rao,EEE,Male,4.15
G-18,205,Pandu Setiawan,WKW SCI,Male,4.2
G-18,5566,Paxton Ross,CCEB,Male,4.12
G-18,2736,Rita Sharma,CoE,Female,3.89
G-18,1227,Samantha Tan,CCEB,Female,4.14
G-18,5826,Sana Reddy,SSS,Female,4.2
G-18,5297,Shahida Khan,EEE,Female,4.1
G-18,5919,Shan Binti,SBS,Female,4.14
G-18,4244,Shreya Das,CoB (NBS),Female,4.05
G-18,4751,Shuang,CEE,Female,3.9
G-18,589,Sophia Thomas,EEE,Female,4.17
G-18,79,Suhana Rao,ADM,Female,4.02
G-18,5505,Tessa Lee,CEE,Female,4.16
G-18,3255,Tyler Garcia,EEE,Male,3.92
G-18,4422,Uday Singh,MAE,Male,4.12
G-18,877,Xiu Zhang,SPMS,Female,4.15
G-18,3253,Yasmin Lee,CoB (NBS),Female,4.05
G-18,3260,Yuying Wang,MSE,Female,4.09
G-18,1277,Zara Lim,SSS,Female,4.15
G-19,5668,Aarav Reddy,CCDS,Male,4.15
G-19,4684,Alyssa Ramirez,CoB (NBS),Female,4.0
G-19,4341,Amite Agarwal,SPMS,Male,4.03
G-19,1874,An Nguyen,CEE,Male,3.88
G-19,465,Ananya Kaul,MSE,Female,4.18
G-19,2812,Arunachalam Devi,CCDS,Female,4.01
G-19,2386,Arvind Reddy,CCEB,Male,4.08
G-19,1761,Ava Wilson,NIE,Female,4.1
G-19,1229,Chen Bo,CEE,Male,4.03
G-19,5255,Chen Yu,MSE,Male,3.94
G-19,966,Christopher Morris,CEE,Male,4.15
G-19,2490,Chunxiu,ADM,Female,4.05
G-19,3120,Ella Mitchell,SSS,Female,4.12
G-19,3375,Emily White,CEE,Female,4.18
G-19,5163,Gabriel Scott,SoH,Male,4.1
G-19,3510,Gavin Zhao,SoH,Male,4.01
G-19,5773,Imran Waseem,SoH,Male,4.17
G-19,5064,Jaxon White,MAE,Male,4.03
G-19,3314,Jessica Martinez,MSE,Female,4.11
G-19,1686,Kendrick Scott,CEE,Male,3.89
G-19,880,Lance Alvarado,MSE,Male,4.16
G-19,3993,Lucas Green,CoE,Male,4.18
G-19,3430,Mason Wilson,CEE,Male,4.07
G-19,506,Matthew Clark,SSS,Male,3.9
G-19,1632,Matthew Lee,CEE,Male,4.08
G-19,4511,Mi-Sook Kim,CEE,Female,3.85
G-19,671,Miyuki Watanabe,CCDS,Female,4.01
G-19,4669,Nguyen Thi Lan,SPMS,Female,4.19
G-19,320,Nikhil Reddy,NIE,Male,4.01
G-19,4504,Nina Desai,MSE,Female,4.19
G-19,3632,Nina Hu,CEE,Female,4.14
G-19,4156,Olivia Fernandez,SPMS,Female,4.25
G-19,510,Owais Khan,CEE,Male,4.09
G-19,5946,Ping Zhang,CCEB,Female,4.11
G-19,4786,Priti Mehta,ADM,Female,4.02
G-19,5227,Qi Zhang,EEE,Female,4.02
G-19,4380,Qianwen,ADM,Female,4.05
G-19,1520,Rohan Gupta,CoE,Male,4.11
G-19,1895,Rohan Shah,SoH,Male,4.0
G-19,4229,Samuel Lee,CoE,Male,4.14
G-19,3889,Sasha Tan,LKCMedicine,Female,4.2
G-19,2504,Shanaya Tan,CEE,Female,4.06
G-19,5635,Sneha Joshi,ASE,Female,4.03
G-19,1169,Sushmita Roy,ASE,Female,4.12
G-19,5769,Tristan Castillo,CEE,Male,4.14
G-19,1200,Vanya Nair,SSS,Female,4.12
G-19,3574,Violeta Ong,ASE,Female,4.0
G-19,49,Whitney Alvarado,CCEB,Female,4.18
G-19,1829,Zachary Li,SBS,Male,4.05
G-19,3177,Zhou Rui,CEE,Male,4.03
G-2,1765,Aadhya Sharma,SSS,Female,4.01
G-2,5802,Addison Chen,ADM,Female,4.03
G-2,764,Ahmad Ramlie,SBS,Male,4.02
G-2,4006,Ali Abubakar,NIE,Male,4.12
G-2,321,Anya Chua,CCDS,Female,4.01
G-2,460,Brianna Johnson,CCEB,Female,4.1
G-2,2788,Carter Moore,CCDS,Male,4.17
G-2,5750,Chunhua,MSE,Female,3.9
G-2,3026,David Ho,EEE,Male,4.0
G-2,3501,Derek Adams,EEE,Male,4.05
G-2,3527,Eli Walker,CCDS,Male,4.19
G-2,4851,Fatima Rani,CEE,Female,4.09
G-2,5996,Fatima Yusof,EEE,Female,4.19
G-2,3926,Gisela Tan,MSE,Female,4.19
G-2,4738,Hanafi Bin Mohd,CEE,Female,4.05
G-2,3523,Haroon Ali,WKW SCI,Male,3.95
G-2,586,Isaiah Turner,CoB (NBS),Male,4.18
G-2,3533,Izzat Bin Ibrahim,CCDS,Male,4.15
G-2,2473,Jasper Lim,ASE,Male,4.12
G-2,4453,Jesse Bennett,CCDS,Male,4.03
G-2,5103,Ki-Hoon Kim,CCDS,Male,4.03
G-2,229,Lana Turner,CCEB,Female,4.17
G-2,1726,Lara Li,NIE,Female,4.2
G-2,2052,Layla Collins,ASE,Female,4.05
G-2,2547,Lila Zhao,CCDS,Female,4.01
G-2,5371,Lina Binti Ali,SBS,Female,4.19
G-2,2712,Mei Zhao,CCDS,Female,4.12
G-2,1814,Mingjing,SBS,Female,4.05
G-2,5080,Mira Lin,SPMS,Female,4.15
G-2,3636,Nadia Iqbal,CCDS,Female,4.16
G-2,4392,Nathaniel Adams,ASE,Male,4.2
G-2,4123,Nguyen Thi Phuong,NIE,Female,4.03
G-2,5226,Patricia Wong,SSS,Female,4.18
G-2,3212,Priya Gupta,SSS,Female,4.07
G-2,5073,Quinn Lee,MSE,Male,4.01
G-2,1428,Selena Tan,MAE,Female,4.17
G-2,3615,Shalini Pillai,CCDS,Female,4.22
G-2,4558,Shirley Tan,WKW SCI,Female,4.06
G-2,3611,Sofia Chandra,SoH,Female,4.22
G-2,1455,Sophia Koh,MAE,Female,4.15
G-2,1965,Stella Bryant,CCDS,Female,3.88
G-2,3568,Tanya Sharma,CCDS,Female,4.03
G-2,4624,Tina Tan,CEE,Female,4.03
G-2,248,Winston Villanueva,CCDS,Male,4.03
G-2,4759,Xiu Li,MAE,Female,4.03
G-2,2611,Yang Zhang,CoB (NBS),Male,4.07
G-2,3882,Yoshiko Mori,SoH,Female,4.03
G-2,1130,Yuri Chekhov,SPMS,Male,4.03
G-2,5994,Zain Qureshi,CoB (NBS),Female,4.11
G-2,1877,Zhengrong,SSS,Male,4.2
G-20,3428,Abigail White,SBS,Female,4.11
G-20,2579,Alice Liu,CEE,Female,4.22
G-20,130,Ayush Desai,SPMS,Male,4.01
G-20,3991,Bella Torres,SoH,Female,4.1
G-20,5201,Cameron Hall,CCEB,Male,4.02
G-20,5720,Emily Baker,SBS,Female,4.2
G-20,5182,Emily Hill,CCEB,Female,4.04
G-20,5653,Gaurav Dutta,WKW SCI,Male,4.18
G-20,879,Gina Agustina,MSE,Female,4.0
G-20,836,Greta Lin,SPMS,Female,4.07
G-20,3456,Harper Wright,MSE,Female,4.03
G-20,853,Hiroshi Kobayashi,CEE,Male,4.2
G-20,4302,Huang Feng,EEE,Male,4.21
G-20,847,Huang Xin,SPMS,Male,3.95
G-20,1433,Huanyu,MAE,Female,4.15
G-20,1499,Ishaan Mehta,MAE,Male,4.03
G-20,4270,Ivy Chan,SoH,Female,3.96
G-20,2673,Jack Ng,CCEB,Male,3.95
G-20,5593,Jaden Walker,WKW SCI,Male,4.12
G-20,5216,Jasmine Hall,MAE,Female,4.12
G-20,255,Jin Ping,MAE,Male,4.12
G-20,3166,Jingwen,MAE,Female,4.05
G-20,976,Kartik Nair,MAE,Male,4.07
G-20,300,Kazuko Watanabe,MSE,Female,4.08
G-20,62,Luna Lin,SBS,Female,4.14
G-20,604,Matthew Wu,MSE,Male,4.3
G-20,3943,Mia Chang,CoE,Female,4.18
G-20,4005,Mia Wang,CCEB,Female,4.1
G-20,3895,Milo Li,EEE,Male,4.19
G-20,3383,Mi-Ya Kim,CoE,Female,4.1
G-20,1630,Miyuki Kobayashi,SBS,Female,4.0
G-20,3289,Natasha Wong,CoE,Female,4.1
G-20,1519,Nguyen Huu Phuc,CoE,Male,4.02
G-20,3248,Oliver Gray,MAE,Male,4.03
G-20,4912,Patrick Villanueva,MAE,Male,4.12
G-20,4898,Priyanka Singh,MAE,Female,4.52
G-20,5126,Quinn Rivera,LKCMedicine,Female,4.18
G-20,886,Raghav Sharma,MAE,Male,4.05
G-20,826,Riya Chen,MAE,Female,4.1
G-20,2092,Sanjay Tan,CoB (NBS),Male,3.96
G-20,104,Simon Li,MAE,Male,3.88
G-20,5123,Tanvi Kapoor,LKCMedicine,Female,3.86
G-20,1140,Truong Minh Quang,LKCMedicine,Male,3.85
G-20,2658,Xiang Hong,SBS,Female,4.07
G-20,1436,Yasir Shah,MAE,Male,4.0
G-20,5381,Yoshiko Taniguchi,MAE,Female,3.88
G-20,2019,Yuki Tanaka,CEE,Female,4.14
G-20,4586,Yulianto Budi,ADM,Male,4.2
G-20,258,Yuna Tanaka,SSS,Female,4.18
G-20,4883,Zeeshan Khan,MSE,Male,4.0
G-21,1418,Aarav Mehta,SPMS,Male,4.18
G-21,681,Ananya Jain,SPMS,Female,4.19
G-21,121,Aria Rogers,CCDS,Female,3.86
G-21,596,Beckett Liu,SPMS,Male,4.01
G-21,4247,Bodhi Li,SBS,Male,4.02
G-21,3389,Boris Sergeyevich,ADM,Male,4.17
G-21,817,Calvin Bell,MAE,Male,4.18
G-21,2549,Chloe Collins,SBS,Female,4.16
G-21,2743,Dante Li,CCEB,Male,4.06
G-21,1882,Demi Zhao,CCDS,Female,4.18
G-21,3258,Dylan Walker,SPMS,Male,4.22
G-21,2150,Gage Cooper,CCEB,Male,4.17
G-21,1203,Hanh Nguyen,CCDS,Female,4.1
G-21,1663,Hassan Nawaz,ASE,Male,3.95
G-21,4385,Helena Lam,MAE,Female,4.12
G-21,4575,Ivy Wong,SBS,Female,4.2
G-21,436,Jaxon Bennett,SPMS,Male,4.1
G-21,5555,Jin Hua,CEE,Male,3.97
G-21,2360,Joseph Lee,SPMS,Male,4.01
G-21,5048,Kai Li Tan,EEE,Female,4.25
G-21,2077,Kali Chang,SPMS,Female,4.14
G-21,4462,Katherine Lee,CCDS,Female,4.02
G-21,2784,Kevin Lee,CCDS,Male,3.9
G-21,4255,Leo Turner,ASE,Male,4.04
G-21,2215,Liam Mitchell,ASE,Male,4.18
G-21,1720,Mei Ling Ong,SPMS,Female,4.05
G-21,4067,Moxie Lin,SPMS,Female,4.11
G-21,3852,Neelam Agarwal,SPMS,Female,4.09
G-21,2365,Neha Patel,CCDS,Female,4.09
G-21,5512,Noel Pineda,MSE,Male,4.1
G-21,2120,Pooja Aggarwal,CCDS,Female,4.0
G-21,2977,Pooja Joshi,SSS,Female,3.88
G-21,1013,Pooja Sinha,SBS,Female,4.06
G-21,3522,Rania Hussain,CCDS,Female,4.03
G-21,3112,Raymond Lim,CEE,Male,4.25
G-21,3994,Rebecca Ong,SBS,Female,4.13
G-21,5775,Rio Yang,CoE,Male,4.12
G-21,4543,Sameer Khan,CEE,Male,4.03
G-21,304,Samuel Tan,SPMS,Male,3.88
G-21,3776,Sharon Tan,MAE,Female,3.91
G-21,5686,Sita Sharma,MAE,Female,4.0
G-21,1316,Siti Aisyah Binti Ibrahim,CCDS,Female,4.2
G-21,3823,Sonya Khanna,CCDS,Female,4.06
G-21,3165,Ursula Ng,CCDS,Female,3.93
G-21,3455,Yvonne Tan,CCDS,Female,4.03
G-21,1486,Zahra Nabila,CCEB,Female,4.15
G-21,3223,Zara Tan,CoE,Female,3.94
G-21,1878,Zhao Wei Lim,ASE,Male,4.05
G-21,5300,Zhaohui,CCEB,Female,3.9
G-21,2512,Zoe Turner,CCDS,Female,4.15
G-22,4484,Aamir Khan,SPMS,Male,4.04
G-22,4436,Aarohi Kapoor,SBS,Female,4.08
G-22,2126,Aaron White,EEE,Male,4.19
G-22,815,Alia Bin Zul,SoH,Male,4.15
G-22,4278,Alia Binti Mohd,CoB (NBS),Female,4.0
G-22,2428,Andrew Cheung,EEE,Male,4.03
G-22,3667,Andrew Yang,SoH,Male,4.22
G-22,2356,Ariana Cox,SoH,Female,4.14
G-22,5793,Asher Young,SoH,Male,4.13
G-22,763,Brielle Scarlett,CCEB,Female,4.27
G-22,5194,Carter White,ADM,Male,4.0
G-22,1163,Cassandra Tan,SoH,Female,4.17
G-22,4836,Cristian Martinez,SoH,Male,4.03
G-22,680,Emily Nguyen,CEE,Female,3.94
G-22,1987,Eugene Lim,SPMS,Male,4.05
G-22,1672,Hani Binti Ahmad,WKW SCI,Female,3.85
G-22,2327,Harini Rao,SoH,Female,4.17
G-22,5598,Hugo Lee,EEE,Male,4.14
G-22,3819,Jameelah Binti Ali,EEE,Female,4.05
G-22,4366,Jonathan Ramirez,MAE,Male,4.19
G-22,386,Joni Chang,CCEB,Female,4.21
G-22,368,Kenneth Tan,ADM,Male,4.18
G-22,878,Kenshin Nakamura,SoH,Male,4.02
G-22,5375,Liam Young,SSS,Male,4.02
G-22,4795,Lucy Cooper,SoH,Female,4.17
G-22,4847,Mei Ling,SoH,Female,4.13
G-22,983,Min-Seo Park,CCDS,Female,3.86
G-22,654,Natasha Ng,WKW SCI,Female,4.0
G-22,5233,Neelam Sharma,SPMS,Female,4.09
G-22,3100,Ningzhi,SoH,Female,4.15
G-22,2293,Nurul Izzati,SoH,Female,3.94
G-22,3238,Omer Shah,EEE,Male,4.08
G-22,989,Paloma Chang,ADM,Female,3.96
G-22,2056,Putri Ayu,EEE,Female,4.0
G-22,3541,Raghav Singh,EEE,Male,4.15
G-22,5535,Rina Devi,SBS,Female,4.19
G-22,3203,Rohan Chaudhary,SBS,Male,4.03
G-22,5358,Samuel Davis,MAE,Male,4.14
G-22,2352,Serena Chang,CEE,Female,4.05
G-22,2281,Shi Lian,SoH,Female,4.0
G-22,5160,Soniya Bhatia,SSS,Female,4.2
G-22,3024,Thuy Le,SPMS,Female,4.18
G-22,1933,Upton Reyes,CEE,Male,3.88
G-22,2462,Viola Lim,CoE,Female,4.05
G-22,2160,Weimin,MAE,Female,4.1
G-22,1685,Yao Liu,SoH,Male,4.02
G-22,747,Zain Bin Mohd,SoH,Male,4.05
G-22,452,Zhang Lian,SSS,Male,4.04
G-22,292,Zhi Zhen,WKW SCI,Male,4.15
G-22,4571,Zoe Wang,WKW SCI,Female,4.22
G-23,2973,Ahsan Shah,SSS,Male,4.18
G-23,445,Amina Binti Ali,SoH,Female,3.8
G-23,4036,Anya Chen,SPMS,Female,4.03
G-23,3379,Benjamin Lee,ADM,Male,4.02
G-23,4513,Brielle Lin,ADM,Female,4.01
G-23,4095,Carlito Morales,CEE,Male,4.11
G-23,470,Cleo Carter,CEE,Female,4.01
G-23,5808,Elaine Tan,SPMS,Female,4.22
G-23,924,Ella Liu,CoE,Female,4.01
G-23,5639,Eric Lim,EEE,Male,3.89
G-23,4617,Evelyn Adams,CEE,Female,4.18
G-23,685,Gregory Wong,CEE,Male,4.02
G-23,1241,Hiroki Tanaka,EEE,Male,4.09
G-23,1625,Jamilah Binti Rahman,SoH,Female,4.05
G-23,434,Jasper Chen,CEE,Male,4.18
G-23,1942,Jaxon Jenkins,CEE,Male,4.17
G-23,1943,Jia Chen,CCDS,Female,4.12
G-23,3851,Jin Wei,CoE,Male,4.11
G-23,4019,Joshua Li,CEE,Male,4.48
G-23,4895,Kira Cruz,ADM,Female,3.92
G-23,340,Liam Carter,SPMS,Male,3.86
G-23,2416,Lihua,MAE,Male,4.15
