Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-120,4631,Samantha Patel,CCDS,Male,2.21,
G-120,5835,Samuel Cook,CEE,Male,2.52,
G-120,390,Sneha Chakraborty,MAE,Female,2.49,
G-120,4611,Sophia White,CEE,Male,2.09,
G-120,5908,Taro Suzuki,CCDS,Female,2.66,
G-120,1317,Tina Sun,CCDS,Female,2.53,
G-120,3229,Victor Andreyev,NIE,Male,4.86,
G-120,92,Victoria Choi,NIE,Female,2.34,
G-120,3174,Yan Li,ASE,Male,0.34,
G-120,2507,Yani Rahmadani,WKW SCI,Male,2.94,
G-120,1957,Yani Santoso,SoH,Male,2.03,
G-120,5205,Yara Price,CoE,Female,2.23,
G-120,2945,Yasir Shah,SoH,Male,0.46,
G-120,1179,Yasmin Kaur,EEE,Male,2.03,
G-13,3502,Aiko Watanabe,WKW SCI,Female,2.44,
G-13,1078,Alyssa Garcia,MAE,Female,2.25,
G-13,4054,Anthony Morgan,CCEB,Female,2.51,
G-13,1239,Arnav Yadav,CoB (NBS),Male,2.06,
G-13,2583,Boris Volkov,SBS,Male,2.88,
G-13,5986,Colton Roberts,EEE,Male,2.92,
G-13,5189,Denny Saputra,SSS,Female,2.55,
G-13,1855,Diya Mukherjee,CoB (NBS),Female,2.35,
G-13,1524,Dustin Zhao,CCDS,Female,2.77,
G-13,1171,Eli Chen,CCDS,Female,2.01,
G-13,3074,Emily Chua,CoB (NBS),Female,4.95,
G-13,2853,Evelyn Robinson,CoB (NBS),Female,2.76,
G-13,4319,Fang Hong,CEE,Male,2.43,
G-13,5394,Harish Rao,WKW SCI,Male,0.34,
G-13,2845,Hendrik Surya,NIE,Female,0.08,
G-13,2243,Huiqin,CoB (NBS),Female,0.47,
G-13,1616,Hussain Bin Mohd,SSS,Female,4.58,
G-13,1422,Jackie Robinson,EEE,Female,2.4,
G-13,484,Jia Li,SSS,Female,4.65,
G-13,4909,Kaori Nakajima,CoB (NBS),Female,2.9,
G-13,619,Kieran Kim,CEE,Female,2.85,
G-13,537,Kiran Patel,NIE,Female,4.91,
G-13,5998,Leila Shah,SBS,Female,4.56,
G-13,5722,Lila Reed,SoH,Male,0.34,
G-13,4256,Ling Zhang,CoB (NBS),Male,2.77,
G-13,5952,Lola Wong,CCEB,Female,2.13,
G-13,4676,Lucas Peterson,CCDS,Male,2.38,
G-13,4211,Lydia Patterson,CEE,Female,2.11,
G-13,3467,Meena Iyer,SBS,Male,2.6,
G-13,4534,Meiling,SBS,Female,4.64,
G-13,1527,Nina Tan,CEE,Female,2.78,
G-13,1840,Nora Bell,CoB (NBS),Male,4.6,
G-13,5517,Olivia Allen,SSS,Female,2.22,
G-13,1501,Paul Kim,EEE,Female,2.8,
G-13,5847,Qori Amalia,CoB (NBS),Male,2.67,
G-13,2704,Rahul Joshi,SoH,Female,2.47,
G-13,3689,Ruiwen,CEE,Female,2.52,
G-13,378,Ryan Edwards,CEE,Male,2.53,
G-13,5161,Shun Takahashi,CEE,Female,2.52,
G-13,3476,Su Ling,SSS,Female,2.72,
G-13,5398,Svetlana Egorova,NIE,Male,2.41,
G-13,3935,Tasneem Javed,NIE,Male,2.58,
G-13,2452,Vivek Sethi,MAE,Male,2.97,
G-13,4076,Wahyu Prabowo,ASE,Female,2.39,
G-13,4840,Wenkai,CCDS,Male,4.71,
G-13,2142,Wyatt Ward,NIE,Female,2.38,
G-13,2068,Yara Ross,NIE,Male,2.96,
G-13,2260,Yun Li,CCDS,Male,2.71,
G-13,4911,Zara Ho,CoB (NBS),Male,2.07,
G-13,1047,Zara Wang,SoH,Male,4.7,
G-14,5338,Aiko Kimura,CCDS,Male,2.16,
G-14,3301,Anita Clarke,EEE,Female,2.99,
G-14,3127,Ashraff Bin Mohd,CoE,Female,2.29,
G-14,1788,Brendan James,CoE,Female,4.55,
G-14,2880,Carmen Lee,MSE,Female,2.57,
G-14,1747,Chandra Widyanto,CCDS,Female,2.27,
G-14,2014,Chloe Ng,EEE,Female,4.62,
G-14,290,Diana Kwan,SBS,Female,4.64,
G-14,2563,Dylan Adams,CCEB,Male,2.72,
G-14,5711,Eko Prasetyo,NIE,Male,2.56,
G-14,4775,Emily Harris,ASE,Female,2.65,
G-14,1425,Fatimah Rahman,SSS,Male,0.33,
G-14,1407,Freddie Wong,SSS,Female,4.96,
G-14,1698,Hana Yamamoto,SSS,Female,2.32,
G-14,259,Hao Xiang Tan,CoB (NBS),Female,4.96,
G-14,2714,Henry King,LKCMedicine,Male,1.99,
G-14,1416,Henry Morales,LKCMedicine,Male,4.62,
G-14,666,Hugo Huang,CEE,Female,2.1,
G-14,664,Hui Yao Tan,CEE,Female,2.33,
G-14,4329,Jenna Wong,CEE,Female,2.37,
G-14,839,Jing Yi,ADM,Male,0.03,
G-14,128,Kai Wong,LKCMedicine,Female,2.32,
G-14,5152,Liang Hong,CCEB,Female,2.19,
G-14,2319,Linda Wong,CoE,Male,2.95,
G-14,5443,Madiha Qureshi,CCDS,Female,2.38,
G-14,3424,Min-Jae Park,ADM,Male,2.98,
G-14,3423,Quinn Dela Cruz,MAE,Female,2.66,
G-14,2,Rabia Noor,ASE,Female,2.93,
G-14,2710,Riley Kim,SPMS,Female,4.98,
G-14,5004,Riya Yadav,CCEB,Female,4.75,
G-14,5118,Rizal Ramadhan,ASE,Male,4.98,
G-14,5683,Samuel Morgan,LKCMedicine,Male,2.42,
G-14,806,Samuel Torres,CCEB,Female,2.74,
G-14,1117,Sanjana Mehta,CCEB,Male,2.88,
G-14,1491,Shahid Malik,CEE,Female,2.55,
G-14,5400,Shamita Rani,CCEB,Male,2.7,
G-14,3609,Sharifah Ali,CCDS,Male,0.29,
G-14,3334,Siti Aisyah,CoE,Female,0.41,
G-14,5071,Sophie Liao,ADM,Female,2.25,
G-14,677,Stella Green,CCEB,Male,2.74,
G-14,2590,Steve Lau,SBS,Male,2.6,
G-14,2074,Talia Chang,EEE,Male,2.43,
G-14,5173,Tian Wang,CCEB,Male,0.34,
G-14,2070,Veera Kumar,CCEB,Female,2.35,
G-14,110,Winston Yang,NIE,Female,2.87,
G-14,1165,Xander Wong,EEE,Male,0.04,
G-14,3722,Xyla Cruz,CCEB,Female,4.82,
G-14,1324,Yusuf Bin Sulaiman,EEE,Female,4.63,
G-14,3114,Yvonne Ko,CoB (NBS),Female,2.74,
G-14,1464,Zhou Min,CCEB,Male,2.95,
G-15,4262,Aaron Taylor,CCDS,Male,2.14,
G-15,2815,Aditi Bhat,CCEB,Female,2.15,
G-15,1897,Andrew Clark,MAE,Male,0.39,
G-15,2910,Azhar Khan,SSS,Female,0.04,
G-15,577,Beckett Lee,SSS,Male,4.82,
G-15,4920,Brendan James,ASE,Female,4.8,
G-15,4090,Caleb Hughes,MSE,Female,0.08,
G-15,2367,Deepika Singh,CCDS,Male,2.43,
G-15,894,Derek Tan,CEE,Male,2.3,
G-15,219,Dominic Yang,LKCMedicine,Female,0.35,
G-15,3089,Felicity Morgan,MSE,Female,2.35,
G-15,3968,Hani Susanti,MSE,Female,2.74,
G-15,3369,Haroon Qureshi,SPMS,Male,4.61,
G-15,450,Hassan Bin Yusof,MAE,Female,2.29,
G-15,5181,Isaac Tan,LKCMedicine,Male,2.57,
G-15,3380,Isabella Wilson,MAE,Female,4.91,
G-15,3072,Isha Tan,ASE,Male,2.47,
G-15,1181,Jayden Lee,CEE,Male,2.68,
G-15,1806,Leo Cooper,SSS,Male,1.98,
G-15,54,Levi Price,MAE,Male,0.5,
G-15,5501,Lily Ng,LKCMedicine,Female,2.98,
G-15,5276,Meenakshi Iyer,CCEB,Female,0.23,
G-15,4265,Mira Sulaiman,SoH,Female,2.97,
G-15,5948,Neelam Patel,CEE,Male,2.03,
G-15,1350,Nguyen Thi Thuy,CEE,Male,2.49,
G-15,1506,Noor Rani,CEE,Male,2.07,
G-15,1411,Rory Hughes,NIE,Male,2.69,
G-15,3621,Saki Watanabe,MSE,Female,2.86,
G-15,1034,Samantha Wu,CCEB,Male,2.85,
G-15,5728,Sania Noor,CEE,Male,4.81,
G-15,968,Seng Wei Lim,CCDS,Male,2.1,
G-15,4835,Shaima Binti Rahman,CCDS,Male,2.27,
G-15,1102,Shanaz Iqbal,CCDS,Female,2.86,
G-15,299,Siddharth Iyer,CoB (NBS),Male,2.05,
G-15,5141,Soniya Malik,SoH,Male,2.94,
G-15,317,Soren Wu,NIE,Female,2.29,
G-15,4856,Sung-Min Yoo,SPMS,Female,3.03,
G-15,1151,Truong Van Hoang,LKCMedicine,Female,0.02,
G-15,3352,Tyler Johnson,CEE,Male,2.34,
G-15,898,Victoria Wang,CCDS,Male,2.02,
G-15,1315,Warner Ng,CEE,Male,4.81,
G-15,642,Wu Bin,MAE,Female,2.09,
G-15,1569,Xiangqi,CEE,Female,2.1,
G-15,1626,Yun Zhang,NIE,Male,0.03,
G-15,4908,Zachary Garcia,CEE,Male,2.2,
G-15,4782,Zachary Walker,CoB (NBS),Male,0.07,
G-15,4561,Zahra Khan,SoH,Male,3.02,
G-15,2524,Zhao Li,CEE,Female,0.03,
G-15,2045,Zoe Lim,MSE,Male,2.87,
G-15,4868,Zoe Lin,MSE,Male,2.88,
G-16,1175,Aishwarya Nair,WKW SCI,Female,2.53,
G-16,3975,Albert Yip,SSS,Female,2.31,
G-16,5922,Ami Mori,CCEB,Female,2.55,
G-16,5508,Anita Patel,LKCMedicine,Female,0.3,
G-16,3995,Caleb Yang,ADM,Female,0.23,
G-16,3361,Chen Wang,CCEB,Male,2.49,
G-16,5429,Chloe Green,EEE,Female,2.74,
G-16,5380,Derek Bautista,CCEB,Male,4.6,
G-16,3018,Derek Hill,SoH,Male,2.86,
G-16,5365,Durga Sharma,SSS,Male,2.65,
G-16,4806,Dylan Lewis,ASE,Male,0.17,
G-16,3868,Eva Cooper,CCEB,Male,2.99,
G-16,189,Geeta Reddy,CCEB,Male,0.17,
G-16,2569,Henry Cheung,ASE,Female,0.11,
G-16,5183,Hiroshi Yamashita,CCEB,Female,2.19,
G-16,4871,Ivan Wong,SSS,Female,2.4,
G-16,4058,Jane Lee,WKW SCI,Male,2.86,
G-16,1300,Jeremiah Santos,CCEB,Male,2.33,
G-16,302,Kathy Yip,CoB (NBS),Female,2.74,
G-16,1111,Khalid Malik,ASE,Male,2.98,
G-16,4148,Liam Hughes,CCDS,Female,2.47,
G-16,673,Liam Reddy,CCEB,Female,2.34,
G-16,1949,Lihua,EEE,Male,2.62,
G-16,100,Lydia Chen,SPMS,Female,2.72,
G-16,4195,Lydia Yip,SoH,Male,2.75,
G-16,4365,Mabel Turner,LKCMedicine,Female,0.44,
G-16,2030,Maya Alexander,LKCMedicine,Male,2.17,
G-16,3703,Maya Tan,WKW SCI,Male,2.11,
G-16,522,Mia Clark,MAE,Male,2.6,
G-16,3264,Naina Mehta,ASE,Female,0.07,
G-16,4212,Nazia Nadeem,SBS,Female,4.6,
G-16,4469,Nitin Kumar,SBS,Female,1.95,
G-16,1560,Noor Jahan,SSS,Male,4.86,
G-16,1480,Ritika Singh,ASE,Female,4.79,
G-16,3090,Samara Chang,WKW SCI,Female,4.75,
G-16,533,Sanjana Gupta,EEE,Female,3.02,
G-16,80,Shu Fang,WKW SCI,Male,2.63,
G-16,5520,Shuqi,ASE,Female,2.57,
G-16,3791,Soo-Min Park,ADM,Female,2.02,
G-16,2307,Sophia Davis,SBS,Female,0.35,
G-16,5902,Sylvia Tan,ASE,Female,4.56,
G-16,4750,Tristan Lim,ASE,Female,4.85,
G-16,2050,Tyson Scott,EEE,Female,3.06,
G-16,3046,Ursula Cruz,CCEB,Female,2.82,
G-16,4673,Usman Iqbal,WKW SCI,Female,2.1,
G-16,5691,Wei Jie,CCEB,Male,2.1,
G-16,471,Wesley Villanueva,SSS,Female,4.88,
G-16,2087,William Li,CCEB,Female,2.64,
G-16,1344,Xiuqin,CCDS,Male,2.85,
G-16,5277,Zhen Li,MAE,Male,2.49,
G-17,4215,Aaron Lee,MAE,Male,0.24,
G-17,411,Aleksei Koval,MAE,Female,0.14,
G-17,1652,Angela Zhang,ASE,Male,4.78,
G-17,2321,Anil Mehta,MAE,Female,2.97,
G-17,2914,Anya Mohd,ASE,Male,2.85,
G-17,5204,Diyana Binti Kamar,SBS,Male,3.03,
G-17,4886,Edison Raka,EEE,Male,2.12,
G-17,949,Evan Thomas,EEE,Male,4.96,
G-17,4231,Geeta Kaur,ASE,Male,0.04,
G-17,1914,George Wilson,SBS,Male,2.45,
G-17,4910,Gwen Lee,SPMS,Male,0.45,
G-17,3818,Harrison Mendoza,SBS,Male,4.86,
G-17,3792,Huifen,CCEB,Male,2.25,
G-17,2101,James Tan,CoB (NBS),Female,4.79,
G-17,2810,Janet Wong,SBS,Male,0.19,
G-17,520,Jia Ming,MSE,Female,2.87,
G-17,5707,Jin Ho,CEE,Male,4.74,
G-17,1903,Joshua Thomas,CCDS,Female,0.02,
G-17,3521,Kenny Lim,MAE,Male,0.37,
G-17,3097,Kenta Takahashi,CCDS,Male,2.64,
G-17,4292,Manish Joshi,MAE,Female,2.65,
G-17,1872,Maya Binti Azman,CCDS,Male,2.17,
G-17,5875,Maya Johnson,LKCMedicine,Female,2.27,
G-17,5495,Meher Awan,MAE,Female,3.01,
G-17,5609,Minh Dao,SoH,Female,0.29,
G-17,5325,Mohammed Ali,MAE,Male,2.38,
G-17,166,Nash Reddy,CEE,Male,2.05,
G-17,1851,Nicolette Cruz,CEE,Male,0.08,
G-17,2037,Peiyu,SBS,Female,3.05,
G-17,993,Reza Khan,MAE,Male,2.84,
G-17,5607,Ritika Ali,MSE,Female,0.09,
G-17,2887,Rohan Kumar,LKCMedicine,Male,4.69,
G-17,638,Rui Jin Tan,CoE,Male,2.1,
G-17,4505,Sadia Bukhari,MAE,Female,2.05,
G-17,5557,Sana Johar,CEE,Male,2.82,
G-17,4585,Scarlett Tan,CEE,Male,2.3,
G-17,3434,Siti Amani,CEE,Female,0.5,
G-17,4801,Sofia Lee,MAE,Female,0.25,
G-17,3243,Tina Lim,CoB (NBS),Male,2.88,
G-17,5815,Toshiro Takashima,MAE,Male,1.99,
G-17,3316,Uriah Ramos,CoE,Male,4.81,
G-17,322,Vinay Nair,CEE,Female,2.48,
G-17,5523,Violet Zhou,MAE,Male,4.65,
G-17,1982,Wang Feng,CoE,Male,2.72,
G-17,1781,Wawan Kurniawan,SoH,Male,4.59,
G-17,3303,Xiao Yu,CCEB,Male,0.34,
G-17,3780,Yuna Tan,SSS,Female,4.94,
G-17,1812,Zain Ali,ASE,Female,0.01,
G-17,4930,Zara Mitchell,CEE,Female,4.53,
G-17,2138,Zulaikha Binti Mohd,SoH,Female,0.06,
G-18,1507,Adrian Lim,MAE,Male,1.96,
G-18,5268,Amina Tariq,SoH,Male,4.84,
G-18,5356,Arjun Rao,EEE,Male,2.54,
G-18,4921,Athena Zhao,MSE,Male,0.15,
G-18,4647,Ayushi Gupta,MSE,Male,2.21,
G-18,262,Bilal Ahmed,EEE,Female,2.74,
G-18,3056,Brayden Hall,WKW SCI,Male,2.87,
G-18,2214,Chloe Chen,CoE,Female,2.0,
G-18,37,Citra Amara,EEE,Male,0.37,
G-18,4383,Derek White,EEE,Male,1.92,
G-18,3847,Dylan Parker,EEE,Female,3.05,
G-18,2076,Ella Villanueva,EEE,Male,4.5,
G-18,4537,Fang Ling,WKW SCI,Male,2.17,
G-18,5185,Fang Mei,SBS,Male,2.51,
G-18,4264,Hao Liang Lim,CCDS,Male,2.4,
G-18,2266,Harlan Perdana,SBS,Male,2.55,
G-18,4549,Isabella Lee,EEE,Female,4.89,
G-18,2066,Jackson Clark,EEE,Female,2.64,
G-18,1132,Jawad Khan,SPMS,Male,2.52,
G-18,3288,Jonathan Sun,MSE,Female,2.92,
G-18,1775,Kelly Tsang,CCDS,Female,2.65,
G-18,5751,Kinsley Tsai,SPMS,Female,2.42,
G-18,1983,Layla Harris,WKW SCI,Male,2.57,
G-18,4143,Lila Tan,CCDS,Male,0.39,
G-18,4259,Liu Wei,SSS,Male,4.77,
G-18,1269,Luca Wong,ASE,Female,0.37,
G-18,3688,Lucas Wright,EEE,Male,3.08,
G-18,907,Maya Rani,SSS,Female,4.95,
G-18,4003,Megan Lim,SBS,Female,4.52,
G-18,851,Min Li,ASE,Male,4.86,
G-18,1301,Mira Binti Yusof,CoB (NBS),Male,2.7,
G-18,4155,Mohan Rao,SoH,Male,1.95,
G-18,205,Pandu Setiawan,EEE,Female,0.22,
G-18,5566,Paxton Ross,SoH,Female,2.68,
G-18,2736,Rita Sharma,CoB (NBS),Female,2.77,
G-18,1227,Samantha Tan,ASE,Male,2.41,
G-18,5826,Sana Reddy,ASE,Female,0.16,
G-18,5297,Shahida Khan,CEE,Male,2.91,
G-18,5919,Shan Binti,EEE,Female,3.0,
G-18,4244,Shreya Das,MSE,Female,2.75,
G-18,4751,Shuang,CoE,Male,2.57,
G-18,589,Sophia Thomas,CoB (NBS),Male,2.73,
G-18,79,Suhana Rao,MAE,Male,4.52,
G-18,5505,Tessa Lee,SBS,Male,2.11,
G-18,3255,Tyler Garcia,MAE,Male,2.58,
G-18,4422,Uday Singh,CCDS,Female,2.81,
G-18,877,Xiu Zhang,ASE,Male,3.07,
G-18,3253,Yasmin Lee,CoB (NBS),Female,2.48,
G-18,3260,Yuying Wang,EEE,Male,4.91,
G-18,1277,Zara Lim,SoH,Male,2.59,
G-19,5668,Aarav Reddy,SSS,Male,3.04,
G-19,4684,Alyssa Ramirez,CoB (NBS),Male,0.06,
G-19,4341,Amite Agarwal,CCEB,Female,1.99,
G-19,1874,An Nguyen,CCEB,Female,0.05,
G-19,465,Ananya Kaul,LKCMedicine,Male,0.03,
G-19,2812,Arunachalam Devi,CoE,Male,3.05,
G-19,2386,Arvind Reddy,CCEB,Female,2.15,
G-19,1761,Ava Wilson,SoH,Male,4.94,
G-19,1229,Chen Bo,CEE,Male,4.84,
G-19,5255,Chen Yu,CCEB,Male,2.26,
G-19,966,Christopher Morris,CEE,Male,0.01,
G-19,2490,Chunxiu,SPMS,Male,0.15,
G-19,3120,Ella Mitchell,CEE,Female,1.99,
G-19,3375,Emily White,CEE,Male,2.4,
G-19,5163,Gabriel Scott,NIE,Male,4.55,
G-19,3510,Gavin Zhao,CEE,Male,0.19,
G-19,5773,Imran Waseem,SoH,Male,2.18,
G-19,5064,Jaxon White,CEE,Female,0.09,
G-19,3314,Jessica Martinez,ASE,Male,0.0,
G-19,1686,Kendrick Scott,EEE,Male,3.01,
G-19,880,Lance Alvarado,CEE,Female,1.93,
G-19,3993,Lucas Green,ASE,Male,0.37,
G-19,3430,Mason Wilson,MAE,Male,3.09,
G-19,506,Matthew Clark,CoB (NBS),Male,2.44,
G-19,1632,Matthew Lee,SBS,Male,3.03,
G-19,4511,Mi-Sook Kim,ASE,Male,2.28,
G-19,671,Miyuki Watanabe,SoH,Male,4.86,
G-19,4669,Nguyen Thi Lan,CEE,Male,2.87,
G-19,320,Nikhil Reddy,MSE,Female,2.39,
G-19,4504,Nina Desai,EEE,Male,2.33,
G-19,3632,Nina Hu,CoE,Male,2.59,
G-19,4156,Olivia Fernandez,CoB (NBS),Male,1.99,
G-19,510,Owais Khan,SBS,Female,2.99,
G-19,5946,Ping Zhang,ASE,Female,1.98,
G-19,4786,Priti Mehta,CoE,Male,0.05,
G-19,5227,Qi Zhang,CCEB,Female,0.15,
G-19,4380,Qianwen,CCDS,Female,2.31,
G-19,1520,Rohan Gupta,SSS,Female,2.42,
G-19,1895,Rohan Shah,CoE,Male,2.33,
G-19,4229,Samuel Lee,ADM,Female,4.71,
G-19,3889,Sasha Tan,ADM,Male,2.7,
G-19,2504,Shanaya Tan,ADM,Female,0.47,
G-19,5635,Sneha Joshi,CEE,Male,1.92,
G-19,1169,Sushmita Roy,CEE,Male,0.09,
G-19,5769,Tristan Castillo,CEE,Female,2.37,
G-19,1200,Vanya Nair,CEE,Female,2.79,
G-19,3574,Violeta Ong,CoB (NBS),Female,2.23,
G-19,49,Whitney Alvarado,MSE,Female,2.06,
G-19,1829,Zachary Li,CEE,Male,1.98,
G-19,3177,Zhou Rui,MAE,Female,2.75,
G-2,1765,Aadhya Sharma,CCDS,Female,1.9,
G-2,5802,Addison Chen,CCEB,Male,4.94,
G-2,764,Ahmad Ramlie,CCEB,Female,3.1,
G-2,4006,Ali Abubakar,NIE,Female,2.44,
G-2,321,Anya Chua,SoH,Female,2.31,
G-2,460,Brianna Johnson,NIE,Female,2.36,
G-2,2788,Carter Moore,EEE,Male,2.39,
G-2,5750,Chunhua,MSE,Female,2.18,
G-2,3026,David Ho,WKW SCI,Female,0.0,
G-2,3501,Derek Adams,SSS,Female,2.22,
G-2,3527,Eli Walker,MAE,Female,0.15,
G-2,4851,Fatima Rani,MAE,Female,2.11,
G-2,5996,Fatima Yusof,CoB (NBS),Female,2.45,
G-2,3926,Gisela Tan,EEE,Male,0.03,
G-2,4738,Hanafi Bin Mohd,SPMS,Male,0.01,
G-2,3523,Haroon Ali,EEE,Female,2.61,
G-2,586,Isaiah Turner,SPMS,Male,0.29,
G-2,3533,Izzat Bin Ibrahim,SBS,Male,0.07,
G-2,2473,Jasper Lim,CCDS,Male,0.45,
G-2,4453,Jesse Bennett,CEE,Female,2.41,
G-2,5103,Ki-Hoon Kim,CCDS,Female,4.71,
G-2,229,Lana Turner,CCDS,Female,2.6,
G-2,1726,Lara Li,SPMS,Female,0.28,
G-2,2052,Layla Collins,MSE,Female,2.89,
G-2,2547,Lila Zhao,SoH,Female,0.49,
G-2,5371,Lina Binti Ali,CCDS,Female,4.62,
G-2,2712,Mei Zhao,CCDS,Female,2.96,
G-2,1814,Mingjing,MSE,Female,0.49,
G-2,5080,Mira Lin,SoH,Male,2.09,
G-2,3636,Nadia Iqbal,CCDS,Male,4.68,
G-2,4392,Nathaniel Adams,CCDS,Female,0.15,
G-2,4123,Nguyen Thi Phuong,CCDS,Male,2.22,
G-2,5226,Patricia Wong,ADM,Male,2.21,
G-2,3212,Priya Gupta,CCDS,Female,0.47,
G-2,5073,Quinn Lee,WKW SCI,Male,0.12,
G-2,1428,Selena Tan,CoB (NBS),Female,2.64,
G-2,3615,Shalini Pillai,CCDS,Male,2.82,
G-2,4558,Shirley Tan,CCEB,Male,4.5,
G-2,3611,Sofia Chandra,CCDS,Female,4.95,
G-2,1455,Sophia Koh,CoB (NBS),Male,3.07,
G-2,1965,Stella Bryant,CCDS,Female,0.4,
G-2,3568,Tanya Sharma,SPMS,Male,0.48,
G-2,4624,Tina Tan,ASE,Male,2.02,
G-2,248,Winston Villanueva,CEE,Female,0.14,
G-2,4759,Xiu Li,NIE,Male,0.16,
G-2,2611,Yang Zhang,MSE,Male,0.21,
G-2,3882,Yoshiko Mori,CCEB,Female,3.07,
G-2,1130,Yuri Chekhov,MAE,Female,2.73,
G-2,5994,Zain Qureshi,SSS,Female,3.06,
G-2,1877,Zhengrong,SSS,Female,4.93,
G-20,3428,Abigail White,MAE,Male,0.1,
G-20,2579,Alice Liu,MAE,Female,3.02,
G-20,130,Ayush Desai,LKCMedicine,Male,2.93,
G-20,3991,Bella Torres,CCEB,Female,2.01,
G-20,5201,Cameron Hall,WKW SCI,Male,2.76,
G-20,5720,Emily Baker,LKCMedicine,Female,2.29,
G-20,5182,Emily Hill,EEE,Male,4.63,
G-20,5653,Gaurav Dutta,LKCMedicine,Male,4.64,
G-20,879,Gina Agustina,MAE,Male,4.53,
G-20,836,Greta Lin,LKCMedicine,Female,2.46,
G-20,3456,Harper Wright,CEE,Female,2.23,
G-20,853,Hiroshi Kobayashi,CCEB,Female,4.94,
G-20,4302,Huang Feng,MAE,Male,2.01,
G-20,847,Huang Xin,SPMS,Female,2.36,
G-20,1433,Huanyu,SPMS,Female,0.04,
G-20,1499,Ishaan Mehta,CoB (NBS),Female,2.83,
G-20,4270,Ivy Chan,MAE,Male,2.6,
G-20,2673,Jack Ng,CoE,Female,2.29,
G-20,5593,Jaden Walker,CoB (NBS),Male,4.8,
G-20,5216,Jasmine Hall,MAE,Female,0.2,
G-20,255,Jin Ping,CoE,Male,1.95,
G-20,3166,Jingwen,CEE,Female,1.97,
G-20,976,Kartik Nair,MAE,Male,3.07,
G-20,300,Kazuko Watanabe,WKW SCI,Female,2.99,
G-20,62,Luna Lin,SSS,Female,2.86,
G-20,604,Matthew Wu,MAE,Female,2.97,
G-20,3943,Mia Chang,CCDS,Female,4.98,
G-20,4005,Mia Wang,CEE,Female,3.11,
G-20,3895,Milo Li,CEE,Female,2.27,
G-20,3383,Mi-Ya Kim,MAE,Male,2.85,
G-20,1630,Miyuki Kobayashi,MAE,Female,0.36,
G-20,3289,Natasha Wong,MSE,Male,2.09,
G-20,1519,Nguyen Huu Phuc,CoE,Female,2.65,
G-20,3248,Oliver Gray,CoE,Female,4.6,
G-20,4912,Patrick Villanueva,MAE,Female,2.36,
G-20,4898,Priyanka Singh,CCDS,Female,4.78,
G-20,5126,Quinn Rivera,CEE,Male,1.87,
G-20,886,Raghav Sharma,SPMS,Female,2.12,
G-20,826,Riya Chen,ADM,Female,4.76,
G-20,2092,Sanjay Tan,CCEB,Male,2.43,
G-20,104,Simon Li,SBS,Female,2.07,
G-20,5123,Tanvi Kapoor,WKW SCI,Female,2.96,
G-20,1140,Truong Minh Quang,CCEB,Female,4.66,
G-20,2658,Xiang Hong,MAE,Male,2.58,
G-20,1436,Yasir Shah,MSE,Male,3.07,
G-20,5381,Yoshiko Taniguchi,CoB (NBS),Female,2.3,
G-20,2019,Yuki Tanaka,CCEB,Female,2.92,
G-20,4586,Yulianto Budi,CEE,Male,2.35,
G-20,258,Yuna Tanaka,MAE,Female,2.46,
G-20,4883,Zeeshan Khan,MAE,Female,4.62,
G-21,1418,Aarav Mehta,MAE,Male,2.22,
G-21,681,Ananya Jain,EEE,Female,0.15,
G-21,121,Aria Rogers,CCEB,Male,2.68,
G-21,596,Beckett Liu,CoB (NBS),Male,0.44,
G-21,4247,Bodhi Li,EEE,Male,4.63,
G-21,3389,Boris Sergeyevich,CCEB,Female,1.85,
G-21,817,Calvin Bell,CCDS,Male,0.18,
G-21,2549,Chloe Collins,CCDS,Male,3.13,
G-21,2743,Dante Li,CCEB,Female,0.35,
G-21,1882,Demi Zhao,CCDS,Female,1.85,
G-21,3258,Dylan Walker,CCDS,Female,2.63,
G-21,2150,Gage Cooper,CCDS,Male,4.6,
G-21,1203,Hanh Nguyen,CCDS,Male,2.29,
G-21,1663,Hassan Nawaz,CCDS,Male,0.03,
G-21,4385,Helena Lam,SPMS,Male,0.43,
G-21,4575,Ivy Wong,MAE,Female,2.52,
G-21,436,Jaxon Bennett,SSS,Male,2.27,
G-21,5555,Jin Hua,SBS,Female,0.17,
G-21,2360,Joseph Lee,EEE,Male,2.68,
G-21,5048,Kai Li Tan,CCDS,Male,2.25,
G-21,2077,Kali Chang,ASE,Male,2.31,
G-21,4462,Katherine Lee,EEE,Female,2.99,
G-21,2784,Kevin Lee,EEE,Male,2.2,
G-21,4255,Leo Turner,CCDS,Male,4.74,
G-21,2215,Liam Mitchell,EEE,Male,4.75,
G-21,1720,Mei Ling Ong,SPMS,Male,2.59,
G-21,4067,Moxie Lin,SBS,Female,0.25,
G-21,3852,Neelam Agarwal,CoB (NBS),Female,2.75,
G-21,2365,Neha Patel,CCEB,Male,2.65,
G-21,5512,Noel Pineda,ADM,Male,2.61,
G-21,2120,Pooja Aggarwal,CCEB,Female,4.62,
G-21,2977,Pooja Joshi,MSE,Female,4.69,
G-21,1013,Pooja Sinha,ASE,Male,1.91,
G-21,3522,Rania Hussain,CCDS,Male,1.88,
G-21,3112,Raymond Lim,SBS,Female,2.93,
G-21,3994,Rebecca Ong,CCDS,Male,4.54,
