Tutorial Group,Student ID,Name,School,Gender,CGPA
G-19,4229,Samuel Lee,CoB (NBS),Male,4.14
G-19,3889,Sasha Tan,CCDS,Female,4.2
G-19,2504,Shanaya Tan,MAE,Female,4.06
G-19,5635,Sneha Joshi,CEE,Female,4.03
G-19,1169,Sushmita Roy,CoB (NBS),Female,4.12
G-19,5769,Tristan Castillo,EEE,Male,4.14
G-19,1200,Vanya Nair,CoB (NBS),Female,4.12
G-19,3574,Violeta Ong,SSS,Female,4.0
G-19,49,Whitney Alvarado,CoB (NBS),Female,4.18
G-19,1829,Zachary Li,EEE,Male,4.05
G-19,3177,Zhou Rui,ADM,Male,4.03
G-2,1765,Aadhya Sharma,CCDS,Female,4.01
G-2,5802,Addison Chen,CoB (NBS),Female,4.03
G-2,764,Ahmad Ramlie,NIE,Male,4.02
G-2,4006,Ali Abubakar,SPMS,Male,4.12
G-2,321,Anya Chua,WKW SCI,Female,4.01
G-2,460,Brianna Johnson,MAE,Female,4.1
G-2,2788,Carter Moore,SPMS,Male,4.17
G-2,5750,Chunhua,CCDS,Female,3.9
G-2,3026,David Ho,CCDS,Male,4.0
G-2,3501,Derek Adams,SSS,Male,4.05
G-2,3527,Eli Walker,CCEB,Male,4.19
G-2,4851,Fatima Rani,SSS,Female,4.09
G-2,5996,Fatima Yusof,MSE,Female,4.19
G-2,3926,Gisela Tan,MAE,Female,4.19
G-2,4738,Hanafi Bin Mohd,CCDS,Female,4.05
G-2,3523,Haroon Ali,WKW SCI,Male,3.95
G-2,586,Isaiah Turner,CCEB,Male,4.18
G-2,3533,Izzat Bin Ibrahim,CCEB,Male,4.15
G-2,2473,Jasper Lim,CCDS,Male,4.12
G-2,4453,Jesse Bennett,MSE,Male,4.03
G-2,5103,Ki-Hoon Kim,CCDS,Male,4.03
G-2,229,Lana Turner,MAE,Female,4.17
G-2,1726,Lara Li,MSE,Female,4.2
G-2,2052,Layla Collins,MSE,Female,4.05
G-2,2547,Lila Zhao,CCEB,Female,4.01
G-2,5371,Lina Binti Ali,SPMS,Female,4.19
G-2,2712,Mei Zhao,SPMS,Female,4.12
G-2,1814,Mingjing,CCDS,Female,4.05
G-2,5080,Mira Lin,CCDS,Female,4.15
G-2,3636,Nadia Iqbal,ADM,Female,4.16
G-2,4392,Nathaniel Adams,SPMS,Male,4.2
G-2,4123,Nguyen Thi Phuong,ADM,Female,4.03
G-2,5226,Patricia Wong,CCDS,Female,4.18
G-2,3212,Priya Gupta,MAE,Female,4.07
G-2,5073,Quinn Lee,MAE,Male,4.01
G-2,1428,Selena Tan,CCDS,Female,4.17
G-2,3615,Shalini Pillai,EEE,Female,4.22
G-2,4558,Shirley Tan,WKW SCI,Female,4.06
G-2,3611,Sofia Chandra,CCDS,Female,4.22
G-2,1455,Sophia Koh,CEE,Female,4.15
G-2,1965,Stella Bryant,SBS,Female,3.88
G-2,3568,Tanya Sharma,CoB (NBS),Female,4.03
G-2,4624,Tina Tan,MSE,Female,4.03
G-2,248,Winston Villanueva,CCDS,Male,4.03
G-2,4759,Xiu Li,MAE,Female,4.03
G-2,2611,Yang Zhang,EEE,Male,4.07
G-2,3882,Yoshiko Mori,MSE,Female,4.03
G-2,1130,Yuri Chekhov,SoH,Male,4.03
G-2,5994,Zain Qureshi,SoH,Female,4.11
G-2,1877,Zhengrong,CCDS,Male,4.2
G-20,3428,Abigail White,MSE,Female,4.11
G-20,2579,Alice Liu,SSS,Female,4.22
G-20,130,Ayush Desai,ADM,Male,4.01
G-20,3991,Bella Torres,WKW SCI,Female,4.1
G-20,5201,Cameron Hall,CEE,Male,4.02
G-20,5720,Emily Baker,CoB (NBS),Female,4.2
G-20,5182,Emily Hill,LKCMedicine,Female,4.04
G-20,5653,Gaurav Dutta,CoB (NBS),Male,4.18
G-20,879,Gina Agustina,CEE,Female,4.0
G-20,836,Greta Lin,LKCMedicine,Female,4.07
G-20,3456,Harper Wright,CCEB,Female,4.03
G-20,853,Hiroshi Kobayashi,SoH,Male,4.2
G-20,4302,Huang Feng,CoB (NBS),Male,4.21
G-20,847,Huang Xin,SoH,Male,3.95
G-20,1433,Huanyu,ADM,Female,4.15
G-20,1499,Ishaan Mehta,SBS,Male,4.03
G-20,4270,Ivy Chan,LKCMedicine,Female,3.96
G-20,2673,Jack Ng,SSS,Male,3.95
G-20,5593,Jaden Walker,ADM,Male,4.12
G-20,5216,Jasmine Hall,CoE,Female,4.12
G-20,255,Jin Ping,SSS,Male,4.12
G-20,3166,Jingwen,CoB (NBS),Female,4.05
G-20,976,Kartik Nair,CCDS,Male,4.07
G-20,300,Kazuko Watanabe,WKW SCI,Female,4.08
G-20,62,Luna Lin,SSS,Female,4.14
G-20,604,Matthew Wu,CCDS,Male,4.3
G-20,3943,Mia Chang,ADM,Female,4.18
G-20,4005,Mia Wang,CoB (NBS),Female,4.1
G-20,3895,Milo Li,CoB (NBS),Male,4.19
G-20,3383,Mi-Ya Kim,SBS,Female,4.1
G-20,1630,Miyuki Kobayashi,CoB (NBS),Female,4.0
G-20,3289,Natasha Wong,EEE,Female,4.1
G-20,1519,Nguyen Huu Phuc,CoB (NBS),Male,4.02
G-20,3248,Oliver Gray,SoH,Male,4.03
G-20,4912,Patrick Villanueva,CoB (NBS),Male,4.12
G-20,4898,Priyanka Singh,CoB (NBS),Female,4.52
G-20,5126,Quinn Rivera,LKCMedicine,Female,4.18
G-20,886,Raghav Sharma,EEE,Male,4.05
G-20,826,Riya Chen,ADM,Female,4.1
G-20,2092,Sanjay Tan,WKW SCI,Male,3.96
G-20,104,Simon Li,CoB (NBS),Male,3.88
G-20,5123,Tanvi Kapoor,EEE,Female,3.86
G-20,1140,Truong Minh Quang,SBS,Male,3.85
G-20,2658,Xiang Hong,CoB (NBS),Female,4.07
G-20,1436,Yasir Shah,SoH,Male,4.0
G-20,5381,Yoshiko Taniguchi,CoB (NBS),Female,3.88
G-20,2019,Yuki Tanaka,LKCMedicine,Female,4.14
G-20,4586,Yulianto Budi,CoB (NBS),Male,4.2
G-20,258,Yuna Tanaka,SBS,Female,4.18
G-20,4883,Zeeshan Khan,CEE,Male,4.0
G-21,1418,Aarav Mehta,CCDS,Male,4.18
G-21,681,Ananya Jain,CCDS,Female,4.19
G-21,121,Aria Rogers,EEE,Female,3.86
G-21,596,Beckett Liu,ADM,Male,4.01
G-21,4247,Bodhi Li,CCDS,Male,4.02
G-21,3389,Boris Sergeyevich,CCEB,Male,4.17
G-21,817,Calvin Bell,ADM,Male,4.18
G-21,2549,Chloe Collins,CCDS,Female,4.16
G-21,2743,Dante Li,CoE,Male,4.06
G-21,1882,Demi Zhao,CCEB,Female,4.18
G-21,3258,Dylan Walker,CCEB,Male,4.22
G-21,2150,Gage Cooper,ASE,Male,4.17
G-21,1203,Hanh Nguyen,EEE,Female,4.1
G-21,1663,Hassan Nawaz,CCDS,Male,3.95
G-21,4385,Helena Lam,CoE,Female,4.12
G-21,4575,Ivy Wong,CCDS,Female,4.2
G-21,436,Jaxon Bennett,CCDS,Male,4.1
G-21,5555,Jin Hua,SPMS,Male,3.97
G-21,2360,Joseph Lee,CCEB,Male,4.01
G-21,5048,Kai Li Tan,CCDS,Female,4.25
G-21,2077,Kali Chang,CoB (NBS),Female,4.14
G-21,4462,Katherine Lee,SSS,Female,4.02
G-21,2784,Kevin Lee,MAE,Male,3.9
G-21,4255,Leo Turner,SSS,Male,4.04
G-21,2215,Liam Mitchell,EEE,Male,4.18
G-21,1720,Mei Ling Ong,SPMS,Female,4.05
G-21,4067,Moxie Lin,SPMS,Female,4.11
G-21,3852,Neelam Agarwal,CCDS,Female,4.09
G-21,2365,Neha Patel,MSE,Female,4.09
G-21,5512,Noel Pineda,MSE,Male,4.1
G-21,2120,Pooja Aggarwal,CCDS,Female,4.0
G-21,2977,Pooja Joshi,ASE,Female,3.88
G-21,1013,Pooja Sinha,CCEB,Female,4.06
G-21,3522,Rania Hussain,CEE,Female,4.03
G-21,3112,Raymond Lim,MSE,Male,4.25
G-21,3994,Rebecca Ong,MAE,Female,4.13
G-21,5775,Rio Yang,SBS,Male,4.12
G-21,4543,Sameer Khan,CCDS,Male,4.03
G-21,304,Samuel Tan,MSE,Male,3.88
G-21,3776,Sharon Tan,CCDS,Female,3.91
G-21,5686,Sita Sharma,ASE,Female,4.0
G-21,1316,Siti Aisyah Binti Ibrahim,SSS,Female,4.2
G-21,3823,Sonya Khanna,CoB (NBS),Female,4.06
G-21,3165,Ursula Ng,CoE,Female,3.93
G-21,3455,Yvonne Tan,CCDS,Female,4.03
G-21,1486,Zahra Nabila,CCEB,Female,4.15
G-21,3223,Zara Tan,CCDS,Female,3.94
G-21,1878,Zhao Wei Lim,CoB (NBS),Male,4.05
G-21,5300,Zhaohui,ADM,Female,3.9
G-21,2512,Zoe Turner,SBS,Female,4.15
G-22,4484,Aamir Khan,SSS,Male,4.04
G-22,4436,Aarohi Kapoor,EEE,Female,4.08
G-22,2126,Aaron White,SoH,Male,4.19
G-22,815,Alia Bin Zul,SSS,Male,4.15
G-22,4278,Alia Binti Mohd,EEE,Female,4.0
G-22,2428,Andrew Cheung,MAE,Male,4.03
G-22,3667,Andrew Yang,SBS,Male,4.22
G-22,2356,Ariana Cox,CEE,Female,4.14
G-22,5793,Asher Young,SoH,Male,4.13
G-22,763,Brielle Scarlett,SBS,Female,4.27
G-22,5194,Carter White,CoE,Male,4.0
G-22,1163,Cassandra Tan,CCDS,Female,4.17
G-22,4836,Cristian Martinez,CoE,Male,4.03
G-22,680,Emily Nguyen,EEE,Female,3.94
G-22,1987,Eugene Lim,CoE,Male,4.05
G-22,1672,Hani Binti Ahmad,WKW SCI,Female,3.85
G-22,2327,Harini Rao,NIE,Female,4.17
G-22,5598,Hugo Lee,SPMS,Male,4.14
G-22,3819,Jameelah Binti Ali,CoB (NBS),Female,4.05
G-22,4366,Jonathan Ramirez,SBS,Male,4.19
G-22,386,Joni Chang,SoH,Female,4.21
G-22,368,Kenneth Tan,EEE,Male,4.18
G-22,878,Kenshin Nakamura,EEE,Male,4.02
G-22,5375,Liam Young,EEE,Male,4.02
G-22,4795,Lucy Cooper,SSS,Female,4.17
G-22,4847,Mei Ling,SPMS,Female,4.13
G-22,983,Min-Seo Park,EEE,Female,3.86
G-22,654,Natasha Ng,CoE,Female,4.0
G-22,5233,Neelam Sharma,EEE,Female,4.09
G-22,3100,Ningzhi,SPMS,Female,4.15
G-22,2293,Nurul Izzati,SSS,Female,3.94
G-22,3238,Omer Shah,NIE,Male,4.08
G-22,989,Paloma Chang,MAE,Female,3.96
G-22,2056,Putri Ayu,CCDS,Female,4.0
G-22,3541,Raghav Singh,EEE,Male,4.15
G-22,5535,Rina Devi,CCEB,Female,4.19
G-22,3203,Rohan Chaudhary,CoE,Male,4.03
G-22,5358,Samuel Davis,EEE,Male,4.14
G-22,2352,Serena Chang,EEE,Female,4.05
G-22,2281,Shi Lian,EEE,Female,4.0
G-22,5160,Soniya Bhatia,CCDS,Female,4.2
G-22,3024,Thuy Le,CoB (NBS),Female,4.18
G-22,1933,Upton Reyes,EEE,Male,3.88
G-22,2462,Viola Lim,EEE,Female,4.05
G-22,2160,Weimin,CoE,Female,4.1
G-22,1685,Yao Liu,CCDS,Male,4.02
G-22,747,Zain Bin Mohd,EEE,Male,4.05
G-22,452,Zhang Lian,SSS,Male,4.04
G-22,292,Zhi Zhen,SBS,Male,4.15
G-22,4571,Zoe Wang,CCEB,Female,4.22
G-23,2973,Ahsan Shah,CCDS,Male,4.18
G-23,445,Amina Binti Ali,CEE,Female,3.8
G-23,4036,Anya Chen,CCDS,Female,4.03
G-23,3379,Benjamin Lee,CoE,Male,4.02
G-23,4513,Brielle Lin,CCDS,Female,4.01
G-23,4095,Carlito Morales,SPMS,Male,4.11
G-23,470,Cleo Carter,WKW SCI,Female,4.01
G-23,5808,Elaine Tan,SBS,Female,4.22
G-23,924,Ella Liu,ADM,Female,4.01
G-23,5639,Eric Lim,SSS,Male,3.89
G-23,4617,Evelyn Adams,CEE,Female,4.18
G-23,685,Gregory Wong,EEE,Male,4.02
G-23,1241,Hiroki Tanaka,CCDS,Male,4.09
G-23,1625,Jamilah Binti Rahman,CCDS,Female,4.05
G-23,434,Jasper Chen,ADM,Male,4.18
G-23,1942,Jaxon Jenkins,SPMS,Male,4.17
G-23,1943,Jia Chen,WKW SCI,Female,4.12
G-23,3851,Jin Wei,MAE,Male,4.11
G-23,4019,Joshua Li,CCDS,Male,4.48
G-23,4895,Kira Cruz,CoB (NBS),Female,3.92
G-23,340,Liam Carter,SoH,Male,3.86
G-23,2416,Lihua,CoE,Male,4.15
G-23,512,Lucas Wang,SPMS,Male,4.12
G-23,1012,Luna Phillips,CCDS,Female,3.89
G-23,4800,Manoj Menon,CCDS,Male,4.18
G-23,844,Mason Miller,CCDS,Male,4.1
G-23,769,Nai Li,CCDS,Male,3.93
G-23,2903,Nash Zhao,CCDS,Male,4.15
G-23,4354,Neha Reddy,SSS,Female,3.9
G-23,840,Ningqi,CoE,Female,3.9
G-23,5417,Nishant Kapoor,SSS,Male,4.0
G-23,5068,Oksana Sergeyevna,EEE,Female,4.01
G-23,3681,Owen Garcia,SPMS,Male,4.09
G-23,2664,Rhea Mehta,CEE,Female,4.16
G-23,5236,Rida Javed,CCDS,Female,4.09
G-23,3704,Sabrina Binti Ismail,WKW SCI,Female,4.2
G-23,20,Siti Wong,SPMS,Female,4.03
G-23,3091,Tanya Bhatia,SPMS,Female,3.86
G-23,3061,Victoria Sanchez,CCDS,Female,4.15
G-23,4834,Vincent Lopez,CCEB,Male,4.01
G-23,4923,Wyatt Reed,CEE,Male,4.02
G-23,4471,Xiao Ling,ADM,Male,4.12
G-23,5192,Yanzhi,SBS,Female,4.73
G-23,3333,Yasmin Reddy,WKW SCI,Female,4.04
G-23,4457,Ying Li,CCEB,Female,3.86
G-23,4667,Yu Zhang,CCDS,Female,4.06
G-23,1791,Yuan Rui,CCDS,Male,4.14
G-23,5677,Yuzhi,CoB (NBS),Female,4.1
G-23,2145,Zac Johnson,CoE,Male,4.15
G-23,2363,Zheng Yu Lim,SSS,Male,4.3
G-24,988,Aaliyah Santos,CCEB,Female,4.18
G-24,2758,Aiden Chan,MAE,Male,4.05
G-24,4293,Alisha Tan,EEE,Female,4.09
G-24,1884,Althea Reyes,SBS,Female,4.12
G-24,2610,Ankit Joshi,MAE,Male,3.86
G-24,2937,Claire Jenkins,EEE,Female,3.86
G-24,509,Damon Carter,EEE,Male,3.9
G-24,1174,Daniel Johnson,EEE,Male,3.86
G-24,5642,David Tan,SoH,Male,4.14
G-24,384,Dustin Chen,SSS,Male,4.2
G-24,4515,Dustin Yang,NIE,Male,4.1
G-24,210,Eko Supriyanto,CEE,Male,4.05
G-24,4289,Ethan Jones,EEE,Male,4.22
G-24,1286,Guo Wei,SSS,Male,4.18
G-24,5178,Irfan Khan,MAE,Male,4.1
G-24,3811,Isha Rani,SSS,Female,3.87
G-24,5931,Jack Murphy,EEE,Male,4.03
G-24,1701,Jasmine Reed,SSS,Female,4.02
G-24,3246,Johan Sari,CCEB,Male,4.03
G-24,5414,Jovian Huang,SPMS,Male,3.95
G-24,2687,Kieran Yip,EEE,Male,4.04
G-24,2269,Kuan Tan,EEE,Male,4.15
G-24,3356,Kumar Nair,MAE,Male,4.18
G-24,1187,Lucas Zhang,CoE,Male,4.12
G-24,1272,Maya Scott,EEE,Female,3.88
G-24,284,Meera Nair,EEE,Female,4.0
G-24,1614,Melody Tan,MSE,Female,4.06
G-24,3135,Mia Moore,EEE,Female,4.0
G-24,5917,Mia Thomas,EEE,Female,4.19
G-24,707,Monica Yeo,MSE,Female,4.05
G-24,400,Naina Choudhury,MSE,Female,4.05
G-24,4381,Nathan Wu,SBS,Male,4.01
G-24,2181,Nira Nair,CoB (NBS),Female,4.09
G-24,656,Oliver Li,SSS,Male,4.01
G-24,1732,Owen Prabowo,SSS,Male,4.0
G-24,3656,Owen Yip,CCDS,Male,4.18
G-24,919,Piper Rivera,SoH,Female,4.26
G-24,4937,Qiming,MAE,Female,4.1
G-24,77,Shila Binti Ali,EEE,Female,4.0
G-24,5308,Silas Yang,EEE,Male,4.03
G-24,5298,Sylvia Liu,CCDS,Female,4.03
G-24,2841,Tahira Ali,CoB (NBS),Female,4.22
G-24,5699,Tian Yu,SPMS,Male,4.15
G-24,2980,Tiffany Chua,SoH,Female,4.02
G-24,1010,Vikram Gupta,CCDS,Male,4.02
G-24,2449,Wei Lin Tan,CCDS,Male,4.05
G-24,1264,Wen Jin Tan,CCDS,Male,4.0
G-24,3941,Willow Chang,SBS,Female,4.1
G-24,4373,Zhang Lian,SPMS,Male,4.06
G-24,1081,Zhen Li,EEE,Male,4.02
G-25,487,Adeline Ramirez,SSS,Female,4.04
G-25,4755,Aisyah Mohd,SoH,Female,4.14
G-25,4879,Akira Fujimoto,CoB (NBS),Female,4.03
G-25,4277,Ananya Reddy,NIE,Female,4.1
G-25,1980,Caleb Murphy,CoB (NBS),Male,4.11
G-25,3109,Carl Li,CoE,Male,4.09
G-25,5920,Cathy Li,CoB (NBS),Female,4.19
G-25,5271,Dahlia Morales,ASE,Female,4.08
G-25,1094,Daniel Wu,WKW SCI,Male,4.06
G-25,4377,Dante Zhang,CoB (NBS),Male,4.12
G-25,1343,Devon Tan,ASE,Male,4.08
G-25,3077,Disha Sharma,SPMS,Female,3.91
G-25,4300,Eddie Kwan,SoH,Male,4.02
G-25,242,Eric Anderson,SBS,Male,4.22
G-25,1303,Fiona Wong,CCEB,Female,4.22
G-25,1445,Giovanna Chen,EEE,Female,4.1
G-25,2647,Isaac Chen,NIE,Male,4.18
G-25,3052,Jackson Adams,CCDS,Male,4.15
G-25,5066,Jason Lim,SSS,Male,4.1
G-25,2085,Kareem Shah,SBS,Male,4.05
G-25,4461,Katherine Tan,CoB (NBS),Female,4.17
G-25,3190,Kira Tan,CEE,Female,4.17
G-25,2411,Linda Tan,WKW SCI,Female,4.05
G-25,5136,Liyana Binti Mohd,CoB (NBS),Female,4.73
G-25,3804,Luna Liu,CoB (NBS),Female,4.03
G-25,829,Lydia Kim,SBS,Female,4.22
G-25,2566,Lydia White,CoB (NBS),Female,4.06
G-25,2690,Maya Reddy,CoB (NBS),Female,4.14
G-25,2251,Meera Prasad,CoB (NBS),Female,4.2
G-25,5275,Min Jie Lim,SBS,Male,3.95
G-25,4689,Mira Singh,ASE,Female,3.92
G-25,4935,Nancy Liu,CoB (NBS),Female,4.2
G-25,3958,Natalie Ramirez,EEE,Female,4.01
G-25,3778,Natsuki Sato,CoB (NBS),Female,4.15
G-25,2182,Nicole Lee,CoB (NBS),Female,3.9
G-25,2749,Nishant Kumar,SSS,Male,4.1
G-25,5497,Nora Wang,CoE,Female,4.23
G-25,1188,Pooja Iyer,SBS,Female,4.03
G-25,698,Ronald Tan,NIE,Male,3.93
G-25,4475,Sahara Chen,CoE,Female,3.92
G-25,5761,Sanjay Nair,ASE,Male,4.01
G-25,1883,Sanya Ali,NIE,Female,4.12
G-25,194,Shafeeq Bin Ahmad,CCEB,Male,4.05
G-25,5065,Shafika Binti Mohd,CCDS,Female,4.15
G-25,1062,Wei Ling,CEE,Female,4.05
G-25,5305,William Yip,SSS,Male,3.8
G-25,697,Yannick Dela Cruz,CoB (NBS),Male,4.17
G-25,3638,Yue Ling,CoB (NBS),Female,4.09
G-25,675,Zheng Yang,CoB (NBS),Male,4.02
G-25,3812,Zoe Johnson,ASE,Female,4.01
G-26,5098,Alia Bin Abd,WKW SCI,Male,3.95
G-26,301,Anita Khanna,CoB (NBS),Female,3.95
G-26,3765,Aria Cook,EEE,Female,4.01
G-26,574,Daphne Lim,CCEB,Female,4.15
G-26,3204,Deepa Menon,SoH,Female,3.88
G-26,2137,Desmond Tan,CoE,Male,4.3
G-26,1045,Diya Singh,MSE,Female,4.09
G-26,204,Elena Leonova,CCDS,Female,4.12
G-26,15,Eric Long,LKCMedicine,Male,4.22
G-26,5604,Eshan,LKCMedicine,Female,4.05
G-26,1800,Fariha Binti Mohd,ADM,Female,4.15
G-26,4127,Fatin Binti Ahmad,CCDS,Female,4.2
G-26,279,Felix Liu,CoE,Male,3.95
G-26,233,Ferdinand Villanueva,LKCMedicine,Male,4.27
G-26,1260,Hafsa Khan,CCDS,Female,4.14
G-26,3536,Hana Chan,CCDS,Female,4.2
G-26,372,Hira Bukhari,CCDS,Female,4.1
G-26,3331,Hugo Wang,CCDS,Male,4.02
G-26,285,Ibrahim Zain,CCDS,Male,4.03
G-26,3775,Ivy Tan,LKCMedicine,Female,4.19
G-26,3835,Jacob Wang,CCDS,Male,4.26
G-26,2574,James Zhao,MAE,Male,4.27
G-26,3477,Jasmine Yeo,SSS,Female,3.9
G-26,5009,Jianjun,CCDS,Female,4.2
G-26,3730,Kazuko Nishida,CCDS,Female,4.17
G-26,3590,Kelsey Lim,SBS,Female,4.02
G-26,5521,Kendra Alvarado,CCDS,Female,3.91
G-26,5880,Kira Yang,SoH,Female,4.03
G-26,1540,Layla Evans,CoE,Female,4.02
G-26,1342,Maria Lam,CCDS,Female,4.04
G-26,5094,Miki Aizawa,CoE,Female,4.0
G-26,1053,Milo Zhao,MSE,Male,4.1
G-26,3366,Mohit Desai,SBS,Male,4.1
G-26,3557,Naomi Chen,SSS,Female,4.1
G-26,1224,Nora Diaz,WKW SCI,Female,3.89
G-26,5219,Owen Lee,MSE,Male,4.19
G-26,4997,Puneet Kumar,CEE,Male,4.05
G-26,2409,Quentin Chiu,CEE,Male,4.06
G-26,3685,Rishabh Sharma,ADM,Male,4.06
G-26,5372,Riya Gupta,CCDS,Female,4.03
G-26,2691,Ruby Lee,CoB (NBS),Female,3.9
G-26,5058,Ryan Bennett,CoB (NBS),Male,4.22
G-26,1650,Siti Nurbaya,SSS,Female,4.05
G-26,4490,Sophie Chua,CCDS,Female,4.15
G-26,1817,Vera Kuznetsova,SoH,Female,4.13
G-26,3625,Vera Tan,CEE,Female,4.0
G-26,2155,Victor Black,ADM,Male,4.14
G-26,4116,Yifan,CCDS,Male,3.85
G-26,47,Yuri Li,CCDS,Male,4.2
G-26,3254,Zoe Sanchez,SPMS,Female,4.03
G-27,703,Aarav Yadav,MAE,Male,4.3
G-27,705,Aarti Desai,EEE,Female,4.02
G-27,4880,Akira Yoshida,SoH,Female,4.15
G-27,5331,Alexander Hill,CCDS,Male,4.08
G-27,3504,Alexis Lee,CEE,Female,4.0
G-27,3786,Anjali Tan,NIE,Female,4.15
G-27,872,Aria Wilson,SPMS,Female,4.07
G-27,257,Arnav Kumar,SPMS,Male,3.85
G-27,2139,Brody Hughes,EEE,Male,4.2
G-27,2002,Cynthia Sun,SBS,Female,4.06
G-27,1773,Daniel Baker,CCDS,Male,4.15
G-27,196,Dominic Scott,CCDS,Male,4.09
G-27,2259,Ella Safira,CoE,Female,4.2
G-27,4711,Ella Young,ASE,Female,3.92
G-27,961,Fei Hong Lim,MAE,Male,3.9
G-27,1821,Hannah Wang,SoH,Female,4.1
G-27,790,Hui Chen,CCDS,Female,4.19
G-27,1844,Isabella Morris,ASE,Female,3.95
G-27,2739,Jett Wu,CCDS,Male,4.06
G-27,3749,Jonathan Wong,SBS,Male,4.2
G-27,212,Karan Joshi,CCDS,Male,4.17
G-27,3469,Khalil Khan,MSE,Male,4.19
G-27,181,Kunal Patel,CCDS,Male,3.97
G-27,1232,Liana Goh,ADM,Female,4.1
G-27,137,Lucas Ramirez,NIE,Male,4.0
G-27,1767,Mei Xing,NIE,Female,4.09
G-27,2127,Mila Collins,CCDS,Female,3.87
G-27,1635,Minjie,CoB (NBS),Female,4.1
G-27,3702,Mira Ng,ASE,Female,4.2
G-27,4239,Mohammed Sadiq,SSS,Male,3.75
G-27,5347,Nadia Ali,CCDS,Female,3.91
G-27,4904,Nicolas Zhao,CCDS,Male,4.12
G-27,5456,Nora Wu,SSS,Female,4.01
G-27,1449,Olivia Johnson,CCDS,Female,4.52
G-27,2166,Oscar Lee,SoH,Male,4.11
G-27,5076,Rekha Menon,CCDS,Female,3.92
G-27,5892,Rhea Sharma,CCDS,Female,4.19
G-27,3387,Riley Tsai,CCDS,Female,3.92
G-27,578,Sadia Awan,SPMS,Female,4.02
G-27,2022,Sana Iqbal,NIE,Female,4.02
G-27,4367,Santiago Garcia,SoH,Male,3.9
G-27,1083,Shinji Saito,CCDS,Male,4.1
G-27,5757,Sonia Bukhari,CCDS,Female,4.1
G-27,5436,Suri Chang,CCEB,Female,4.16
G-27,5288,Talia Wang,MAE,Female,4.17
G-27,3752,Tania Chan,ADM,Female,4.08
G-27,2195,Vikas Sharma,CCDS,Male,3.9
G-27,1122,Vinay Bhatia,SPMS,Male,4.18
G-27,3727,Zaira Binti Karim,SBS,Female,4.05
G-27,3196,Zara Bennett,CoE,Female,4.27
G-28,3297,Aaron Huskel,WKW SCI,Male,4.15
G-28,1237,Aditi Sharma,MSE,Female,4.14
G-28,5490,Alana Tan,CEE,Female,4.0
G-28,5601,Alia Khan,CoB (NBS),Female,4.14
G-28,3156,Arif Hussain,ASE,Male,4.1
G-28,1771,Asha Binti,CoB (NBS),Female,4.11
G-28,4313,Aubrey Morgan,CoB (NBS),Female,3.9
G-28,361,Bilal Zafar,CCEB,Male,4.08
G-28,3879,Camille Chen,SoH,Female,4.14
G-28,4865,Chloe Wilson,CCDS,Female,4.08
G-28,725,Eddie Cheung,SPMS,Male,4.02
G-28,256,Elijah Carter,CCDS,Male,3.9
G-28,498,Emma Hall,CoB (NBS),Female,3.88
G-28,3830,Ivy Pineda,CoE,Female,4.22
G-28,5579,Julian Li,SPMS,Male,4.1
G-28,5439,Kenshin Watanabe,CoE,Male,4.02
G-28,4827,Liam Lewis,CoE,Male,4.17
G-28,2518,Lian Tan,CoB (NBS),Female,4.2
G-28,2080,Lily Cook,ASE,Female,4.18
G-28,3446,Lina Abdullah,MAE,Female,4.0
G-28,2035,Madison Reed,CCDS,Female,4.1
G-28,2738,Mark Johnson,ADM,Male,4.18
G-28,4358,Mason Reyes,CoB (NBS),Male,3.92
G-28,495,Max Chen,CoB (NBS),Male,4.09
G-28,2705,Ming Feng Tan,CoB (NBS),Male,4.05
G-28,2429,Misha Devi,ADM,Female,4.14
G-28,772,Nazia Rehman,CoB (NBS),Female,4.06
G-28,4004,Neela Nair,CoB (NBS),Female,4.2
G-28,1477,Nina Chang,ADM,Female,3.88
G-28,1419,Nirmala Iyer,SoH,Female,4.18
G-28,4649,Nur Fatimah,CCEB,Female,4.04
G-28,5731,Oliver Wong,CoB (NBS),Male,4.01
G-28,5039,Peter Harris,CoB (NBS),Male,3.88
G-28,2565,Priya Patel,ADM,Female,3.86
G-28,4789,Rashidah Binti Ibrahim,CoB (NBS),Female,4.2
G-28,859,Raymond Ho,EEE,Male,4.02
G-28,5424,Ria Patel,CoB (NBS),Female,4.19
G-28,5186,Rong Liu,CoE,Female,4.02
G-28,3182,Rylan King,MAE,Male,4.05
G-28,4316,Savannah Cooper,EEE,Female,4.04
G-28,5958,Sebastian Wright,SSS,Male,4.0
G-28,5256,Sergio Moreno,CoB (NBS),Male,4.03
G-28,3735,Sophie Chen,CEE,Female,4.17
G-28,525,Stella Chang,ASE,Female,4.12
G-28,1320,Steve Lau,CoB (NBS),Male,4.01
G-28,3096,Victor Andreyev,MAE,Male,4.12
G-28,524,Xander Lawson,CoE,Male,4.26
G-28,3880,Xiangrong,CoE,Male,4.1
G-28,1413,Zach Lim,CoB (NBS),Male,4.02
G-28,4780,Zoe Ali,ASE,Female,4.19
G-29,2216,Alisha Iyer,NIE,Female,4.13
G-29,2772,Alyssa Carter,CoE,Female,3.97
G-29,213,Ananya Sharma,CoE,Female,4.18
G-29,1823,Aria Lim,MAE,Female,4.04
