Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-17,4215,Aaron Lee,EEE,Female,2.75,2
G-17,1781,Wawan Kurniawan,SoH,Male,0.04,2
G-17,638,Rui Jin Tan,CoB (NBS),Male,4.77,3
G-17,1652,Angela Zhang,SPMS,Female,2.14,3
G-17,5523,Violet Zhou,CCEB,Male,2.62,3
G-17,4292,Manish Joshi,CCDS,Male,2.15,3
G-17,1851,Nicolette Cruz,SoH,Female,2.01,3
G-17,5815,Toshiro Takashima,MAE,Female,4.78,4
G-17,3434,Siti Amani,CEE,Male,2.45,4
G-17,4910,Gwen Lee,SoH,Female,2.26,4
G-17,4886,Edison Raka,CoE,Male,2.2,4
G-17,2321,Anil Mehta,EEE,Male,1.99,4
G-17,4585,Scarlett Tan,CoB (NBS),Male,4.62,5
G-17,5875,Maya Johnson,MAE,Male,2.32,5
G-17,1903,Joshua Thomas,CCDS,Male,2.5,5
G-17,2138,Zulaikha Binti Mohd,LKCMedicine,Female,2.29,5
G-17,3316,Uriah Ramos,EEE,Female,1.94,5
G-17,5325,Mohammed Ali,SBS,Male,4.57,6
G-17,5607,Ritika Ali,MAE,Male,2.51,6
G-17,3792,Huifen,MAE,Male,2.63,6
G-17,4930,Zara Mitchell,SPMS,Female,2.03,6
G-17,3303,Xiao Yu,LKCMedicine,Female,1.93,6
G-17,1914,George Wilson,EEE,Female,4.99,7
G-17,5204,Diyana Binti Kamar,SSS,Male,2.87,7
G-17,1812,Zain Ali,MAE,Male,2.71,7
G-17,166,Nash Reddy,CCDS,Male,2.72,7
G-17,3097,Kenta Takahashi,MSE,Female,0.15,7
G-17,1872,Maya Binti Azman,SoH,Female,4.6,8
G-17,5609,Minh Dao,MAE,Male,2.89,8
G-17,411,Aleksei Koval,LKCMedicine,Male,2.88,8
G-17,3521,Kenny Lim,MAE,Male,2.9,8
G-17,5557,Sana Johar,SSS,Male,0.15,8
G-17,322,Vinay Nair,LKCMedicine,Male,4.82,9
G-17,4505,Sadia Bukhari,MAE,Female,2.84,9
G-17,2101,James Tan,SoH,Male,2.75,9
G-17,2037,Peiyu,CoB (NBS),Female,2.88,9
G-17,949,Evan Thomas,SBS,Male,0.13,9
G-17,2914,Anya Mohd,MAE,Female,2.51,10
G-17,5495,Meher Awan,CoE,Male,2.92,10
G-17,4231,Geeta Kaur,MSE,Male,2.64,10
G-17,5707,Jin Ho,MAE,Male,2.68,10
G-17,993,Reza Khan,SSS,Female,2.69,10
G-18,1775,Kelly Tsang,SPMS,Male,4.8,1
G-18,4155,Mohan Rao,EEE,Male,2.42,1
G-18,5751,Kinsley Tsai,CoB (NBS),Male,2.35,1
G-18,5826,Sana Reddy,SoH,Female,2.1,1
G-18,3255,Tyler Garcia,EEE,Female,1.98,1
G-18,5185,Fang Mei,MAE,Male,4.86,2
G-18,5566,Paxton Ross,WKW SCI,Female,2.34,2
G-18,5268,Amina Tariq,EEE,Female,2.35,2
G-18,1227,Samantha Tan,EEE,Male,2.12,2
G-18,4264,Hao Liang Lim,ASE,Male,1.97,2
G-18,589,Sophia Thomas,ADM,Female,4.7,3
G-18,5505,Tessa Lee,CEE,Female,2.37,3
G-18,37,Citra Amara,CCEB,Male,2.32,3
G-18,1301,Mira Binti Yusof,SSS,Male,2.34,3
G-18,3253,Yasmin Lee,EEE,Male,1.92,3
G-18,5356,Arjun Rao,MSE,Female,4.86,4
G-18,2076,Ella Villanueva,EEE,Male,2.76,4
G-18,1132,Jawad Khan,ADM,Male,2.56,4
G-18,877,Xiu Zhang,CEE,Female,2.93,4
G-18,3847,Dylan Parker,SPMS,Male,0.27,4
G-18,2266,Harlan Perdana,ADM,Male,4.99,5
G-18,851,Min Li,CoE,Male,2.95,5
G-18,4537,Fang Ling,SoH,Male,2.57,5
G-18,205,Pandu Setiawan,EEE,Female,2.58,5
G-18,2066,Jackson Clark,EEE,Female,0.26,5
G-18,5297,Shahida Khan,SSS,Male,4.93,6
G-18,907,Maya Rani,CCDS,Female,2.98,6
G-18,4143,Lila Tan,CoB (NBS),Male,2.46,6
G-18,1269,Luca Wong,MAE,Male,2.78,6
G-18,3688,Lucas Wright,EEE,Female,0.23,6
G-18,2736,Rita Sharma,SPMS,Female,4.75,7
G-18,262,Bilal Ahmed,EEE,Male,3.04,7
G-18,4244,Shreya Das,SPMS,Male,2.55,7
G-18,3056,Brayden Hall,CCDS,Female,2.89,7
G-18,4383,Derek White,WKW SCI,Male,0.15,7
G-18,4003,Megan Lim,SBS,Male,4.87,8
G-18,4751,Shuang,CCEB,Female,3.07,8
G-18,4259,Liu Wei,CoE,Male,2.44,8
G-18,2214,Chloe Chen,CoE,Male,2.93,8
G-18,4549,Isabella Lee,SoH,Female,0.1,8
G-18,5919,Shan Binti,CEE,Male,4.63,9
G-18,1983,Layla Harris,EEE,Male,4.57,9
G-18,4921,Athena Zhao,SoH,Male,2.37,9
G-18,1507,Adrian Lim,EEE,Male,2.05,9
G-18,1277,Zara Lim,SoH,Female,0.04,9
G-18,4422,Uday Singh,MSE,Male,4.55,10
G-18,4647,Ayushi Gupta,CCDS,Female,4.56,10
G-18,3260,Yuying Wang,SSS,Male,2.22,10
G-18,79,Suhana Rao,CoB (NBS),Male,2.32,10
G-18,3288,Jonathan Sun,SBS,Female,0.01,10
G-19,3632,Nina Hu,SSS,Male,4.62,1
G-19,5227,Qi Zhang,SPMS,Male,2.12,1
G-19,510,Owais Khan,SPMS,Female,2.22,1
G-19,1200,Vanya Nair,CEE,Male,2.07,1
G-19,2812,Arunachalam Devi,CEE,Female,2.04,1
G-19,3510,Gavin Zhao,CCEB,Female,4.56,2
G-19,506,Matthew Clark,CEE,Male,2.21,2
G-19,3375,Emily White,ASE,Male,2.25,2
G-19,3889,Sasha Tan,SSS,Male,2.1,2
G-19,5255,Chen Yu,CEE,Female,1.96,2
G-19,3993,Lucas Green,NIE,Female,3.1,3
G-19,1761,Ava Wilson,MAE,Male,2.66,3
G-19,5064,Jaxon White,SoH,Male,2.56,3
G-19,4669,Nguyen Thi Lan,CEE,Female,2.11,3
G-19,4229,Samuel Lee,CoE,Male,2.57,3
G-19,49,Whitney Alvarado,CCDS,Female,4.85,4
G-19,2490,Chunxiu,CEE,Female,2.2,4
G-19,4380,Qianwen,CEE,Male,1.95,4
G-19,3314,Jessica Martinez,SBS,Male,2.16,4
G-19,966,Christopher Morris,CoB (NBS),Male,1.91,4
G-19,3574,Violeta Ong,CoB (NBS),Male,4.98,5
G-19,4786,Priti Mehta,SPMS,Male,2.66,5
G-19,1895,Rohan Shah,ADM,Male,2.55,5
G-19,5668,Aarav Reddy,ASE,Male,2.35,5
G-19,1169,Sushmita Roy,CoB (NBS),Female,0.46,5
G-19,5163,Gabriel Scott,MSE,Male,4.77,6
G-19,5773,Imran Waseem,CoE,Female,2.59,6
G-19,5769,Tristan Castillo,SSS,Male,2.61,6
G-19,3177,Zhou Rui,SSS,Male,2.54,6
G-19,880,Lance Alvarado,MSE,Female,0.5,6
G-19,465,Ananya Kaul,CEE,Male,4.74,7
G-19,1632,Matthew Lee,MAE,Male,2.87,7
G-19,1686,Kendrick Scott,NIE,Male,2.4,7
G-19,4156,Olivia Fernandez,CCDS,Female,2.53,7
G-19,3120,Ella Mitchell,CEE,Female,0.47,7
G-19,1229,Chen Bo,CEE,Male,4.76,8
G-19,1520,Rohan Gupta,NIE,Male,3.04,8
G-19,4341,Amite Agarwal,ASE,Female,2.38,8
G-19,4511,Mi-Sook Kim,MSE,Female,2.71,8
G-19,2386,Arvind Reddy,ADM,Male,0.12,8
G-19,3430,Mason Wilson,CEE,Female,4.98,9
G-19,1829,Zachary Li,CEE,Male,2.88,9
G-19,4504,Nina Desai,ASE,Male,2.7,9
G-19,671,Miyuki Watanabe,SSS,Female,2.26,9
G-19,320,Nikhil Reddy,MAE,Male,0.16,9
G-19,4684,Alyssa Ramirez,CEE,Male,4.91,10
G-19,5946,Ping Zhang,ASE,Male,3.0,10
G-19,1874,An Nguyen,EEE,Female,2.31,10
G-19,2504,Shanaya Tan,MSE,Female,2.71,10
G-19,5635,Sneha Joshi,SoH,Male,0.1,10
G-2,5073,Quinn Lee,CCDS,Male,4.77,1
G-2,3568,Tanya Sharma,EEE,Female,2.32,1
G-2,1765,Aadhya Sharma,CCDS,Male,1.98,1
G-2,3611,Sofia Chandra,SSS,Female,2.08,1
G-2,4851,Fatima Rani,NIE,Female,1.93,1
G-2,2052,Layla Collins,SBS,Female,4.93,2
G-2,3527,Eli Walker,ASE,Male,2.92,2
G-2,3212,Priya Gupta,CCDS,Female,2.72,2
G-2,3501,Derek Adams,MAE,Female,2.05,2
G-2,4453,Jesse Bennett,NIE,Female,0.46,2
G-2,4759,Xiu Li,SoH,Female,4.97,3
G-2,586,Isaiah Turner,CCDS,Female,2.85,3
G-2,3882,Yoshiko Mori,SPMS,Female,2.71,3
G-2,2547,Lila Zhao,CCEB,Male,2.13,3
G-2,1428,Selena Tan,SPMS,Male,0.45,3
G-2,4558,Shirley Tan,SoH,Male,4.76,4
G-2,3523,Haroon Ali,SoH,Male,2.8,4
G-2,4624,Tina Tan,MAE,Female,2.57,4
G-2,3926,Gisela Tan,CCDS,Female,2.66,4
G-2,5802,Addison Chen,CEE,Female,0.31,4
G-2,1877,Zhengrong,SPMS,Male,4.92,5
G-2,5103,Ki-Hoon Kim,CCDS,Female,2.99,5
G-2,4006,Ali Abubakar,CCDS,Female,2.71,5
G-2,248,Winston Villanueva,SPMS,Female,2.06,5
G-2,5371,Lina Binti Ali,SSS,Male,0.4,5
G-2,764,Ahmad Ramlie,CCDS,Male,4.86,6
G-2,5750,Chunhua,MAE,Female,2.99,6
G-2,3026,David Ho,MAE,Male,2.7,6
G-2,4392,Nathaniel Adams,CCDS,Female,2.2,6
G-2,2473,Jasper Lim,SBS,Female,0.37,6
G-2,229,Lana Turner,MAE,Female,4.87,7
G-2,4123,Nguyen Thi Phuong,CCDS,Male,3.03,7
G-2,2611,Yang Zhang,SPMS,Female,2.52,7
G-2,1814,Mingjing,CoB (NBS),Male,2.39,7
G-2,5994,Zain Qureshi,EEE,Female,0.28,7
G-2,5996,Fatima Yusof,ADM,Female,4.88,8
G-2,2788,Carter Moore,CCDS,Male,3.07,8
G-2,2712,Mei Zhao,SPMS,Female,2.53,8
G-2,3636,Nadia Iqbal,CCDS,Female,2.31,8
G-2,321,Anya Chua,WKW SCI,Male,0.3,8
G-2,3533,Izzat Bin Ibrahim,CCDS,Female,4.6,9
G-2,1455,Sophia Koh,NIE,Female,3.11,9
G-2,460,Brianna Johnson,WKW SCI,Male,2.76,9
G-2,1726,Lara Li,CEE,Female,2.25,9
G-2,4738,Hanafi Bin Mohd,WKW SCI,Male,0.37,9
G-2,1965,Stella Bryant,NIE,Female,4.59,10
G-2,3615,Shalini Pillai,NIE,Female,4.55,10
G-2,5226,Patricia Wong,WKW SCI,Male,1.97,10
G-2,1130,Yuri Chekhov,CoB (NBS),Female,1.97,10
G-2,5080,Mira Lin,SoH,Male,0.06,10
G-20,5593,Jaden Walker,CCEB,Female,4.91,1
G-20,2658,Xiang Hong,SBS,Female,2.01,1
G-20,1436,Yasir Shah,CCEB,Male,2.27,1
G-20,104,Simon Li,CoB (NBS),Male,1.96,1
G-20,3248,Oliver Gray,MAE,Female,0.34,1
G-20,5381,Yoshiko Taniguchi,MSE,Male,4.96,2
G-20,5653,Gaurav Dutta,EEE,Male,2.27,2
G-20,1140,Truong Minh Quang,CCDS,Female,2.27,2
G-20,5126,Quinn Rivera,CoE,Female,1.98,2
G-20,604,Matthew Wu,SBS,Female,0.02,2
G-20,886,Raghav Sharma,CEE,Female,2.31,3
G-20,3895,Milo Li,CCEB,Female,2.68,3
G-20,4005,Mia Wang,MAE,Male,2.4,3
G-20,1499,Ishaan Mehta,SSS,Male,2.11,3
G-20,2019,Yuki Tanaka,EEE,Female,2.0,3
G-20,3166,Jingwen,MAE,Male,4.64,4
G-20,4883,Zeeshan Khan,MAE,Female,2.3,4
G-20,4302,Huang Feng,CoE,Female,2.09,4
G-20,5182,Emily Hill,MSE,Female,2.08,4
G-20,5201,Cameron Hall,CCDS,Female,0.39,4
G-20,847,Huang Xin,MAE,Female,3.1,5
G-20,4586,Yulianto Budi,MAE,Male,2.97,5
G-20,3428,Abigail White,EEE,Female,2.38,5
G-20,62,Luna Lin,SBS,Male,2.6,5
G-20,1519,Nguyen Huu Phuc,SoH,Female,0.42,5
G-20,3383,Mi-Ya Kim,MAE,Female,2.95,6
G-20,5720,Emily Baker,EEE,Male,2.79,6
G-20,3943,Mia Chang,CEE,Female,2.96,6
G-20,4898,Priyanka Singh,LKCMedicine,Male,2.4,6
G-20,1433,Huanyu,MAE,Female,0.37,6
G-20,836,Greta Lin,MSE,Female,4.64,7
G-20,258,Yuna Tanaka,SBS,Male,2.17,7
G-20,2673,Jack Ng,CoB (NBS),Female,2.34,7
G-20,5216,Jasmine Hall,LKCMedicine,Female,2.15,7
G-20,3991,Bella Torres,MAE,Male,0.2,7
G-20,4912,Patrick Villanueva,SPMS,Female,2.94,8
G-20,853,Hiroshi Kobayashi,CCDS,Female,2.98,8
G-20,5123,Tanvi Kapoor,CoB (NBS),Male,2.44,8
G-20,300,Kazuko Watanabe,MAE,Male,2.93,8
G-20,4270,Ivy Chan,EEE,Female,0.17,8
G-20,2579,Alice Liu,WKW SCI,Male,3.1,9
G-20,130,Ayush Desai,MAE,Female,2.7,9
G-20,3456,Harper Wright,CoB (NBS),Female,2.74,9
G-20,3289,Natasha Wong,CCEB,Male,2.51,9
G-20,826,Riya Chen,MAE,Female,0.4,9
G-20,879,Gina Agustina,MAE,Male,2.89,10
G-20,1630,Miyuki Kobayashi,ADM,Female,3.05,10
G-20,255,Jin Ping,MAE,Female,3.11,10
G-20,2092,Sanjay Tan,ADM,Female,2.39,10
G-20,976,Kartik Nair,CoE,Male,0.01,10
G-21,2365,Neha Patel,CoB (NBS),Male,4.99,1
G-21,5555,Jin Hua,SSS,Male,2.07,1
G-21,4385,Helena Lam,MSE,Male,2.65,1
G-21,5048,Kai Li Tan,CoE,Male,2.05,1
G-21,436,Jaxon Bennett,ADM,Female,0.2,1
G-21,2077,Kali Chang,CCDS,Male,4.76,2
G-21,4575,Ivy Wong,ASE,Male,2.51,2
G-21,3852,Neelam Agarwal,CCEB,Male,2.13,2
G-21,2977,Pooja Joshi,ASE,Female,2.12,2
G-21,3165,Ursula Ng,CCDS,Female,0.44,2
G-21,596,Beckett Liu,SPMS,Female,4.72,3
G-21,2743,Dante Li,CCDS,Male,2.11,3
G-21,1882,Demi Zhao,MSE,Male,2.67,3
G-21,1663,Hassan Nawaz,CCDS,Female,2.07,3
G-21,817,Calvin Bell,CoE,Male,0.41,3
G-21,304,Samuel Tan,MSE,Male,3.13,4
G-21,1878,Zhao Wei Lim,CEE,Male,2.75,4
G-21,5512,Noel Pineda,ADM,Female,2.91,4
G-21,2784,Kevin Lee,CCDS,Male,2.76,4
G-21,1203,Hanh Nguyen,CCDS,Female,0.37,4
G-21,5775,Rio Yang,CEE,Male,4.63,5
G-21,2150,Gage Cooper,CCDS,Male,2.74,5
G-21,121,Aria Rogers,CoB (NBS),Female,2.11,5
G-21,1316,Siti Aisyah Binti Ibrahim,CCDS,Male,2.17,5
G-21,2360,Joseph Lee,ADM,Male,0.3,5
G-21,3389,Boris Sergeyevich,CoB (NBS),Male,4.61,6
G-21,4067,Moxie Lin,ADM,Male,2.73,6
G-21,2512,Zoe Turner,MSE,Male,2.25,6
G-21,5300,Zhaohui,CCDS,Female,2.11,6
G-21,4543,Sameer Khan,EEE,Female,0.27,6
G-21,3112,Raymond Lim,SBS,Female,4.52,7
G-21,3455,Yvonne Tan,CoE,Male,2.66,7
G-21,681,Ananya Jain,ADM,Male,2.06,7
G-21,1418,Aarav Mehta,CEE,Male,2.51,7
G-21,2549,Chloe Collins,CCDS,Female,0.22,7
G-21,4255,Leo Turner,CCDS,Male,4.64,8
G-21,3223,Zara Tan,EEE,Male,2.43,8
G-21,2215,Liam Mitchell,EEE,Male,2.37,8
G-21,1013,Pooja Sinha,SSS,Female,2.41,8
G-21,3258,Dylan Walker,ADM,Female,0.11,8
G-21,5686,Sita Sharma,CCEB,Female,3.06,9
G-21,3994,Rebecca Ong,ADM,Male,2.88,9
G-21,1720,Mei Ling Ong,CoE,Male,2.8,9
G-21,3776,Sharon Tan,CoB (NBS),Female,2.96,9
G-21,3522,Rania Hussain,CCDS,Male,0.13,9
G-21,4247,Bodhi Li,SSS,Female,2.47,10
G-21,4462,Katherine Lee,SBS,Female,2.71,10
G-21,3823,Sonya Khanna,CCDS,Male,2.22,10
G-21,2120,Pooja Aggarwal,CCDS,Male,2.14,10
G-21,1486,Zahra Nabila,CoE,Male,2.41,10
G-22,5793,Asher Young,SoH,Male,4.99,1
G-22,989,Paloma Chang,CoB (NBS),Male,2.76,1
G-22,1987,Eugene Lim,EEE,Male,2.67,1
G-22,3024,Thuy Le,SPMS,Female,1.83,1
G-22,2327,Harini Rao,WKW SCI,Female,0.17,1
G-22,3541,Raghav Singh,NIE,Male,4.88,2
G-22,3100,Ningzhi,SoH,Female,2.81,2
G-22,3819,Jameelah Binti Ali,CoB (NBS),Male,2.67,2
G-22,2056,Putri Ayu,CCDS,Male,1.84,2
G-22,4484,Aamir Khan,CoE,Female,0.22,2
G-22,2293,Nurul Izzati,CEE,Male,4.76,3
G-22,747,Zain Bin Mohd,EEE,Female,2.85,3
G-22,2281,Shi Lian,SoH,Male,2.64,3
G-22,4836,Cristian Martinez,CCEB,Female,1.9,3
G-22,5233,Neelam Sharma,SoH,Male,0.29,3
G-22,2462,Viola Lim,SoH,Male,4.76,4
G-22,2126,Aaron White,SBS,Female,2.86,4
G-22,292,Zhi Zhen,SoH,Male,2.59,4
G-22,368,Kenneth Tan,CoE,Male,1.99,4
G-22,1933,Upton Reyes,EEE,Male,0.23,4
G-22,2160,Weimin,MAE,Male,4.67,5
G-22,5194,Carter White,WKW SCI,Female,2.98,5
G-22,5535,Rina Devi,MAE,Male,2.52,5
G-22,878,Kenshin Nakamura,SSS,Male,2.07,5
G-22,4571,Zoe Wang,CEE,Female,0.19,5
G-22,2352,Serena Chang,EEE,Female,4.61,6
G-22,815,Alia Bin Zul,WKW SCI,Male,2.88,6
G-22,1685,Yao Liu,SoH,Female,2.5,6
G-22,3667,Andrew Yang,WKW SCI,Male,2.11,6
G-22,983,Min-Seo Park,SPMS,Male,0.35,6
G-22,2356,Ariana Cox,ADM,Female,4.57,7
G-22,654,Natasha Ng,CCDS,Male,2.82,7
G-22,2428,Andrew Cheung,SoH,Male,2.4,7
G-22,4847,Mei Ling,MAE,Female,2.18,7
G-22,4366,Jonathan Ramirez,CCDS,Male,0.5,7
G-22,5160,Soniya Bhatia,SoH,Female,4.61,8
G-22,4436,Aarohi Kapoor,EEE,Female,3.08,8
G-22,4795,Lucy Cooper,SoH,Male,2.46,8
G-22,680,Emily Nguyen,SSS,Male,2.22,8
G-22,3203,Rohan Chaudhary,SSS,Male,0.09,8
G-22,1672,Hani Binti Ahmad,WKW SCI,Male,4.55,9
G-22,386,Joni Chang,SoH,Female,3.12,9
G-22,452,Zhang Lian,NIE,Female,2.41,9
G-22,763,Brielle Scarlett,SoH,Male,2.29,9
G-22,1163,Cassandra Tan,CCDS,Male,0.04,9
G-22,5598,Hugo Lee,CCDS,Male,4.54,10
G-22,3238,Omer Shah,WKW SCI,Female,3.14,10
G-22,5358,Samuel Davis,SoH,Male,2.47,10
G-22,4278,Alia Binti Mohd,SoH,Male,2.29,10
G-22,5375,Liam Young,WKW SCI,Male,0.01,10
G-23,3681,Owen Garcia,WKW SCI,Female,4.96,1
G-23,4095,Carlito Morales,WKW SCI,Male,2.62,1
G-23,4834,Vincent Lopez,ADM,Female,2.73,1
G-23,4471,Xiao Ling,SSS,Male,0.45,1
G-23,5417,Nishant Kapoor,CEE,Male,0.38,1
G-23,5639,Eric Lim,CEE,Female,4.91,2
G-23,3091,Tanya Bhatia,SBS,Male,2.29,2
G-23,1625,Jamilah Binti Rahman,ADM,Male,1.98,2
G-23,434,Jasper Chen,SSS,Male,1.97,2
G-23,340,Liam Carter,EEE,Female,0.03,2
G-23,844,Mason Miller,CoB (NBS),Male,4.57,3
G-23,1791,Yuan Rui,CEE,Female,2.25,3
G-23,4923,Wyatt Reed,CEE,Female,2.38,3
G-23,2363,Zheng Yu Lim,CoB (NBS),Male,1.93,3
G-23,3704,Sabrina Binti Ismail,SSS,Male,0.16,3
G-23,924,Ella Liu,ADM,Male,4.82,4
G-23,2973,Ahsan Shah,CCDS,Male,2.04,4
G-23,5808,Elaine Tan,CEE,Male,2.43,4
G-23,4800,Manoj Menon,CEE,Male,1.88,4
G-23,20,Siti Wong,ADM,Female,0.01,4
G-23,2664,Rhea Mehta,CEE,Male,4.6,5
G-23,5236,Rida Javed,CEE,Male,1.99,5
G-23,3333,Yasmin Reddy,SSS,Male,2.5,5
G-23,5677,Yuzhi,CoB (NBS),Male,1.98,5
G-23,2903,Nash Zhao,CoE,Female,0.09,5
G-23,685,Gregory Wong,EEE,Male,3.17,6
G-23,470,Cleo Carter,CEE,Male,2.61,6
G-23,2416,Lihua,SBS,Female,2.56,6
G-23,2145,Zac Johnson,EEE,Male,2.63,6
G-23,4457,Ying Li,SBS,Female,0.16,6
G-23,4513,Brielle Lin,SSS,Male,3.15,7
G-23,4667,Yu Zhang,CEE,Female,2.99,7
G-23,4036,Anya Chen,CCEB,Male,2.82,7
G-23,1012,Luna Phillips,SBS,Male,2.15,7
G-23,1241,Hiroki Tanaka,CCEB,Female,0.08,7
G-23,5068,Oksana Sergeyevna,CEE,Male,3.08,8
G-23,512,Lucas Wang,ADM,Male,2.59,8
G-23,4019,Joshua Li,CoE,Female,2.61,8
G-23,4895,Kira Cruz,CoE,Male,2.76,8
G-23,1943,Jia Chen,SPMS,Female,0.11,8
G-23,4617,Evelyn Adams,CEE,Female,2.89,9
G-23,5192,Yanzhi,CoB (NBS),Male,2.83,9
G-23,445,Amina Binti Ali,CCDS,Female,2.61,9
G-23,1942,Jaxon Jenkins,CEE,Male,2.61,9
G-23,3851,Jin Wei,CCDS,Male,0.19,9
G-23,4354,Neha Reddy,EEE,Male,2.88,10
G-23,769,Nai Li,ADM,Female,2.9,10
G-23,840,Ningqi,ADM,Male,2.88,10
G-23,3061,Victoria Sanchez,CEE,Male,2.18,10
G-23,3379,Benjamin Lee,CCDS,Female,0.29,10
G-24,5917,Mia Thomas,MSE,Female,2.22,1
G-24,210,Eko Supriyanto,SSS,Male,2.51,1
G-24,919,Piper Rivera,CCEB,Male,2.51,1
G-24,1732,Owen Prabowo,SoH,Female,1.94,1
G-24,3811,Isha Rani,SPMS,Female,2.49,1
G-24,2841,Tahira Ali,CCDS,Female,4.58,2
G-24,1701,Jasmine Reed,EEE,Male,1.94,2
G-24,1272,Maya Scott,MAE,Male,1.89,2
G-24,988,Aaliyah Santos,MAE,Female,1.93,2
G-24,3135,Mia Moore,CoB (NBS),Female,1.8,2
G-24,5642,David Tan,EEE,Female,4.75,3
G-24,1010,Vikram Gupta,SPMS,Female,2.08,3
G-24,3656,Owen Yip,SoH,Male,2.22,3
G-24,4293,Alisha Tan,SoH,Female,2.19,3
G-24,4373,Zhang Lian,EEE,Male,0.41,3
G-24,2610,Ankit Joshi,NIE,Female,4.68,4
G-24,5699,Tian Yu,CCEB,Female,2.33,4
G-24,1187,Lucas Zhang,MSE,Female,2.37,4
G-24,4515,Dustin Yang,SBS,Male,1.96,4
G-24,5414,Jovian Huang,EEE,Male,0.32,4
G-24,3941,Willow Chang,SSS,Female,4.65,5
G-24,707,Monica Yeo,CoB (NBS),Female,2.05,5
G-24,5308,Silas Yang,EEE,Male,2.72,5
G-24,2181,Nira Nair,SoH,Female,1.97,5
G-24,1286,Guo Wei,EEE,Male,0.31,5
G-24,5298,Sylvia Liu,MAE,Female,4.73,6
G-24,384,Dustin Chen,EEE,Male,2.76,6
G-24,4289,Ethan Jones,EEE,Female,2.05,6
G-24,1884,Althea Reyes,CCEB,Female,2.02,6
G-24,509,Damon Carter,CoB (NBS),Female,0.13,6
G-24,400,Naina Choudhury,SSS,Male,4.77,7
G-24,77,Shila Binti Ali,EEE,Male,2.34,7
G-24,3246,Johan Sari,EEE,Female,2.27,7
G-24,2980,Tiffany Chua,MAE,Female,2.11,7
G-24,4381,Nathan Wu,CCDS,Female,0.19,7
G-24,1264,Wen Jin Tan,CoE,Female,3.16,8
G-24,4937,Qiming,EEE,Male,2.77,8
G-24,3356,Kumar Nair,SoH,Female,3.17,8
G-24,2687,Kieran Yip,EEE,Male,2.39,8
G-24,1174,Daniel Johnson,SoH,Female,0.19,8
G-24,5931,Jack Murphy,CEE,Male,3.14,9
G-24,1081,Zhen Li,SPMS,Female,3.1,9
G-24,656,Oliver Li,SBS,Male,2.67,9
G-24,5178,Irfan Khan,EEE,Female,2.65,9
G-24,1614,Melody Tan,EEE,Female,0.09,9
G-24,284,Meera Nair,NIE,Female,3.13,10
G-24,2449,Wei Lin Tan,CEE,Male,3.1,10
G-24,2758,Aiden Chan,CCDS,Female,2.53,10
G-24,2937,Claire Jenkins,EEE,Female,2.9,10
G-24,2269,Kuan Tan,EEE,Female,0.0,10
G-25,5275,Min Jie Lim,CoB (NBS),Female,4.69,1
G-25,697,Yannick Dela Cruz,CoE,Male,2.4,1
G-25,1343,Devon Tan,CoB (NBS),Female,2.39,1
G-25,3109,Carl Li,SSS,Female,2.18,1
G-25,2411,Linda Tan,SoH,Female,1.89,1
G-25,2566,Lydia White,NIE,Male,4.94,2
G-25,829,Lydia Kim,CoB (NBS),Female,2.1,2
G-25,4377,Dante Zhang,CoB (NBS),Female,2.5,2
G-25,5305,William Yip,MAE,Female,2.09,2
G-25,2647,Isaac Chen,SPMS,Female,1.89,2
G-25,4475,Sahara Chen,CoB (NBS),Female,4.82,3
G-25,3638,Yue Ling,CoB (NBS),Female,2.4,3
G-25,4689,Mira Singh,ASE,Female,2.32,3
G-25,3778,Natsuki Sato,MAE,Male,2.2,3
G-25,4935,Nancy Liu,MAE,Male,1.79,3
G-25,5920,Cathy Li,ASE,Male,4.84,4
G-25,1188,Pooja Iyer,EEE,Male,2.79,4
G-25,2251,Meera Prasad,SSS,Female,2.62,4
G-25,242,Eric Anderson,CoB (NBS),Female,2.83,4
G-25,698,Ronald Tan,CoB (NBS),Female,0.4,4
G-25,1094,Daniel Wu,CoB (NBS),Male,4.87,5
G-25,3077,Disha Sharma,CoB (NBS),Female,2.84,5
G-25,4300,Eddie Kwan,ASE,Female,2.51,5
G-25,3804,Luna Liu,SoH,Male,2.84,5
G-25,1062,Wei Ling,CCDS,Female,0.36,5
G-25,4755,Aisyah Mohd,SPMS,Male,4.99,6
G-25,5271,Dahlia Morales,CCEB,Female,2.97,6
G-25,2085,Kareem Shah,CoB (NBS),Male,2.73,6
G-25,3958,Natalie Ramirez,SBS,Female,2.39,6
G-25,5066,Jason Lim,CoB (NBS),Female,0.33,6
G-25,487,Adeline Ramirez,WKW SCI,Female,4.71,7
G-25,4277,Ananya Reddy,EEE,Female,3.05,7
G-25,5136,Liyana Binti Mohd,CCDS,Female,2.5,7
G-25,5497,Nora Wang,CoB (NBS),Female,2.84,7
G-25,3812,Zoe Johnson,CoB (NBS),Male,0.33,7
G-25,3190,Kira Tan,CoB (NBS),Male,4.73,8
G-25,675,Zheng Yang,CoB (NBS),Female,3.1,8
G-25,4879,Akira Fujimoto,SPMS,Female,2.78,8
G-25,2182,Nicole Lee,CoE,Female,2.59,8
G-25,5065,Shafika Binti Mohd,CCEB,Male,0.27,8
G-25,1303,Fiona Wong,NIE,Female,4.65,9
