Tutorial Group,Team Assigned,Student ID,Name,School,Gender,CGPA
G-120,3,5006,Dong-Il Kim,CEE,Female,4.94
G-120,3,5148,Isaac Wu,SoH,Male,2.72
G-120,3,2696,Samantha Cooper,SoH,Female,4.99
G-120,3,5205,Yara Price,ASE,Male,2.24
G-120,3,116,Ava Rodriguez,ASE,Male,2.11
G-120,4,3750,Janelle Huang,CoB (NBS),Male,2.75
G-120,4,1957,Yani Santoso,CCEB,Female,2.75
G-120,4,1856,Derek Tan,ASE,Male,2.56
G-120,4,92,Victoria Choi,NIE,Female,2.24
G-120,4,1317,Tina Sun,MSE,Male,2.1
G-120,5,2553,Lucas Gonzalez,CCEB,Female,4.99
G-120,5,1475,Deng Li,CCEB,Female,4.84
G-120,5,2685,Oliver Wu,CCDS,Male,2.54
G-120,5,4719,Jackson Moore,SBS,Male,2.24
G-120,5,4631,Samantha Patel,CCDS,Male,2.03
G-120,6,2507,Yani Rahmadani,EEE,Female,4.57
G-120,6,5563,Ruiwen,CEE,Male,2.8
G-120,6,1179,Yasmin Kaur,CCDS,Female,2.52
G-120,6,3187,Fauzi Bin Zain,WKW SCI,Male,2.24
G-120,6,4882,Charlotte Alexander,SSS,Male,0.46
G-120,7,163,Jing Chen,CCDS,Male,4.71
G-120,7,4218,Marcus Chen,SSS,Female,2.7
G-120,7,3222,Kang Lei,MSE,Female,2.51
G-120,7,3840,Giselle Bautista,CEE,Male,2.25
G-120,7,641,Joni Setiawan,CEE,Male,0.28
G-120,8,5835,Samuel Cook,CoB (NBS),Male,4.71
G-120,8,3229,Victor Andreyev,CoB (NBS),Female,2.82
G-120,8,2008,Jasmine Khan,SoH,Male,2.5
G-120,8,350,Janet Ng,MSE,Male,2.3
G-120,8,5220,Rishi Singh,CCDS,Female,0.2
G-120,9,2004,Rachel Yeo,CCDS,Male,4.72
G-120,9,822,Riku Tanaka,CoB (NBS),Male,2.95
G-120,9,2420,Faisal Bin Yusof,CCDS,Female,2.47
G-120,9,390,Sneha Chakraborty,CCEB,Male,2.31
G-120,9,775,Ashok Patil,LKCMedicine,Female,0.19
G-120,10,1568,Briar Young,NIE,Male,4.83
G-120,10,3721,Samantha Lee,CCDS,Male,2.96
G-120,10,440,Levi Parker,ASE,Male,2.43
G-120,10,5908,Taro Suzuki,CCDS,Female,2.34
G-120,10,3174,Yan Li,CoE,Female,0.11
G-13,1,5189,Denny Saputra,WKW SCI,Male,4.95
G-13,1,3502,Aiko Watanabe,CoB (NBS),Female,2.7
G-13,1,2068,Yara Ross,CoB (NBS),Female,2.68
G-13,1,3467,Meena Iyer,SBS,Male,2.12
G-13,1,5517,Olivia Allen,NIE,Female,2.12
G-13,2,2845,Hendrik Surya,CoB (NBS),Female,4.98
G-13,2,1527,Nina Tan,SBS,Female,2.72
G-13,2,2704,Rahul Joshi,MAE,Male,2.63
G-13,2,5986,Colton Roberts,SSS,Male,2.15
G-13,2,484,Jia Li,SoH,Female,2.07
G-13,3,2452,Vivek Sethi,SPMS,Female,4.99
G-13,3,1855,Diya Mukherjee,ASE,Female,2.89
G-13,3,2583,Boris Volkov,SSS,Female,2.61
G-13,3,1239,Arnav Yadav,CoB (NBS),Male,2.18
G-13,3,4909,Kaori Nakajima,CoB (NBS),Male,2.04
G-13,4,3935,Tasneem Javed,SBS,Female,2.86
G-13,4,4256,Ling Zhang,SSS,Male,2.73
G-13,4,2142,Wyatt Ward,WKW SCI,Female,2.61
G-13,4,2853,Evelyn Robinson,SPMS,Male,2.26
G-13,4,1524,Dustin Zhao,CoB (NBS),Female,0.43
G-13,5,4076,Wahyu Prabowo,CEE,Male,4.78
G-13,5,5722,Lila Reed,SBS,Female,2.73
G-13,5,5847,Qori Amalia,SoH,Female,2.6
G-13,5,1078,Alyssa Garcia,CoE,Male,2.32
G-13,5,5952,Lola Wong,CCDS,Female,0.39
G-13,6,1501,Paul Kim,EEE,Female,2.99
G-13,6,5998,Leila Shah,CEE,Male,2.76
G-13,6,619,Kieran Kim,SSS,Male,2.59
G-13,6,4840,Wenkai,CoE,Female,2.36
G-13,6,5394,Harish Rao,MAE,Female,0.22
G-13,7,3476,Su Ling,EEE,Male,2.95
G-13,7,4911,Zara Ho,CoB (NBS),Female,2.77
G-13,7,1047,Zara Wang,SoH,Female,2.57
G-13,7,4676,Lucas Peterson,CoE,Male,2.36
G-13,7,5398,Svetlana Egorova,ASE,Female,0.2
G-13,8,378,Ryan Edwards,CoE,Female,2.91
G-13,8,537,Kiran Patel,CCEB,Male,2.78
G-13,8,1171,Eli Chen,SoH,Female,2.54
G-13,8,1422,Jackie Robinson,ASE,Male,2.4
G-13,8,4319,Fang Hong,NIE,Female,0.12
G-13,9,4534,Meiling,CoB (NBS),Male,2.72
G-13,9,4054,Anthony Morgan,NIE,Male,2.8
G-13,9,1616,Hussain Bin Mohd,CEE,Female,2.51
G-13,9,3689,Ruiwen,NIE,Female,2.42
G-13,9,2260,Yun Li,CCDS,Female,0.1
G-13,10,2243,Huiqin,CoB (NBS),Male,2.88
G-13,10,3074,Emily Chua,CoB (NBS),Male,4.81
G-13,10,4211,Lydia Patterson,SoH,Female,2.49
G-13,10,5161,Shun Takahashi,MAE,Female,2.45
G-13,10,1840,Nora Bell,SoH,Female,0.06
G-14,1,2880,Carmen Lee,CoB (NBS),Female,4.71
G-14,1,5118,Rizal Ramadhan,SPMS,Female,4.66
G-14,1,3423,Quinn Dela Cruz,SBS,Male,2.81
G-14,1,677,Stella Green,CoB (NBS),Female,2.12
G-14,1,2590,Steve Lau,MAE,Male,2.11
G-14,2,3127,Ashraff Bin Mohd,NIE,Female,4.57
G-14,2,128,Kai Wong,CCEB,Male,2.88
G-14,2,2070,Veera Kumar,SSS,Male,2.81
G-14,2,664,Hui Yao Tan,CCDS,Female,2.16
G-14,2,1698,Hana Yamamoto,CCEB,Female,2.08
G-14,3,3424,Min-Jae Park,SPMS,Male,4.88
G-14,3,1788,Brendan James,CoE,Male,2.88
G-14,3,1491,Shahid Malik,ADM,Female,2.79
G-14,3,1425,Fatimah Rahman,NIE,Female,2.19
G-14,3,3114,Yvonne Ko,CCDS,Female,2.06
G-14,4,1407,Freddie Wong,SSS,Male,4.99
G-14,4,2563,Dylan Adams,CCEB,Female,2.9
G-14,4,2319,Linda Wong,MSE,Female,2.69
G-14,4,2,Rabia Noor,NIE,Male,2.21
G-14,4,1117,Sanjana Mehta,MSE,Female,2.02
G-14,5,3301,Anita Clarke,ASE,Male,2.84
G-14,5,5004,Riya Yadav,CCEB,Female,2.96
G-14,5,110,Winston Yang,EEE,Male,2.69
G-14,5,3722,Xyla Cruz,EEE,Female,2.22
G-14,5,2074,Talia Chang,MAE,Female,1.99
G-14,6,5400,Shamita Rani,MSE,Female,4.66
G-14,6,5711,Eko Prasetyo,SBS,Female,2.98
G-14,6,2014,Chloe Ng,CCEB,Female,2.64
G-14,6,5071,Sophie Liao,CCEB,Male,2.23
G-14,6,1165,Xander Wong,MAE,Male,0.46
G-14,7,2714,Henry King,ASE,Female,4.61
G-14,7,666,Hugo Huang,CCEB,Male,2.99
G-14,7,290,Diana Kwan,SBS,Male,2.64
G-14,7,1464,Zhou Min,CCEB,Female,2.24
G-14,7,4775,Emily Harris,CCDS,Female,0.42
G-14,8,839,Jing Yi,CoB (NBS),Male,4.94
G-14,8,1747,Chandra Widyanto,CCEB,Female,2.99
G-14,8,4329,Jenna Wong,CCDS,Female,2.63
G-14,8,1416,Henry Morales,EEE,Female,2.29
G-14,8,259,Hao Xiang Tan,MAE,Male,0.42
G-14,9,5443,Madiha Qureshi,SBS,Male,4.56
G-14,9,3334,Siti Aisyah,SSS,Male,3.03
G-14,9,2710,Riley Kim,CCEB,Female,2.53
G-14,9,5152,Liang Hong,CCEB,Female,2.3
G-14,9,5338,Aiko Kimura,NIE,Female,0.34
G-14,10,1324,Yusuf Bin Sulaiman,SBS,Male,4.55
G-14,10,5683,Samuel Morgan,EEE,Male,4.53
G-14,10,3609,Sharifah Ali,ADM,Female,2.52
G-14,10,5173,Tian Wang,NIE,Female,2.41
G-14,10,806,Samuel Torres,MSE,Female,0.06
G-15,1,2367,Deepika Singh,SPMS,Female,4.86
G-15,1,219,Dominic Yang,CEE,Male,2.57
G-15,1,4262,Aaron Taylor,CEE,Male,2.54
G-15,1,4920,Brendan James,CCDS,Female,1.98
G-15,1,3380,Isabella Wilson,EEE,Male,1.98
G-15,2,1806,Leo Cooper,CEE,Male,3.01
G-15,2,1626,Yun Zhang,MSE,Male,2.6
G-15,2,4090,Caleb Hughes,CEE,Female,2.47
G-15,2,3089,Felicity Morgan,ASE,Female,2.03
G-15,2,642,Wu Bin,SoH,Male,0.48
G-15,3,968,Seng Wei Lim,MSE,Male,2.82
G-15,3,2045,Zoe Lim,SoH,Female,2.61
G-15,3,894,Derek Tan,SoH,Male,2.45
G-15,3,4782,Zachary Walker,SPMS,Female,2.05
G-15,3,1569,Xiangqi,CCDS,Male,0.46
G-15,4,577,Beckett Lee,ASE,Male,4.64
G-15,4,3072,Isha Tan,CCEB,Female,2.62
G-15,4,1315,Warner Ng,CCEB,Female,2.44
G-15,4,5181,Isaac Tan,CEE,Male,2.18
G-15,4,1151,Truong Van Hoang,LKCMedicine,Male,0.45
G-15,5,3968,Hani Susanti,LKCMedicine,Female,4.62
G-15,5,5728,Sania Noor,CoB (NBS),Male,2.76
G-15,5,2815,Aditi Bhat,SPMS,Female,2.41
G-15,5,3621,Saki Watanabe,SSS,Male,2.2
G-15,5,4835,Shaima Binti Rahman,NIE,Male,0.44
G-15,6,1034,Samantha Wu,CCDS,Female,4.86
G-15,6,5141,Soniya Malik,CEE,Female,2.89
G-15,6,299,Siddharth Iyer,ASE,Male,2.39
G-15,6,5501,Lily Ng,LKCMedicine,Male,2.23
G-15,6,1411,Rory Hughes,ASE,Male,0.43
G-15,7,3369,Haroon Qureshi,CEE,Female,2.87
G-15,7,1350,Nguyen Thi Thuy,LKCMedicine,Male,2.83
G-15,7,2524,Zhao Li,CCEB,Male,2.37
G-15,7,1897,Andrew Clark,SoH,Male,2.25
G-15,7,5276,Meenakshi Iyer,CoB (NBS),Female,0.42
G-15,8,4856,Sung-Min Yoo,ASE,Male,2.97
G-15,8,4868,Zoe Lin,SPMS,Female,2.85
G-15,8,317,Soren Wu,LKCMedicine,Male,2.36
G-15,8,4561,Zahra Khan,NIE,Female,2.29
G-15,8,1506,Noor Rani,EEE,Male,0.4
G-15,9,5948,Neelam Patel,CEE,Female,2.95
G-15,9,1102,Shanaz Iqbal,EEE,Male,2.87
G-15,9,3352,Tyler Johnson,SSS,Female,2.36
G-15,9,4908,Zachary Garcia,CCDS,Male,2.3
G-15,9,450,Hassan Bin Yusof,CEE,Male,0.35
G-15,10,898,Victoria Wang,ASE,Female,4.69
G-15,10,54,Levi Price,SoH,Male,2.97
G-15,10,4265,Mira Sulaiman,CEE,Male,2.35
G-15,10,1181,Jayden Lee,ASE,Male,2.31
G-15,10,2910,Azhar Khan,CEE,Male,0.11
G-16,1,4195,Lydia Yip,CCDS,Female,5.0
G-16,1,4148,Liam Hughes,ADM,Female,4.99
G-16,1,673,Liam Reddy,WKW SCI,Female,2.78
G-16,1,2050,Tyson Scott,CCEB,Male,2.09
G-16,1,2307,Sophia Davis,CCEB,Male,2.07
G-16,2,189,Geeta Reddy,ADM,Male,2.84
G-16,2,4058,Jane Lee,EEE,Male,2.94
G-16,2,5508,Anita Patel,SoH,Female,2.77
G-16,2,4871,Ivan Wong,SBS,Female,2.11
G-16,2,3975,Albert Yip,CCEB,Female,2.05
G-16,3,1949,Lihua,SBS,Female,4.94
G-16,3,302,Kathy Yip,LKCMedicine,Female,2.87
G-16,3,533,Sanjana Gupta,MAE,Male,2.72
G-16,3,4469,Nitin Kumar,ASE,Male,2.12
G-16,3,2569,Henry Cheung,CCDS,Female,2.0
G-16,4,5691,Wei Jie,CCEB,Male,2.47
G-16,4,522,Mia Clark,SSS,Female,2.92
G-16,4,2087,William Li,SBS,Female,2.69
G-16,4,3361,Chen Wang,SPMS,Male,2.17
G-16,4,5277,Zhen Li,MAE,Female,1.96
G-16,5,3046,Ursula Cruz,SPMS,Male,4.85
G-16,5,1175,Aishwarya Nair,LKCMedicine,Female,2.92
G-16,5,3703,Maya Tan,ASE,Female,2.67
G-16,5,1111,Khalid Malik,ADM,Male,2.18
G-16,5,4806,Dylan Lewis,CCDS,Female,0.4
G-16,6,100,Lydia Chen,ADM,Male,4.8
G-16,6,5902,Sylvia Tan,CCEB,Female,2.93
G-16,6,4750,Tristan Lim,CCDS,Female,2.59
G-16,6,5520,Shuqi,CoB (NBS),Female,2.31
G-16,6,4212,Nazia Nadeem,SPMS,Female,0.37
G-16,7,1560,Noor Jahan,SoH,Female,4.61
G-16,7,2030,Maya Alexander,CEE,Female,2.85
G-16,7,4365,Mabel Turner,CCEB,Female,2.54
G-16,7,4673,Usman Iqbal,CCEB,Male,2.33
G-16,7,80,Shu Fang,CCDS,Male,0.36
G-16,8,471,Wesley Villanueva,EEE,Male,4.59
G-16,8,5183,Hiroshi Yamashita,CCDS,Female,4.9
G-16,8,3090,Samara Chang,SBS,Female,2.54
G-16,8,3995,Caleb Yang,CCEB,Female,2.33
G-16,8,3264,Naina Mehta,CCEB,Male,0.18
G-16,9,3868,Eva Cooper,SPMS,Male,4.52
G-16,9,1344,Xiuqin,SoH,Female,2.98
G-16,9,5922,Ami Mori,CEE,Male,2.49
G-16,9,5365,Durga Sharma,ADM,Female,2.34
G-16,9,5429,Chloe Green,SPMS,Female,0.07
G-16,10,5380,Derek Bautista,WKW SCI,Female,3.01
G-16,10,1300,Jeremiah Santos,CoB (NBS),Female,3.01
G-16,10,3018,Derek Hill,CCEB,Female,2.95
G-16,10,1480,Ritika Singh,ASE,Male,2.37
G-16,10,3791,Soo-Min Park,CCEB,Male,0.02
G-17,1,4215,Aaron Lee,LKCMedicine,Female,4.94
G-17,1,2037,Peiyu,SSS,Female,4.82
G-17,1,411,Aleksei Koval,SBS,Male,2.67
G-17,1,3243,Tina Lim,MAE,Male,0.49
G-17,1,5609,Minh Dao,SSS,Male,0.3
G-17,2,1652,Angela Zhang,LKCMedicine,Female,4.89
G-17,2,5495,Meher Awan,SSS,Female,2.84
G-17,2,2101,James Tan,CoB (NBS),Male,2.58
G-17,2,4292,Manish Joshi,MAE,Male,1.96
G-17,2,949,Evan Thomas,CoB (NBS),Male,0.18
G-17,3,3792,Huifen,SSS,Male,4.86
G-17,3,2810,Janet Wong,MAE,Male,4.61
G-17,3,2887,Rohan Kumar,EEE,Female,2.55
G-17,3,5707,Jin Ho,MAE,Male,2.02
G-17,3,3818,Harrison Mendoza,SoH,Female,0.15
G-17,4,4505,Sadia Bukhari,LKCMedicine,Male,2.69
G-17,4,5875,Maya Johnson,SoH,Male,2.76
G-17,4,3303,Xiao Yu,MAE,Male,2.49
G-17,4,4231,Geeta Kaur,MSE,Female,2.03
G-17,4,3316,Uriah Ramos,SBS,Female,0.13
G-17,5,3521,Kenny Lim,CoE,Female,4.78
G-17,5,5523,Violet Zhou,SoH,Female,4.67
G-17,5,5815,Toshiro Takashima,MSE,Male,2.48
G-17,5,5325,Mohammed Ali,CEE,Male,2.05
G-17,5,993,Reza Khan,CoB (NBS),Male,0.12
G-17,6,3097,Kenta Takahashi,CEE,Male,4.8
G-17,6,4910,Gwen Lee,CEE,Male,2.71
G-17,6,2321,Anil Mehta,MAE,Female,2.46
G-17,6,1812,Zain Ali,CCEB,Male,2.09
G-17,6,3780,Yuna Tan,SBS,Female,0.12
G-17,7,166,Nash Reddy,CCEB,Male,4.68
G-17,7,4801,Sofia Lee,LKCMedicine,Male,2.89
G-17,7,1851,Nicolette Cruz,SPMS,Male,2.39
G-17,7,5607,Ritika Ali,MAE,Female,2.28
G-17,7,638,Rui Jin Tan,MAE,Female,0.09
G-17,8,2914,Anya Mohd,CoB (NBS),Male,4.67
G-17,8,5557,Sana Johar,MAE,Male,2.94
G-17,8,1903,Joshua Thomas,MSE,Male,2.38
G-17,8,520,Jia Ming,SBS,Male,2.34
G-17,8,1872,Maya Binti Azman,MAE,Female,0.04
G-17,9,1982,Wang Feng,CEE,Male,2.78
G-17,9,1914,George Wilson,CoB (NBS),Male,2.98
G-17,9,1781,Wawan Kurniawan,SoH,Female,2.37
G-17,9,5204,Diyana Binti Kamar,ASE,Female,2.34
G-17,9,4585,Scarlett Tan,SBS,Male,0.04
G-17,10,4886,Edison Raka,MSE,Female,2.72
G-17,10,2138,Zulaikha Binti Mohd,CCDS,Male,4.56
G-17,10,3434,Siti Amani,MAE,Female,2.35
G-17,10,4930,Zara Mitchell,SBS,Male,2.35
G-17,10,322,Vinay Nair,MAE,Male,0.04
G-18,1,5826,Sana Reddy,SPMS,Male,4.94
G-18,1,4549,Isabella Lee,ADM,Female,2.68
G-18,1,3847,Dylan Parker,CCEB,Female,2.66
G-18,1,5268,Amina Tariq,EEE,Male,1.93
G-18,1,2736,Rita Sharma,EEE,Male,1.92
G-18,2,1983,Layla Harris,CEE,Female,4.76
G-18,2,1507,Adrian Lim,EEE,Female,4.54
G-18,2,4003,Megan Lim,CEE,Male,2.6
G-18,2,2214,Chloe Chen,MAE,Male,1.94
G-18,2,3288,Jonathan Sun,EEE,Male,1.91
G-18,3,5751,Kinsley Tsai,CEE,Male,4.77
G-18,3,205,Pandu Setiawan,CoB (NBS),Male,2.71
G-18,3,3253,Yasmin Lee,EEE,Male,2.58
G-18,3,1227,Samantha Tan,SBS,Female,1.96
G-18,3,1132,Jawad Khan,CEE,Female,0.49
G-18,4,3255,Tyler Garcia,ASE,Male,4.79
G-18,4,3688,Lucas Wright,ASE,Male,2.78
G-18,4,1269,Luca Wong,SBS,Male,2.57
G-18,4,1301,Mira Binti Yusof,SSS,Female,2.0
G-18,4,4383,Derek White,EEE,Female,0.47
G-18,5,4244,Shreya Das,SBS,Male,4.72
G-18,5,4259,Liu Wei,EEE,Male,3.04
G-18,5,37,Citra Amara,MAE,Male,2.44
G-18,5,4751,Shuang,CCDS,Female,2.02
G-18,5,4422,Uday Singh,EEE,Female,0.4
G-18,6,851,Min Li,CoB (NBS),Female,4.55
G-18,6,3260,Yuying Wang,MAE,Male,2.79
G-18,6,2076,Ella Villanueva,EEE,Female,2.4
G-18,6,4647,Ayushi Gupta,ASE,Male,2.02
G-18,6,4143,Lila Tan,SSS,Male,0.35
G-18,7,2066,Jackson Clark,WKW SCI,Male,2.7
G-18,7,262,Bilal Ahmed,MAE,Female,2.79
G-18,7,79,Suhana Rao,SBS,Male,2.4
G-18,7,1277,Zara Lim,MAE,Female,2.05
G-18,7,4264,Hao Liang Lim,SBS,Male,0.34
G-18,8,5566,Paxton Ross,SoH,Male,2.93
G-18,8,5297,Shahida Khan,SoH,Female,2.81
G-18,8,589,Sophia Thomas,WKW SCI,Female,2.39
G-18,8,5919,Shan Binti,CoB (NBS),Male,2.06
G-18,8,877,Xiu Zhang,CCDS,Male,0.29
G-18,9,5356,Arjun Rao,CoE,Female,2.78
G-18,9,4155,Mohan Rao,EEE,Female,4.52
G-18,9,3056,Brayden Hall,CCEB,Male,2.24
G-18,9,4921,Athena Zhao,EEE,Male,2.12
G-18,9,907,Maya Rani,ASE,Male,0.13
G-18,10,2266,Harlan Perdana,SPMS,Male,2.99
G-18,10,4537,Fang Ling,SBS,Male,2.97
G-18,10,5505,Tessa Lee,CCDS,Female,2.22
G-18,10,1775,Kelly Tsang,EEE,Male,2.13
G-18,10,5185,Fang Mei,EEE,Male,0.07
G-19,1,3993,Lucas Green,CEE,Male,5.0
G-19,1,5255,Chen Yu,SoH,Female,2.72
G-19,1,3375,Emily White,CCEB,Male,2.7
G-19,1,3632,Nina Hu,CoE,Male,1.94
G-19,1,49,Whitney Alvarado,MSE,Female,1.93
G-19,2,1686,Kendrick Scott,SBS,Male,2.43
G-19,2,880,Lance Alvarado,CEE,Male,2.79
G-19,2,4786,Priti Mehta,EEE,Male,2.66
G-19,2,4669,Nguyen Thi Lan,SSS,Female,1.97
G-19,2,510,Owais Khan,SSS,Female,1.91
G-19,3,5946,Ping Zhang,EEE,Female,4.91
G-19,3,1632,Matthew Lee,EEE,Female,2.79
G-19,3,5769,Tristan Castillo,NIE,Male,2.64
G-19,3,3510,Gavin Zhao,SSS,Male,2.05
G-19,3,506,Matthew Clark,CEE,Male,1.9
G-19,4,2386,Arvind Reddy,LKCMedicine,Female,3.08
G-19,4,4380,Qianwen,SPMS,Female,2.52
G-19,4,5668,Aarav Reddy,SoH,Male,2.61
G-19,4,1829,Zachary Li,CEE,Male,2.15
G-19,4,966,Christopher Morris,SoH,Male,0.41
G-19,5,1520,Rohan Gupta,MSE,Male,4.81
G-19,5,5064,Jaxon White,CEE,Male,2.95
G-19,5,1200,Vanya Nair,LKCMedicine,Male,2.81
G-19,5,1895,Rohan Shah,CoB (NBS),Female,2.16
G-19,5,3889,Sasha Tan,SoH,Female,0.33
G-19,6,4341,Amite Agarwal,CCEB,Male,4.72
G-19,6,5227,Qi Zhang,SoH,Male,2.99
G-19,6,3177,Zhou Rui,SBS,Female,2.45
G-19,6,1229,Chen Bo,ADM,Male,2.19
G-19,6,3314,Jessica Martinez,CCDS,Female,0.24
G-19,7,1874,An Nguyen,LKCMedicine,Female,4.69
G-19,7,2504,Shanaya Tan,CEE,Female,2.35
G-19,7,2812,Arunachalam Devi,SPMS,Male,2.44
G-19,7,5635,Sneha Joshi,NIE,Male,2.2
G-19,7,3120,Ella Mitchell,CEE,Male,0.13
G-19,8,4511,Mi-Sook Kim,MAE,Male,4.67
G-19,8,4156,Olivia Fernandez,CEE,Male,3.03
G-19,8,4229,Samuel Lee,EEE,Female,4.94
G-19,8,5773,Imran Waseem,SBS,Female,2.22
G-19,8,2490,Chunxiu,SBS,Male,0.1
G-19,9,4684,Alyssa Ramirez,SoH,Female,4.6
G-19,9,671,Miyuki Watanabe,MSE,Male,3.07
G-19,9,3430,Mason Wilson,CEE,Male,2.42
G-19,9,4504,Nina Desai,CEE,Male,2.29
G-19,9,1761,Ava Wilson,CCDS,Male,0.07
G-19,10,320,Nikhil Reddy,ADM,Male,4.55
G-19,10,5163,Gabriel Scott,CEE,Male,4.82
G-19,10,465,Ananya Kaul,CCDS,Female,2.36
G-19,10,3574,Violeta Ong,CEE,Male,3.01
G-19,10,1169,Sushmita Roy,ASE,Female,0.01
G-2,1,229,Lana Turner,CCDS,Male,4.88
G-2,1,3926,Gisela Tan,EEE,Male,2.28
G-2,1,2473,Jasper Lim,WKW SCI,Female,2.68
G-2,1,3026,David Ho,CCDS,Female,0.45
G-2,1,248,Winston Villanueva,EEE,Female,0.4
G-2,2,5996,Fatima Yusof,CCDS,Female,4.94
G-2,2,1130,Yuri Chekhov,CCDS,Female,2.73
G-2,2,3523,Haroon Ali,CCEB,Male,2.66
G-2,2,3501,Derek Adams,MAE,Male,0.46
G-2,2,1726,Lara Li,EEE,Female,0.35
G-2,3,4392,Nathaniel Adams,EEE,Female,4.85
G-2,3,5802,Addison Chen,SBS,Female,2.74
G-2,3,5371,Lina Binti Ali,MAE,Male,2.66
G-2,3,4453,Jesse Bennett,CCDS,Female,0.5
G-2,3,5226,Patricia Wong,EEE,Female,0.35
G-2,4,2052,Layla Collins,SBS,Female,4.84
G-2,4,1765,Aadhya Sharma,WKW SCI,Female,2.85
G-2,4,4123,Nguyen Thi Phuong,CCDS,Male,2.66
G-2,4,3212,Priya Gupta,SPMS,Male,1.9
G-2,4,2712,Mei Zhao,CoB (NBS),Female,0.31
G-2,5,4624,Tina Tan,CCDS,Female,2.88
G-2,5,1877,Zhengrong,CEE,Male,2.87
G-2,5,586,Isaiah Turner,SSS,Female,2.59
G-2,5,4851,Fatima Rani,MSE,Male,1.96
G-2,5,764,Ahmad Ramlie,CCDS,Female,0.27
G-2,6,1814,Mingjing,MAE,Female,4.67
G-2,6,4006,Ali Abubakar,CoB (NBS),Male,4.8
G-2,6,3611,Sofia Chandra,CCDS,Male,2.52
G-2,6,5103,Ki-Hoon Kim,CCDS,Female,2.02
G-2,6,2611,Yang Zhang,CEE,Female,0.24
G-2,7,4759,Xiu Li,ASE,Female,4.65
G-2,7,5073,Quinn Lee,SBS,Female,2.88
G-2,7,3882,Yoshiko Mori,MSE,Female,2.45
G-2,7,1455,Sophia Koh,SBS,Male,2.04
G-2,7,4738,Hanafi Bin Mohd,SPMS,Male,0.23
G-2,8,5750,Chunhua,CEE,Female,4.64
G-2,8,3568,Tanya Sharma,WKW SCI,Female,2.89
G-2,8,5080,Mira Lin,ASE,Female,2.43
G-2,8,4558,Shirley Tan,WKW SCI,Male,2.05
G-2,8,5994,Zain Qureshi,CoB (NBS),Female,0.15
G-2,9,460,Brianna Johnson,CCDS,Female,4.56
G-2,9,3636,Nadia Iqbal,SoH,Female,2.95
G-2,9,321,Anya Chua,CEE,Female,2.68
G-2,9,2547,Lila Zhao,CoB (NBS),Male,2.17
G-2,9,1965,Stella Bryant,CCDS,Male,0.12
G-2,10,3527,Eli Walker,CCEB,Male,3.0
G-2,10,3533,Izzat Bin Ibrahim,CCEB,Female,3.0
G-2,10,1428,Selena Tan,EEE,Female,2.22
G-2,10,3615,Shalini Pillai,CCDS,Male,2.2
G-2,10,2788,Carter Moore,WKW SCI,Female,0.11
G-20,1,5201,Cameron Hall,CCEB,Female,4.97
G-20,1,5182,Emily Hill,WKW SCI,Female,2.72
G-20,1,604,Matthew Wu,EEE,Female,2.71
G-20,1,2579,Alice Liu,CoE,Female,0.36
G-20,1,3383,Mi-Ya Kim,SSS,Male,0.34
G-20,2,2658,Xiang Hong,ADM,Male,4.97
G-20,2,1519,Nguyen Huu Phuc,ADM,Male,2.76
G-20,2,3943,Mia Chang,SoH,Female,2.66
G-20,2,3428,Abigail White,CCDS,Female,0.44
G-20,2,3248,Oliver Gray,SBS,Female,0.32
G-20,3,104,Simon Li,ADM,Male,4.89
G-20,3,3456,Harper Wright,MAE,Female,2.76
G-20,3,976,Kartik Nair,MAE,Female,2.51
G-20,3,258,Yuna Tanaka,SSS,Female,1.97
G-20,3,2673,Jack Ng,CoB (NBS),Male,0.3
G-20,4,3991,Bella Torres,EEE,Female,4.88
G-20,4,1436,Yasir Shah,EEE,Male,2.77
G-20,4,4898,Priyanka Singh,WKW SCI,Female,2.91
G-20,4,5593,Jaden Walker,MAE,Male,1.97
G-20,4,3895,Milo Li,MAE,Female,0.28
G-20,5,5216,Jasmine Hall,MAE,Female,4.79
G-20,5,853,Hiroshi Kobayashi,ADM,Female,2.79
G-20,5,5381,Yoshiko Taniguchi,SSS,Male,2.41
G-20,5,62,Luna Lin,MAE,Female,1.99
G-20,5,4883,Zeeshan Khan,CoB (NBS),Male,0.21
G-20,6,3289,Natasha Wong,EEE,Male,4.75
G-20,6,1140,Truong Minh Quang,MAE,Female,2.84
G-20,6,826,Riya Chen,WKW SCI,Female,2.36
G-20,6,5720,Emily Baker,MAE,Male,2.02
G-20,6,255,Jin Ping,CCEB,Female,0.2
G-20,7,886,Raghav Sharma,CEE,Female,4.65
G-20,7,4586,Yulianto Budi,MAE,Male,2.86
G-20,7,4005,Mia Wang,CoE,Female,2.35
G-20,7,4270,Ivy Chan,MAE,Female,2.05
G-20,7,5123,Tanvi Kapoor,SBS,Male,0.12
G-20,8,4302,Huang Feng,EEE,Female,4.58
G-20,8,836,Greta Lin,CEE,Female,2.86
G-20,8,5126,Quinn Rivera,SBS,Female,2.26
G-20,8,5653,Gaurav Dutta,ADM,Male,2.06
G-20,8,1433,Huanyu,MAE,Male,0.1
G-20,9,1499,Ishaan Mehta,MAE,Female,2.42
G-20,9,2092,Sanjay Tan,MAE,Male,2.88
G-20,9,2019,Yuki Tanaka,SPMS,Male,2.23
