Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-15,219,Dominic Yang,CCEB,Male,4.0,8
G-15,4920,Brendan James,MSE,Male,4.15,9
G-15,4561,Zahra Khan,CEE,Female,3.95,9
G-15,4856,Sung-Min Yoo,CCEB,Male,4.13,9
G-15,5141,Soniya Malik,MSE,Female,4.03,9
G-15,968,Seng Wei Lim,NIE,Male,4.0,9
G-15,3968,Hani Susanti,SPMS,Female,4.15,10
G-15,4868,Zoe Lin,MAE,Female,4.0,10
G-15,1626,Yun Zhang,CEE,Male,4.09,10
G-15,1181,Jayden Lee,SoH,Male,4.08,10
G-15,4835,Shaima Binti Rahman,CCEB,Female,4.0,10
G-16,4195,Lydia Yip,WKW SCI,Female,4.48,1
G-16,4469,Nitin Kumar,SPMS,Male,3.85,1
G-16,5902,Sylvia Tan,CCEB,Female,4.1,1
G-16,1111,Khalid Malik,SPMS,Male,4.04,1
G-16,3868,Eva Cooper,MAE,Female,4.05,1
G-16,673,Liam Reddy,EEE,Male,4.22,2
G-16,2307,Sophia Davis,SBS,Female,3.88,2
G-16,5429,Chloe Green,EEE,Female,4.14,2
G-16,2569,Henry Cheung,CCEB,Male,4.11,2
G-16,5922,Ami Mori,LKCMedicine,Female,4.03,2
G-16,5508,Anita Patel,ASE,Female,4.2,3
G-16,471,Wesley Villanueva,SoH,Male,3.89,3
G-16,4148,Liam Hughes,CCEB,Male,4.15,3
G-16,533,Sanjana Gupta,WKW SCI,Female,4.14,3
G-16,522,Mia Clark,LKCMedicine,Female,4.03,3
G-16,1949,Lihua,SSS,Female,4.2,4
G-16,3995,Caleb Yang,CCEB,Male,3.89,4
G-16,1344,Xiuqin,SoH,Male,4.15,4
G-16,4365,Mabel Turner,CCEB,Female,4.12,4
G-16,3791,Soo-Min Park,CEE,Female,4.03,4
G-16,3090,Samara Chang,SoH,Female,4.2,5
G-16,1175,Aishwarya Nair,SoH,Female,3.9,5
G-16,5380,Derek Bautista,CCDS,Male,4.14,5
G-16,4750,Tristan Lim,ASE,Male,4.1,5
G-16,3361,Chen Wang,CCEB,Male,4.02,5
G-16,5520,Shuqi,CoB (NBS),Male,4.2,6
G-16,5183,Hiroshi Yamashita,SPMS,Male,3.94,6
G-16,5365,Durga Sharma,SBS,Female,4.14,6
G-16,80,Shu Fang,CCEB,Female,4.1,6
G-16,3264,Naina Mehta,SPMS,Female,4.02,6
G-16,2087,William Li,CCEB,Male,4.2,7
G-16,1560,Noor Jahan,CEE,Female,3.95,7
G-16,3703,Maya Tan,ASE,Female,4.12,7
G-16,2050,Tyson Scott,CCEB,Male,4.06,7
G-16,4673,Usman Iqbal,ASE,Male,4.02,7
G-16,302,Kathy Yip,CoB (NBS),Female,4.19,8
G-16,4212,Nazia Nadeem,CoB (NBS),Female,4.0,8
G-16,5691,Wei Jie,SBS,Male,4.06,8
G-16,3975,Albert Yip,CCDS,Male,4.05,8
G-16,1480,Ritika Singh,SPMS,Female,4.01,8
G-16,4058,Jane Lee,CCEB,Female,4.17,9
G-16,100,Lydia Chen,SPMS,Female,4.0,9
G-16,3018,Derek Hill,CCDS,Male,4.09,9
G-16,4871,Ivan Wong,CCDS,Male,4.08,9
G-16,3046,Ursula Cruz,SoH,Female,4.01,9
G-16,4806,Dylan Lewis,CCEB,Male,4.15,10
G-16,1300,Jeremiah Santos,CCDS,Male,4.0,10
G-16,189,Geeta Reddy,SSS,Female,4.1,10
G-16,2030,Maya Alexander,SBS,Female,4.1,10
G-16,5277,Zhen Li,EEE,Male,4.01,10
G-17,4215,Aaron Lee,ASE,Male,4.52,1
G-17,1982,Wang Feng,CCEB,Male,3.87,1
G-17,1652,Angela Zhang,MAE,Female,4.08,1
G-17,3434,Siti Amani,SSS,Female,4.06,1
G-17,2101,James Tan,SPMS,Male,4.06,1
G-17,2887,Rohan Kumar,MAE,Male,4.3,2
G-17,3780,Yuna Tan,CoE,Female,3.89,2
G-17,5707,Jin Ho,LKCMedicine,Male,4.12,2
G-17,4930,Zara Mitchell,MAE,Female,4.09,2
G-17,1903,Joshua Thomas,ASE,Male,4.05,2
G-17,5609,Minh Dao,MAE,Male,4.27,3
G-17,5815,Toshiro Takashima,MAE,Male,3.9,3
G-17,4585,Scarlett Tan,MSE,Female,4.12,3
G-17,5495,Meher Awan,CCDS,Female,4.09,3
G-17,1872,Maya Binti Azman,CCDS,Female,4.05,3
G-17,2138,Zulaikha Binti Mohd,MSE,Female,4.25,4
G-17,2037,Peiyu,SBS,Female,3.9,4
G-17,1914,George Wilson,CoE,Male,4.15,4
G-17,322,Vinay Nair,CoE,Male,4.1,4
G-17,638,Rui Jin Tan,CCEB,Male,4.05,4
G-17,3316,Uriah Ramos,SBS,Male,4.22,5
G-17,3818,Harrison Mendoza,CoB (NBS),Male,3.9,5
G-17,5875,Maya Johnson,CCDS,Female,4.14,5
G-17,2914,Anya Mohd,MAE,Female,4.12,5
G-17,1851,Nicolette Cruz,MAE,Female,4.04,5
G-17,4886,Edison Raka,CEE,Male,4.2,6
G-17,411,Aleksei Koval,CCDS,Female,3.9,6
G-17,520,Jia Ming,EEE,Male,4.17,6
G-17,1812,Zain Ali,MAE,Female,4.11,6
G-17,5523,Violet Zhou,SBS,Female,4.04,6
G-17,4292,Manish Joshi,CoB (NBS),Male,4.19,7
G-17,4505,Sadia Bukhari,ASE,Female,3.91,7
G-17,3097,Kenta Takahashi,SSS,Male,4.17,7
G-17,5204,Diyana Binti Kamar,CoE,Female,4.1,7
G-17,993,Reza Khan,LKCMedicine,Male,4.02,7
G-17,4231,Geeta Kaur,MAE,Female,4.18,8
G-17,2810,Janet Wong,MAE,Female,3.96,8
G-17,3521,Kenny Lim,ASE,Male,4.16,8
G-17,3303,Xiao Yu,CoE,Male,4.1,8
G-17,5557,Sana Johar,EEE,Female,4.02,8
G-17,4910,Gwen Lee,CoE,Female,4.18,9
G-17,3792,Huifen,LKCMedicine,Female,4.0,9
G-17,1781,Wawan Kurniawan,SoH,Male,4.15,9
G-17,166,Nash Reddy,MAE,Male,4.08,9
G-17,4801,Sofia Lee,SPMS,Female,4.02,9
G-17,5607,Ritika Ali,MAE,Female,4.18,10
G-17,3243,Tina Lim,CoB (NBS),Female,4.01,10
G-17,5325,Mohammed Ali,CoB (NBS),Male,4.11,10
G-17,949,Evan Thomas,SoH,Male,4.09,10
G-17,2321,Anil Mehta,SoH,Male,4.01,10
G-18,4537,Fang Ling,SPMS,Female,4.22,1
G-18,4264,Hao Liang Lim,SBS,Male,3.85,1
G-18,5505,Tessa Lee,SBS,Female,4.16,1
G-18,3056,Brayden Hall,SoH,Male,4.04,1
G-18,2214,Chloe Chen,MAE,Female,4.1,1
G-18,205,Pandu Setiawan,SSS,Male,4.2,2
G-18,4383,Derek White,EEE,Male,3.87,2
G-18,877,Xiu Zhang,ASE,Female,4.15,2
G-18,5919,Shan Binti,EEE,Female,4.14,2
G-18,4143,Lila Tan,EEE,Female,4.1,2
G-18,5826,Sana Reddy,WKW SCI,Female,4.2,3
G-18,2736,Rita Sharma,EEE,Female,3.89,3
G-18,3847,Dylan Parker,WKW SCI,Male,4.14,3
G-18,1775,Kelly Tsang,ASE,Male,4.04,3
G-18,5297,Shahida Khan,CEE,Female,4.1,3
G-18,262,Bilal Ahmed,EEE,Male,4.19,4
G-18,4751,Shuang,MAE,Female,3.9,4
G-18,1132,Jawad Khan,CEE,Male,4.14,4
G-18,5751,Kinsley Tsai,CCEB,Female,4.12,4
G-18,3260,Yuying Wang,EEE,Female,4.09,4
G-18,2076,Ella Villanueva,CoB (NBS),Female,4.18,5
G-18,1301,Mira Binti Yusof,CCEB,Female,3.9,5
G-18,4155,Mohan Rao,EEE,Male,4.15,5
G-18,1269,Luca Wong,SBS,Male,4.01,5
G-18,4003,Megan Lim,CoB (NBS),Female,4.07,5
G-18,907,Maya Rani,CCEB,Female,4.18,6
G-18,3688,Lucas Wright,CCDS,Male,3.9,6
G-18,1277,Zara Lim,CoB (NBS),Female,4.15,6
G-18,2266,Harlan Perdana,CCEB,Male,4.0,6
G-18,4244,Shreya Das,CoE,Female,4.05,6
G-18,851,Min Li,ASE,Female,4.18,7
G-18,4549,Isabella Lee,CoB (NBS),Female,3.9,7
G-18,5356,Arjun Rao,ADM,Male,4.14,7
G-18,2066,Jackson Clark,MAE,Male,4.13,7
G-18,3253,Yasmin Lee,CEE,Female,4.05,7
G-18,4921,Athena Zhao,CCDS,Female,4.17,8
G-18,37,Citra Amara,SSS,Female,3.9,8
G-18,3288,Jonathan Sun,EEE,Male,4.15,8
G-18,5566,Paxton Ross,ASE,Male,4.12,8
G-18,4259,Liu Wei,WKW SCI,Female,4.02,8
G-18,1983,Layla Harris,CEE,Female,4.17,9
G-18,3255,Tyler Garcia,SSS,Male,3.92,9
G-18,1227,Samantha Tan,EEE,Female,4.14,9
G-18,79,Suhana Rao,CoE,Female,4.02,9
G-18,4647,Ayushi Gupta,SSS,Female,4.01,9
G-18,589,Sophia Thomas,EEE,Female,4.17,10
G-18,5185,Fang Mei,SPMS,Female,3.97,10
G-18,4422,Uday Singh,EEE,Male,4.12,10
G-18,1507,Adrian Lim,CCEB,Male,4.01,10
G-18,5268,Amina Tariq,EEE,Female,4.0,10
G-19,4156,Olivia Fernandez,SBS,Female,4.25,1
G-19,4511,Mi-Sook Kim,CoB (NBS),Female,3.85,1
G-19,4229,Samuel Lee,CEE,Male,4.14,1
G-19,5163,Gabriel Scott,NIE,Male,4.1,1
G-19,4380,Qianwen,CEE,Female,4.05,1
G-19,3889,Sasha Tan,NIE,Female,4.2,2
G-19,1874,An Nguyen,ASE,Male,3.88,2
G-19,5668,Aarav Reddy,SoH,Male,4.15,2
G-19,3120,Ella Mitchell,MSE,Female,4.12,2
G-19,4341,Amite Agarwal,CCEB,Male,4.03,2
G-19,4669,Nguyen Thi Lan,SBS,Female,4.19,3
G-19,1686,Kendrick Scott,NIE,Male,3.89,3
G-19,966,Christopher Morris,MSE,Male,4.15,3
G-19,1169,Sushmita Roy,MSE,Female,4.12,3
G-19,1229,Chen Bo,ASE,Male,4.03,3
G-19,4504,Nina Desai,CCEB,Female,4.19,4
G-19,506,Matthew Clark,CoB (NBS),Male,3.9,4
G-19,3632,Nina Hu,CoE,Female,4.14,4
G-19,1520,Rohan Gupta,SBS,Male,4.11,4
G-19,5064,Jaxon White,CEE,Male,4.03,4
G-19,465,Ananya Kaul,CCDS,Female,4.18,5
G-19,5255,Chen Yu,MAE,Male,3.94,5
G-19,5769,Tristan Castillo,SoH,Male,4.14,5
G-19,1200,Vanya Nair,CEE,Female,4.12,5
G-19,5635,Sneha Joshi,CoE,Female,4.03,5
G-19,3375,Emily White,CEE,Female,4.18,6
G-19,3574,Violeta Ong,CEE,Female,4.0,6
G-19,510,Owais Khan,MAE,Male,4.09,6
G-19,3430,Mason Wilson,SoH,Male,4.07,6
G-19,3177,Zhou Rui,NIE,Male,4.03,6
G-19,3993,Lucas Green,CoB (NBS),Male,4.18,7
G-19,1895,Rohan Shah,CCDS,Male,4.0,7
G-19,5946,Ping Zhang,CEE,Female,4.11,7
G-19,2490,Chunxiu,CEE,Female,4.05,7
G-19,4786,Priti Mehta,CEE,Female,4.02,7
G-19,49,Whitney Alvarado,EEE,Female,4.18,8
G-19,4684,Alyssa Ramirez,SSS,Female,4.0,8
G-19,2386,Arvind Reddy,CCDS,Male,4.08,8
G-19,1632,Matthew Lee,CEE,Male,4.08,8
G-19,5227,Qi Zhang,ASE,Female,4.02,8
G-19,5773,Imran Waseem,SPMS,Male,4.17,9
G-19,320,Nikhil Reddy,NIE,Male,4.01,9
G-19,1761,Ava Wilson,SBS,Female,4.1,9
G-19,2504,Shanaya Tan,SoH,Female,4.06,9
G-19,2812,Arunachalam Devi,ASE,Female,4.01,9
G-19,880,Lance Alvarado,NIE,Male,4.16,10
G-19,671,Miyuki Watanabe,SSS,Female,4.01,10
G-19,3314,Jessica Martinez,CEE,Female,4.11,10
G-19,1829,Zachary Li,SSS,Male,4.05,10
G-19,3510,Gavin Zhao,CEE,Male,4.01,10
G-2,3615,Shalini Pillai,CCDS,Female,4.22,1
G-2,1965,Stella Bryant,CCEB,Female,3.88,1
G-2,2788,Carter Moore,WKW SCI,Male,4.17,1
G-2,3533,Izzat Bin Ibrahim,CCDS,Male,4.15,1
G-2,460,Brianna Johnson,CCDS,Female,4.1,1
G-2,3611,Sofia Chandra,CCDS,Female,4.22,2
G-2,5750,Chunhua,CCDS,Female,3.9,2
G-2,4006,Ali Abubakar,SSS,Male,4.12,2
G-2,2473,Jasper Lim,SSS,Male,4.12,2
G-2,3212,Priya Gupta,ADM,Female,4.07,2
G-2,1726,Lara Li,CCDS,Female,4.2,3
G-2,3523,Haroon Ali,CCDS,Male,3.95,3
G-2,5226,Patricia Wong,WKW SCI,Female,4.18,3
G-2,4453,Jesse Bennett,CoB (NBS),Male,4.03,3
G-2,4558,Shirley Tan,SPMS,Female,4.06,3
G-2,4392,Nathaniel Adams,CoB (NBS),Male,4.2,4
G-2,3026,David Ho,CCDS,Male,4.0,4
G-2,229,Lana Turner,SSS,Female,4.17,4
G-2,5994,Zain Qureshi,EEE,Female,4.11,4
G-2,4738,Hanafi Bin Mohd,ASE,Female,4.05,4
G-2,1877,Zhengrong,CCDS,Male,4.2,5
G-2,5073,Quinn Lee,MSE,Male,4.01,5
G-2,3636,Nadia Iqbal,CCDS,Female,4.16,5
G-2,4851,Fatima Rani,MSE,Female,4.09,5
G-2,2052,Layla Collins,CCDS,Female,4.05,5
G-2,3527,Eli Walker,SBS,Male,4.19,6
G-2,2547,Lila Zhao,EEE,Female,4.01,6
G-2,1428,Selena Tan,SPMS,Female,4.17,6
G-2,248,Winston Villanueva,CCEB,Male,4.03,6
G-2,1814,Mingjing,WKW SCI,Female,4.05,6
G-2,5996,Fatima Yusof,CoB (NBS),Female,4.19,7
G-2,321,Anya Chua,CCEB,Female,4.01,7
G-2,2611,Yang Zhang,MAE,Male,4.07,7
G-2,5802,Addison Chen,SoH,Female,4.03,7
G-2,4123,Nguyen Thi Phuong,SBS,Female,4.03,7
G-2,3926,Gisela Tan,CCDS,Female,4.19,8
G-2,1765,Aadhya Sharma,CEE,Female,4.01,8
G-2,3501,Derek Adams,SoH,Male,4.05,8
G-2,3568,Tanya Sharma,WKW SCI,Female,4.03,8
G-2,4624,Tina Tan,SoH,Female,4.03,8
G-2,5371,Lina Binti Ali,WKW SCI,Female,4.19,9
G-2,764,Ahmad Ramlie,CoB (NBS),Male,4.02,9
G-2,5080,Mira Lin,WKW SCI,Female,4.15,9
G-2,5103,Ki-Hoon Kim,SoH,Male,4.03,9
G-2,4759,Xiu Li,CCEB,Female,4.03,9
G-2,586,Isaiah Turner,CCDS,Male,4.18,10
G-2,1130,Yuri Chekhov,ASE,Male,4.03,10
G-2,1455,Sophia Koh,SBS,Female,4.15,10
G-2,2712,Mei Zhao,ADM,Female,4.12,10
G-2,3882,Yoshiko Mori,WKW SCI,Female,4.03,10
G-20,4898,Priyanka Singh,LKCMedicine,Female,4.52,1
G-20,1140,Truong Minh Quang,CCEB,Male,3.85,1
G-20,826,Riya Chen,MAE,Female,4.1,1
G-20,3248,Oliver Gray,SoH,Male,4.03,1
G-20,836,Greta Lin,CEE,Female,4.07,1
G-20,604,Matthew Wu,SoH,Male,4.3,2
G-20,5123,Tanvi Kapoor,MAE,Female,3.86,2
G-20,2019,Yuki Tanaka,SoH,Female,4.14,2
G-20,886,Raghav Sharma,CCDS,Male,4.05,2
G-20,2658,Xiang Hong,CCEB,Female,4.07,2
G-20,2579,Alice Liu,SBS,Female,4.22,3
G-20,5381,Yoshiko Taniguchi,MAE,Female,3.88,3
G-20,5593,Jaden Walker,CCDS,Male,4.12,3
G-20,255,Jin Ping,ADM,Male,4.12,3
G-20,3166,Jingwen,WKW SCI,Female,4.05,3
G-20,4302,Huang Feng,CoB (NBS),Male,4.21,4
G-20,104,Simon Li,SSS,Male,3.88,4
G-20,5126,Quinn Rivera,CCDS,Female,4.18,4
G-20,3428,Abigail White,MSE,Female,4.11,4
G-20,5182,Emily Hill,SBS,Female,4.04,4
G-20,5720,Emily Baker,MSE,Female,4.2,5
G-20,2673,Jack Ng,EEE,Male,3.95,5
G-20,258,Yuna Tanaka,CCEB,Female,4.18,5
G-20,1499,Ishaan Mehta,MAE,Male,4.03,5
G-20,3456,Harper Wright,MAE,Female,4.03,5
G-20,853,Hiroshi Kobayashi,MAE,Male,4.2,6
G-20,847,Huang Xin,MAE,Male,3.95,6
G-20,1433,Huanyu,CoE,Female,4.15,6
G-20,300,Kazuko Watanabe,CCDS,Female,4.08,6
G-20,5201,Cameron Hall,WKW SCI,Male,4.02,6
G-20,4586,Yulianto Budi,CCDS,Male,4.2,7
G-20,2092,Sanjay Tan,EEE,Male,3.96,7
G-20,5216,Jasmine Hall,MAE,Female,4.12,7
G-20,3383,Mi-Ya Kim,CEE,Female,4.1,7
G-20,1519,Nguyen Huu Phuc,SBS,Male,4.02,7
G-20,3895,Milo Li,CoE,Male,4.19,8
G-20,4270,Ivy Chan,MAE,Female,3.96,8
G-20,62,Luna Lin,MSE,Female,4.14,8
G-20,976,Kartik Nair,MAE,Male,4.07,8
G-20,130,Ayush Desai,ADM,Male,4.01,8
G-20,5653,Gaurav Dutta,CoB (NBS),Male,4.18,9
G-20,4883,Zeeshan Khan,ADM,Male,4.0,9
G-20,3991,Bella Torres,MAE,Female,4.1,9
G-20,4005,Mia Wang,CoB (NBS),Female,4.1,9
G-20,879,Gina Agustina,MAE,Female,4.0,9
G-20,3943,Mia Chang,MAE,Female,4.18,10
G-20,1436,Yasir Shah,CoB (NBS),Male,4.0,10
G-20,4912,Patrick Villanueva,CCEB,Male,4.12,10
G-20,3289,Natasha Wong,MAE,Female,4.1,10
G-20,1630,Miyuki Kobayashi,WKW SCI,Female,4.0,10
G-21,5048,Kai Li Tan,CCDS,Female,4.25,1
G-21,121,Aria Rogers,SSS,Female,3.86,1
G-21,436,Jaxon Bennett,ADM,Male,4.1,1
G-21,5512,Noel Pineda,CCDS,Male,4.1,1
G-21,2365,Neha Patel,CCDS,Female,4.09,1
G-21,3112,Raymond Lim,MAE,Male,4.25,2
G-21,304,Samuel Tan,ASE,Male,3.88,2
G-21,2077,Kali Chang,CoE,Female,4.14,2
G-21,4067,Moxie Lin,CCDS,Female,4.11,2
G-21,1013,Pooja Sinha,SPMS,Female,4.06,2
G-21,3258,Dylan Walker,CCDS,Male,4.22,3
G-21,2977,Pooja Joshi,ADM,Female,3.88,3
G-21,3389,Boris Sergeyevich,SBS,Male,4.17,3
G-21,1203,Hanh Nguyen,CCDS,Female,4.1,3
G-21,3823,Sonya Khanna,CCDS,Female,4.06,3
G-21,4575,Ivy Wong,SSS,Female,4.2,4
G-21,5300,Zhaohui,CCDS,Female,3.9,4
G-21,2150,Gage Cooper,SBS,Male,4.17,4
G-21,4247,Bodhi Li,ADM,Male,4.02,4
G-21,1720,Mei Ling Ong,SSS,Female,4.05,4
G-21,1316,Siti Aisyah Binti Ibrahim,CCEB,Female,4.2,5
G-21,2784,Kevin Lee,CCDS,Male,3.9,5
G-21,2549,Chloe Collins,CCEB,Female,4.16,5
G-21,1878,Zhao Wei Lim,CoB (NBS),Male,4.05,5
G-21,3522,Rania Hussain,ASE,Female,4.03,5
G-21,681,Ananya Jain,CCDS,Female,4.19,6
G-21,3776,Sharon Tan,MAE,Female,3.91,6
G-21,5775,Rio Yang,SBS,Male,4.12,6
G-21,2743,Dante Li,SPMS,Male,4.06,6
G-21,3455,Yvonne Tan,ADM,Female,4.03,6
G-21,1418,Aarav Mehta,CCDS,Male,4.18,7
G-21,3165,Ursula Ng,CCEB,Female,3.93,7
G-21,1486,Zahra Nabila,MSE,Female,4.15,7
G-21,4255,Leo Turner,MAE,Male,4.04,7
G-21,4462,Katherine Lee,SBS,Female,4.02,7
G-21,817,Calvin Bell,CCDS,Male,4.18,8
G-21,3223,Zara Tan,SBS,Female,3.94,8
G-21,2512,Zoe Turner,SBS,Female,4.15,8
G-21,596,Beckett Liu,CCDS,Male,4.01,8
G-21,2360,Joseph Lee,CCEB,Male,4.01,8
G-21,1882,Demi Zhao,SBS,Female,4.18,9
G-21,1663,Hassan Nawaz,ADM,Male,3.95,9
G-21,3994,Rebecca Ong,CCDS,Female,4.13,9
G-21,4543,Sameer Khan,CCEB,Male,4.03,9
G-21,2120,Pooja Aggarwal,MSE,Female,4.0,9
G-21,2215,Liam Mitchell,ASE,Male,4.18,10
G-21,5555,Jin Hua,CoB (NBS),Male,3.97,10
G-21,4385,Helena Lam,SSS,Female,4.12,10
G-21,3852,Neelam Agarwal,MAE,Female,4.09,10
G-21,5686,Sita Sharma,EEE,Female,4.0,10
G-22,763,Brielle Scarlett,SoH,Female,4.27,1
G-22,1672,Hani Binti Ahmad,CCDS,Female,3.85,1
G-22,815,Alia Bin Zul,CEE,Male,4.15,1
G-22,5358,Samuel Davis,MAE,Male,4.14,1
G-22,2160,Weimin,SoH,Female,4.1,1
G-22,3667,Andrew Yang,SPMS,Male,4.22,2
G-22,983,Min-Seo Park,SBS,Female,3.86,2
G-22,1163,Cassandra Tan,SoH,Female,4.17,2
G-22,292,Zhi Zhen,SoH,Male,4.15,2
G-22,5233,Neelam Sharma,SPMS,Female,4.09,2
G-22,4571,Zoe Wang,SBS,Female,4.22,3
G-22,1933,Upton Reyes,SBS,Male,3.88,3
G-22,2327,Harini Rao,EEE,Female,4.17,3
G-22,5793,Asher Young,SoH,Male,4.13,3
G-22,4436,Aarohi Kapoor,SoH,Female,4.08,3
G-22,386,Joni Chang,SoH,Female,4.21,4
G-22,2293,Nurul Izzati,CCDS,Female,3.94,4
G-22,5598,Hugo Lee,WKW SCI,Male,4.14,4
G-22,747,Zain Bin Mohd,CCEB,Male,4.05,4
G-22,3819,Jameelah Binti Ali,EEE,Female,4.05,4
G-22,5160,Soniya Bhatia,SoH,Female,4.2,5
G-22,680,Emily Nguyen,CEE,Female,3.94,5
G-22,3541,Raghav Singh,WKW SCI,Male,4.15,5
G-22,4484,Aamir Khan,SoH,Male,4.04,5
G-22,2352,Serena Chang,SoH,Female,4.05,5
G-22,2126,Aaron White,SPMS,Male,4.19,6
G-22,989,Paloma Chang,NIE,Female,3.96,6
G-22,4795,Lucy Cooper,SBS,Female,4.17,6
G-22,452,Zhang Lian,SSS,Male,4.04,6
G-22,2462,Viola Lim,CEE,Female,4.05,6
G-22,4366,Jonathan Ramirez,ADM,Male,4.19,7
G-22,2281,Shi Lian,MAE,Female,4.0,7
G-22,4847,Mei Ling,SBS,Female,4.13,7
G-22,2428,Andrew Cheung,CoB (NBS),Male,4.03,7
G-22,878,Kenshin Nakamura,SSS,Male,4.02,7
G-22,5535,Rina Devi,CoB (NBS),Female,4.19,8
G-22,2056,Putri Ayu,WKW SCI,Female,4.0,8
G-22,3238,Omer Shah,MAE,Male,4.08,8
G-22,1987,Eugene Lim,CCDS,Male,4.05,8
G-22,5375,Liam Young,WKW SCI,Male,4.02,8
G-22,368,Kenneth Tan,SoH,Male,4.18,9
G-22,654,Natasha Ng,SoH,Female,4.0,9
G-22,2356,Ariana Cox,SSS,Female,4.14,9
G-22,4836,Cristian Martinez,SPMS,Male,4.03,9
G-22,1685,Yao Liu,SoH,Male,4.02,9
G-22,3024,Thuy Le,CEE,Female,4.18,10
G-22,5194,Carter White,MAE,Male,4.0,10
G-22,3100,Ningzhi,SoH,Female,4.15,10
G-22,3203,Rohan Chaudhary,CEE,Male,4.03,10
G-22,4278,Alia Binti Mohd,MAE,Female,4.0,10
G-23,5192,Yanzhi,ADM,Female,4.73,1
G-23,445,Amina Binti Ali,MAE,Female,3.8,1
G-23,1241,Hiroki Tanaka,CEE,Male,4.09,1
G-23,3681,Owen Garcia,CCDS,Male,4.09,1
G-23,20,Siti Wong,MAE,Female,4.03,1
G-23,4019,Joshua Li,CEE,Male,4.48,2
G-23,4457,Ying Li,CoB (NBS),Female,3.86,2
G-23,844,Mason Miller,EEE,Male,4.1,2
G-23,4036,Anya Chen,CCEB,Female,4.03,2
G-23,3379,Benjamin Lee,SoH,Male,4.02,2
G-23,2363,Zheng Yu Lim,CoE,Male,4.3,3
G-23,3091,Tanya Bhatia,MAE,Female,3.86,3
G-23,3851,Jin Wei,MAE,Male,4.11,3
G-23,4667,Yu Zhang,CEE,Female,4.06,3
G-23,685,Gregory Wong,SSS,Male,4.02,3
G-23,5808,Elaine Tan,ADM,Female,4.22,4
G-23,340,Liam Carter,CEE,Male,3.86,4
G-23,2416,Lihua,SBS,Male,4.15,4
G-23,5236,Rida Javed,SBS,Female,4.09,4
G-23,4923,Wyatt Reed,CCEB,Male,4.02,4
G-23,3704,Sabrina Binti Ismail,EEE,Female,4.2,5
G-23,1012,Luna Phillips,EEE,Female,3.89,5
G-23,2145,Zac Johnson,ADM,Male,4.15,5
G-23,4095,Carlito Morales,CEE,Male,4.11,5
G-23,4513,Brielle Lin,CCEB,Female,4.01,5
G-23,2973,Ahsan Shah,SoH,Male,4.18,6
G-23,5639,Eric Lim,CEE,Male,3.89,6
G-23,2664,Rhea Mehta,ADM,Female,4.16,6
G-23,1625,Jamilah Binti Rahman,CEE,Female,4.05,6
G-23,470,Cleo Carter,CEE,Female,4.01,6
G-23,4617,Evelyn Adams,SoH,Female,4.18,7
G-23,840,Ningqi,CCDS,Female,3.9,7
G-23,2903,Nash Zhao,CCEB,Male,4.15,7
G-23,512,Lucas Wang,CEE,Male,4.12,7
G-23,924,Ella Liu,CEE,Female,4.01,7
G-23,434,Jasper Chen,ADM,Male,4.18,8
G-23,4354,Neha Reddy,CEE,Female,3.9,8
G-23,3061,Victoria Sanchez,SSS,Female,4.15,8
G-23,4471,Xiao Ling,EEE,Male,4.12,8
G-23,5068,Oksana Sergeyevna,CEE,Female,4.01,8
G-23,4800,Manoj Menon,CoE,Male,4.18,9
G-23,4895,Kira Cruz,CEE,Female,3.92,9
G-23,1791,Yuan Rui,CEE,Male,4.14,9
G-23,3333,Yasmin Reddy,CoB (NBS),Female,4.04,9
G-23,4834,Vincent Lopez,SPMS,Male,4.01,9
G-23,1942,Jaxon Jenkins,CCEB,Male,4.17,10
G-23,769,Nai Li,SoH,Male,3.93,10
G-23,1943,Jia Chen,CEE,Female,4.12,10
G-23,5677,Yuzhi,CEE,Female,4.1,10
G-23,5417,Nishant Kapoor,CCEB,Male,4.0,10
G-24,919,Piper Rivera,MSE,Female,4.26,1
G-24,1174,Daniel Johnson,EEE,Male,3.86,1
G-24,4515,Dustin Yang,EEE,Male,4.1,1
G-24,1614,Melody Tan,SPMS,Female,4.06,1
G-24,2449,Wei Lin Tan,NIE,Male,4.05,1
G-24,4289,Ethan Jones,SPMS,Male,4.22,2
G-24,2937,Claire Jenkins,SSS,Female,3.86,2
G-24,1884,Althea Reyes,NIE,Female,4.12,2
G-24,4373,Zhang Lian,EEE,Male,4.06,2
G-24,2687,Kieran Yip,CoB (NBS),Male,4.04,2
G-24,2841,Tahira Ali,EEE,Female,4.22,3
G-24,2610,Ankit Joshi,EEE,Male,3.86,3
G-24,5178,Irfan Khan,SoH,Male,4.1,3
G-24,4937,Qiming,CCDS,Female,4.1,3
G-24,5931,Jack Murphy,SPMS,Male,4.03,3
G-24,384,Dustin Chen,EEE,Male,4.2,4
G-24,3811,Isha Rani,CoB (NBS),Female,3.87,4
G-24,5699,Tian Yu,EEE,Male,4.15,4
G-24,5298,Sylvia Liu,MAE,Female,4.03,4
G-24,3246,Johan Sari,CoB (NBS),Male,4.03,4
G-24,5917,Mia Thomas,CEE,Female,4.19,5
G-24,1272,Maya Scott,SBS,Female,3.88,5
G-24,5642,David Tan,SPMS,Male,4.14,5
