Tutorial Group,Student ID,Name,School,Gender,CGPA
G-120,1568,Briar Young,ASE,Female,2.48
G-120,4882,Charlotte Alexander,MSE,Male,2.97
G-120,3175,Christopher Harris,WKW SCI,Female,0.1
G-120,1475,Deng Li,CoE,Male,2.59
G-120,1856,Derek Tan,MSE,Male,2.89
G-120,5006,Dong-Il Kim,LKCMedicine,Male,2.06
G-120,2420,Faisal Bin Yusof,CoE,Male,2.16
G-120,3187,Fauzi Bin Zain,CCEB,Male,4.75
G-120,3840,Giselle Bautista,LKCMedicine,Male,0.14
G-120,5148,Isaac Wu,SoH,Male,2.68
G-120,4719,Jackson Moore,SSS,Male,0.07
G-120,3750,Janelle Huang,WKW SCI,Female,2.26
G-120,350,Janet Ng,ASE,Female,2.52
G-120,2008,Jasmine Khan,ASE,Male,2.25
G-120,2769,Jayden Clark,MSE,Male,0.19
G-120,1182,Jessica Lee,CEE,Male,0.03
G-120,163,Jing Chen,CCEB,Female,2.32
G-120,4070,John Walker,CCDS,Female,2.53
G-120,641,Joni Setiawan,CCDS,Female,0.15
G-120,3859,Kai Wei,CCDS,Male,2.51
G-120,3222,Kang Lei,LKCMedicine,Male,2.43
G-120,440,Levi Parker,SSS,Female,2.44
G-120,2553,Lucas Gonzalez,SoH,Male,0.24
G-120,4218,Marcus Chen,NIE,Male,2.57
G-120,2805,Nolan Foster,ASE,Male,2.38
G-120,2685,Oliver Wu,CoE,Female,0.09
G-120,1256,Omar Chen,CCDS,Female,2.95
G-120,2004,Rachel Yeo,CCDS,Male,2.37
G-120,2703,Ravi Gupta,MSE,Female,2.89
G-120,822,Riku Tanaka,ASE,Male,2.96
G-120,5220,Rishi Singh,CCDS,Female,2.76
G-120,5563,Ruiwen,CoB (NBS),Male,2.04
G-120,2696,Samantha Cooper,CCDS,Female,4.92
G-120,3721,Samantha Lee,CCEB,Female,2.73
G-120,4631,Samantha Patel,SSS,Male,2.01
G-120,5835,Samuel Cook,SBS,Male,2.96
G-120,390,Sneha Chakraborty,SBS,Male,2.22
G-120,4611,Sophia White,LKCMedicine,Female,2.81
G-120,5908,Taro Suzuki,ASE,Female,2.99
G-120,1317,Tina Sun,CoE,Male,4.8
G-120,3229,Victor Andreyev,CCDS,Female,2.66
G-120,92,Victoria Choi,SBS,Male,2.05
G-120,3174,Yan Li,NIE,Female,2.23
G-120,2507,Yani Rahmadani,CCDS,Male,2.31
G-120,1957,Yani Santoso,CCDS,Male,2.45
G-120,5205,Yara Price,WKW SCI,Male,2.93
G-120,2945,Yasir Shah,LKCMedicine,Male,2.14
G-120,1179,Yasmin Kaur,WKW SCI,Male,2.24
G-13,3502,Aiko Watanabe,EEE,Male,4.83
G-13,1078,Alyssa Garcia,EEE,Female,4.87
G-13,4054,Anthony Morgan,CoB (NBS),Female,2.01
G-13,1239,Arnav Yadav,CCEB,Male,4.9
G-13,2583,Boris Volkov,SBS,Male,2.51
G-13,5986,Colton Roberts,CoB (NBS),Female,4.95
G-13,5189,Denny Saputra,EEE,Male,2.82
G-13,1855,Diya Mukherjee,SSS,Male,2.81
G-13,1524,Dustin Zhao,EEE,Male,4.57
G-13,1171,Eli Chen,WKW SCI,Female,2.14
G-13,3074,Emily Chua,CoE,Male,2.27
G-13,2853,Evelyn Robinson,SBS,Male,2.14
G-13,4319,Fang Hong,SSS,Female,2.31
G-13,5394,Harish Rao,EEE,Female,0.35
G-13,2845,Hendrik Surya,CEE,Female,0.44
G-13,2243,Huiqin,SBS,Female,2.25
G-13,1616,Hussain Bin Mohd,WKW SCI,Female,2.14
G-13,1422,Jackie Robinson,CCEB,Female,2.69
G-13,484,Jia Li,NIE,Female,2.77
G-13,4909,Kaori Nakajima,SoH,Female,2.16
G-13,619,Kieran Kim,SSS,Female,1.99
G-13,537,Kiran Patel,SoH,Female,2.11
G-13,5998,Leila Shah,CEE,Female,2.14
G-13,5722,Lila Reed,NIE,Male,2.51
G-13,4256,Ling Zhang,MAE,Female,2.48
G-13,5952,Lola Wong,EEE,Male,2.62
G-13,4676,Lucas Peterson,CoE,Male,0.45
G-13,4211,Lydia Patterson,MAE,Female,0.33
G-13,3467,Meena Iyer,ASE,Male,2.8
G-13,4534,Meiling,CoE,Male,2.66
G-13,1527,Nina Tan,EEE,Female,4.73
G-13,1840,Nora Bell,CoB (NBS),Female,2.95
G-13,5517,Olivia Allen,EEE,Male,2.08
G-13,1501,Paul Kim,MAE,Male,0.33
G-13,5847,Qori Amalia,NIE,Female,0.21
G-13,2704,Rahul Joshi,EEE,Male,2.37
G-13,3689,Ruiwen,SoH,Female,2.7
G-13,378,Ryan Edwards,WKW SCI,Male,0.34
G-13,5161,Shun Takahashi,SBS,Male,2.29
G-13,3476,Su Ling,CEE,Female,2.38
G-13,5398,Svetlana Egorova,SPMS,Female,2.04
G-13,3935,Tasneem Javed,SoH,Female,2.33
G-13,2452,Vivek Sethi,EEE,Female,2.45
G-13,4076,Wahyu Prabowo,WKW SCI,Female,2.04
G-13,4840,Wenkai,SBS,Male,2.35
G-13,2142,Wyatt Ward,SBS,Female,0.03
G-13,2068,Yara Ross,CCEB,Female,2.6
G-13,2260,Yun Li,CCEB,Female,2.91
G-13,4911,Zara Ho,CoE,Female,2.5
G-13,1047,Zara Wang,NIE,Male,2.8
G-14,5338,Aiko Kimura,CCEB,Female,2.17
G-14,3301,Anita Clarke,SSS,Female,2.43
G-14,3127,Ashraff Bin Mohd,NIE,Female,2.99
G-14,1788,Brendan James,CCEB,Female,2.88
G-14,2880,Carmen Lee,ADM,Female,4.9
G-14,1747,Chandra Widyanto,LKCMedicine,Female,4.86
G-14,2014,Chloe Ng,CoB (NBS),Male,4.84
G-14,290,Diana Kwan,MSE,Female,2.15
G-14,2563,Dylan Adams,SSS,Female,4.62
G-14,5711,Eko Prasetyo,SPMS,Female,2.77
G-14,4775,Emily Harris,EEE,Female,2.72
G-14,1425,Fatimah Rahman,SSS,Female,2.22
G-14,1407,Freddie Wong,NIE,Female,4.54
G-14,1698,Hana Yamamoto,NIE,Female,2.58
G-14,259,Hao Xiang Tan,SSS,Male,2.81
G-14,2714,Henry King,CCDS,Female,4.99
G-14,1416,Henry Morales,SBS,Female,4.77
G-14,666,Hugo Huang,ADM,Female,2.03
G-14,664,Hui Yao Tan,SSS,Male,3.01
G-14,4329,Jenna Wong,SSS,Female,2.65
G-14,839,Jing Yi,SSS,Female,2.3
G-14,128,Kai Wong,SSS,Male,2.91
G-14,5152,Liang Hong,CEE,Male,2.01
G-14,2319,Linda Wong,MAE,Female,2.11
G-14,5443,Madiha Qureshi,EEE,Male,4.71
G-14,3424,Min-Jae Park,CoE,Male,2.44
G-14,3423,Quinn Dela Cruz,CCEB,Male,2.52
G-14,2,Rabia Noor,CoE,Female,2.73
G-14,2710,Riley Kim,MAE,Male,2.91
G-14,5004,Riya Yadav,MAE,Female,2.41
G-14,5118,Rizal Ramadhan,EEE,Female,2.36
G-14,5683,Samuel Morgan,CEE,Female,0.43
G-14,806,Samuel Torres,CCEB,Female,2.16
G-14,1117,Sanjana Mehta,LKCMedicine,Male,2.84
G-14,1491,Shahid Malik,ASE,Male,2.38
G-14,5400,Shamita Rani,SSS,Male,1.99
G-14,3609,Sharifah Ali,CEE,Female,2.77
G-14,3334,Siti Aisyah,ADM,Female,2.25
G-14,5071,Sophie Liao,CoB (NBS),Female,0.47
G-14,677,Stella Green,SSS,Female,2.34
G-14,2590,Steve Lau,ADM,Male,0.19
G-14,2074,Talia Chang,SSS,Female,4.52
G-14,5173,Tian Wang,EEE,Male,2.08
G-14,2070,Veera Kumar,CoE,Male,2.0
G-14,110,Winston Yang,SPMS,Male,4.87
G-14,1165,Xander Wong,MSE,Male,2.47
G-14,3722,Xyla Cruz,NIE,Male,2.03
G-14,1324,Yusuf Bin Sulaiman,SPMS,Female,2.76
G-14,3114,Yvonne Ko,LKCMedicine,Male,2.95
G-14,1464,Zhou Min,EEE,Male,0.19
G-15,4262,Aaron Taylor,SSS,Male,4.68
G-15,2815,Aditi Bhat,LKCMedicine,Male,0.17
G-15,1897,Andrew Clark,SSS,Female,2.25
G-15,2910,Azhar Khan,MSE,Female,2.39
G-15,577,Beckett Lee,LKCMedicine,Male,4.65
G-15,4920,Brendan James,SSS,Male,2.09
G-15,4090,Caleb Hughes,CCDS,Female,2.11
G-15,2367,Deepika Singh,CoB (NBS),Male,0.38
G-15,894,Derek Tan,CCEB,Male,2.98
G-15,219,Dominic Yang,SPMS,Female,2.47
G-15,3089,Felicity Morgan,LKCMedicine,Male,2.25
G-15,3968,Hani Susanti,SPMS,Male,2.15
G-15,3369,Haroon Qureshi,CCDS,Female,2.8
G-15,450,Hassan Bin Yusof,CCDS,Male,2.52
G-15,5181,Isaac Tan,EEE,Male,0.41
G-15,3380,Isabella Wilson,ASE,Male,4.62
G-15,3072,Isha Tan,CCDS,Male,0.04
G-15,1181,Jayden Lee,SoH,Female,0.3
G-15,1806,Leo Cooper,CCDS,Female,2.78
G-15,54,Levi Price,SPMS,Male,2.21
G-15,5501,Lily Ng,EEE,Male,4.8
G-15,5276,Meenakshi Iyer,EEE,Female,2.79
G-15,4265,Mira Sulaiman,CCDS,Male,2.66
G-15,5948,Neelam Patel,CCDS,Female,2.01
G-15,1350,Nguyen Thi Thuy,CEE,Male,2.68
G-15,1506,Noor Rani,CCDS,Male,2.53
G-15,1411,Rory Hughes,SPMS,Female,2.55
G-15,3621,Saki Watanabe,CCEB,Male,0.16
G-15,1034,Samantha Wu,MSE,Female,2.08
G-15,5728,Sania Noor,NIE,Male,0.34
G-15,968,Seng Wei Lim,CCEB,Female,4.95
G-15,4835,Shaima Binti Rahman,CoB (NBS),Male,4.73
G-15,1102,Shanaz Iqbal,CCDS,Female,2.92
G-15,299,Siddharth Iyer,SoH,Female,4.87
G-15,5141,Soniya Malik,CCDS,Female,2.08
G-15,317,Soren Wu,SPMS,Female,2.71
G-15,4856,Sung-Min Yoo,MSE,Male,2.9
G-15,1151,Truong Van Hoang,ASE,Male,2.5
G-15,3352,Tyler Johnson,MAE,Female,2.16
G-15,898,Victoria Wang,MSE,Male,0.07
G-15,1315,Warner Ng,ASE,Male,3.02
G-15,642,Wu Bin,SSS,Male,2.88
G-15,1569,Xiangqi,ASE,Male,2.11
G-15,1626,Yun Zhang,CEE,Female,2.79
G-15,4908,Zachary Garcia,MSE,Female,2.43
G-15,4782,Zachary Walker,EEE,Female,2.28
G-15,4561,Zahra Khan,ASE,Male,4.52
G-15,2524,Zhao Li,SPMS,Male,4.55
G-15,2045,Zoe Lim,CCDS,Male,2.09
G-15,4868,Zoe Lin,MSE,Male,2.88
G-16,1175,Aishwarya Nair,CoB (NBS),Male,2.01
G-16,3975,Albert Yip,ADM,Male,2.18
G-16,5922,Ami Mori,CoB (NBS),Female,2.63
G-16,5508,Anita Patel,SSS,Female,2.2
G-16,3995,Caleb Yang,CCEB,Male,2.49
G-16,3361,Chen Wang,CoB (NBS),Male,2.17
G-16,5429,Chloe Green,SPMS,Female,2.41
G-16,5380,Derek Bautista,SPMS,Female,2.86
G-16,3018,Derek Hill,CoB (NBS),Male,2.14
G-16,5365,Durga Sharma,CCEB,Male,2.99
G-16,4806,Dylan Lewis,CCDS,Male,2.09
G-16,3868,Eva Cooper,CoB (NBS),Female,2.88
G-16,189,Geeta Reddy,CEE,Male,0.16
G-16,2569,Henry Cheung,ASE,Female,2.45
G-16,5183,Hiroshi Yamashita,ADM,Male,2.71
G-16,4871,Ivan Wong,CoB (NBS),Female,2.66
G-16,4058,Jane Lee,SoH,Male,4.85
G-16,1300,Jeremiah Santos,CEE,Female,4.95
G-16,302,Kathy Yip,WKW SCI,Female,0.42
G-16,1111,Khalid Malik,CoB (NBS),Female,2.15
G-16,4148,Liam Hughes,CoB (NBS),Female,2.32
G-16,673,Liam Reddy,SSS,Male,2.85
G-16,1949,Lihua,SSS,Male,4.81
G-16,100,Lydia Chen,SPMS,Female,2.07
G-16,4195,Lydia Yip,CEE,Male,2.03
G-16,4365,Mabel Turner,CCEB,Female,2.83
G-16,2030,Maya Alexander,SoH,Female,2.03
G-16,3703,Maya Tan,SPMS,Female,2.95
G-16,522,Mia Clark,SoH,Female,4.61
G-16,3264,Naina Mehta,LKCMedicine,Female,2.76
G-16,4212,Nazia Nadeem,EEE,Female,3.02
G-16,4469,Nitin Kumar,WKW SCI,Female,2.01
G-16,1560,Noor Jahan,CoB (NBS),Male,4.83
G-16,1480,Ritika Singh,CoB (NBS),Female,0.16
G-16,3090,Samara Chang,MAE,Female,2.62
G-16,533,Sanjana Gupta,CoB (NBS),Female,2.03
G-16,80,Shu Fang,LKCMedicine,Female,4.64
G-16,5520,Shuqi,SBS,Male,0.12
G-16,3791,Soo-Min Park,LKCMedicine,Female,0.32
G-16,2307,Sophia Davis,WKW SCI,Female,2.99
G-16,5902,Sylvia Tan,SoH,Female,4.77
G-16,4750,Tristan Lim,CoB (NBS),Male,2.91
G-16,2050,Tyson Scott,ASE,Female,2.76
G-16,3046,Ursula Cruz,CCDS,Male,2.42
G-16,4673,Usman Iqbal,CCEB,Male,2.13
G-16,5691,Wei Jie,SSS,Female,2.36
G-16,471,Wesley Villanueva,CEE,Male,4.83
G-16,2087,William Li,ASE,Female,4.95
G-16,1344,Xiuqin,ASE,Male,2.44
G-16,5277,Zhen Li,SoH,Female,2.4
G-17,4215,Aaron Lee,CoB (NBS),Female,2.31
G-17,411,Aleksei Koval,LKCMedicine,Male,2.4
G-17,1652,Angela Zhang,SoH,Male,2.3
G-17,2321,Anil Mehta,MSE,Male,3.01
G-17,2914,Anya Mohd,MAE,Male,4.59
G-17,5204,Diyana Binti Kamar,CCDS,Male,2.68
G-17,4886,Edison Raka,SSS,Female,2.54
G-17,949,Evan Thomas,CCDS,Male,2.58
G-17,4231,Geeta Kaur,CCDS,Female,0.45
G-17,1914,George Wilson,SBS,Male,2.02
G-17,4910,Gwen Lee,CCEB,Male,0.21
G-17,3818,Harrison Mendoza,MSE,Male,2.73
G-17,3792,Huifen,SoH,Male,4.75
G-17,2101,James Tan,MSE,Female,2.81
G-17,2810,Janet Wong,ASE,Female,2.77
G-17,520,Jia Ming,LKCMedicine,Male,0.14
G-17,5707,Jin Ho,CCEB,Female,2.94
G-17,1903,Joshua Thomas,CCEB,Male,2.53
G-17,3521,Kenny Lim,MAE,Female,2.91
G-17,3097,Kenta Takahashi,MAE,Female,3.07
G-17,4292,Manish Joshi,CEE,Male,4.84
G-17,1872,Maya Binti Azman,SBS,Female,1.95
G-17,5875,Maya Johnson,MAE,Male,0.27
G-17,5495,Meher Awan,MAE,Female,4.98
G-17,5609,Minh Dao,SoH,Male,2.5
G-17,5325,Mohammed Ali,MAE,Male,2.03
G-17,166,Nash Reddy,EEE,Female,4.69
G-17,1851,Nicolette Cruz,SoH,Male,2.15
G-17,2037,Peiyu,MAE,Female,2.68
G-17,993,Reza Khan,CEE,Male,1.99
G-17,5607,Ritika Ali,MAE,Male,2.63
G-17,2887,Rohan Kumar,MAE,Male,0.28
G-17,638,Rui Jin Tan,MSE,Male,2.62
G-17,4505,Sadia Bukhari,EEE,Female,4.63
G-17,5557,Sana Johar,LKCMedicine,Female,2.34
G-17,4585,Scarlett Tan,MSE,Male,0.2
G-17,3434,Siti Amani,SSS,Female,2.17
G-17,4801,Sofia Lee,MSE,Male,2.27
G-17,3243,Tina Lim,EEE,Male,2.95
G-17,5815,Toshiro Takashima,MAE,Male,0.06
G-17,3316,Uriah Ramos,CoE,Male,0.04
G-17,322,Vinay Nair,CCDS,Male,0.05
G-17,5523,Violet Zhou,MAE,Female,2.31
G-17,1982,Wang Feng,SSS,Male,2.87
G-17,1781,Wawan Kurniawan,MAE,Male,0.26
G-17,3303,Xiao Yu,LKCMedicine,Female,4.84
G-17,3780,Yuna Tan,SPMS,Female,2.31
G-17,1812,Zain Ali,SoH,Male,2.62
G-17,4930,Zara Mitchell,CCDS,Female,2.06
G-17,2138,Zulaikha Binti Mohd,CCDS,Male,2.58
G-18,1507,Adrian Lim,CoB (NBS),Female,4.91
G-18,5268,Amina Tariq,ASE,Female,0.43
G-18,5356,Arjun Rao,MSE,Male,2.99
G-18,4921,Athena Zhao,SoH,Male,2.84
G-18,4647,Ayushi Gupta,SPMS,Female,2.48
G-18,262,Bilal Ahmed,CoB (NBS),Male,2.81
G-18,3056,Brayden Hall,MAE,Female,2.12
G-18,2214,Chloe Chen,CoB (NBS),Male,0.28
G-18,37,Citra Amara,SPMS,Male,2.41
G-18,4383,Derek White,SSS,Female,2.96
G-18,3847,Dylan Parker,SoH,Male,4.93
G-18,2076,Ella Villanueva,SPMS,Male,2.09
G-18,4537,Fang Ling,MSE,Male,2.73
G-18,5185,Fang Mei,CoB (NBS),Male,2.18
G-18,4264,Hao Liang Lim,CoE,Male,2.69
G-18,2266,Harlan Perdana,CoB (NBS),Male,2.82
G-18,4549,Isabella Lee,SoH,Male,2.78
G-18,2066,Jackson Clark,SSS,Male,2.89
G-18,1132,Jawad Khan,CCEB,Male,2.81
G-18,3288,Jonathan Sun,CoE,Female,0.37
G-18,1775,Kelly Tsang,ASE,Female,2.37
G-18,5751,Kinsley Tsai,SBS,Male,3.05
G-18,1983,Layla Harris,SSS,Female,0.25
G-18,4143,Lila Tan,SPMS,Female,2.36
G-18,4259,Liu Wei,SoH,Female,2.57
G-18,1269,Luca Wong,CoB (NBS),Female,2.4
G-18,3688,Lucas Wright,ADM,Male,2.44
G-18,907,Maya Rani,WKW SCI,Female,2.34
G-18,4003,Megan Lim,MAE,Male,4.84
G-18,851,Min Li,ADM,Female,4.63
G-18,1301,Mira Binti Yusof,CoB (NBS),Male,4.52
G-18,4155,Mohan Rao,EEE,Female,2.33
G-18,205,Pandu Setiawan,SBS,Male,0.11
G-18,5566,Paxton Ross,CoE,Male,2.57
G-18,2736,Rita Sharma,EEE,Male,2.22
G-18,1227,Samantha Tan,ADM,Male,2.37
G-18,5826,Sana Reddy,WKW SCI,Female,2.43
G-18,5297,Shahida Khan,SBS,Male,4.55
G-18,5919,Shan Binti,CoB (NBS),Male,0.24
G-18,4244,Shreya Das,CoB (NBS),Male,4.74
G-18,4751,Shuang,MAE,Male,2.46
G-18,589,Sophia Thomas,CEE,Female,4.96
G-18,79,Suhana Rao,CoE,Male,4.76
G-18,5505,Tessa Lee,WKW SCI,Male,2.13
G-18,3255,Tyler Garcia,SBS,Male,2.91
G-18,4422,Uday Singh,CoB (NBS),Female,2.94
G-18,877,Xiu Zhang,CoB (NBS),Male,2.47
G-18,3253,Yasmin Lee,CCEB,Female,4.67
G-18,3260,Yuying Wang,SoH,Female,0.27
G-18,1277,Zara Lim,CoB (NBS),Male,0.37
G-19,5668,Aarav Reddy,CoB (NBS),Female,0.2
G-19,4684,Alyssa Ramirez,CoB (NBS),Male,1.97
G-19,4341,Amite Agarwal,LKCMedicine,Male,2.33
G-19,1874,An Nguyen,NIE,Male,2.89
G-19,465,Ananya Kaul,CEE,Male,4.85
G-19,2812,Arunachalam Devi,LKCMedicine,Male,2.67
G-19,2386,Arvind Reddy,CoB (NBS),Male,2.28
G-19,1761,Ava Wilson,SoH,Male,2.01
G-19,1229,Chen Bo,LKCMedicine,Male,2.86
G-19,5255,Chen Yu,MSE,Female,4.55
G-19,966,Christopher Morris,MSE,Male,4.65
G-19,2490,Chunxiu,EEE,Female,2.01
G-19,3120,Ella Mitchell,CoB (NBS),Female,2.92
G-19,3375,Emily White,CoB (NBS),Male,0.16
G-19,5163,Gabriel Scott,LKCMedicine,Male,2.73
G-19,3510,Gavin Zhao,CCEB,Male,0.05
G-19,5773,Imran Waseem,SSS,Female,2.51
G-19,5064,Jaxon White,MAE,Female,0.23
G-19,3314,Jessica Martinez,ASE,Female,4.74
G-19,1686,Kendrick Scott,MSE,Male,0.48
G-19,880,Lance Alvarado,CoB (NBS),Female,2.71
G-19,3993,Lucas Green,NIE,Female,2.14
G-19,3430,Mason Wilson,EEE,Female,1.99
G-19,506,Matthew Clark,CEE,Male,0.21
G-19,1632,Matthew Lee,CoB (NBS),Male,2.19
G-19,4511,Mi-Sook Kim,NIE,Male,2.98
G-19,671,Miyuki Watanabe,MAE,Male,2.74
G-19,4669,Nguyen Thi Lan,EEE,Male,2.79
G-19,320,Nikhil Reddy,MSE,Female,4.76
G-19,4504,Nina Desai,SSS,Male,2.81
G-19,3632,Nina Hu,CoB (NBS),Female,2.56
G-19,4156,Olivia Fernandez,LKCMedicine,Male,2.06
G-19,510,Owais Khan,CoB (NBS),Male,0.43
G-19,5946,Ping Zhang,CoB (NBS),Male,2.42
G-19,4786,Priti Mehta,CoB (NBS),Male,2.3
G-19,5227,Qi Zhang,SoH,Female,2.0
G-19,4380,Qianwen,CCEB,Male,2.09
G-19,1520,Rohan Gupta,CCDS,Male,2.83
G-19,1895,Rohan Shah,EEE,Female,2.37
G-19,4229,Samuel Lee,SoH,Male,2.63
G-19,3889,Sasha Tan,CoB (NBS),Male,2.73
G-19,2504,Shanaya Tan,SPMS,Male,4.97
G-19,5635,Sneha Joshi,MAE,Female,2.94
G-19,1169,Sushmita Roy,ADM,Female,0.32
G-19,5769,Tristan Castillo,CCEB,Female,2.31
G-19,1200,Vanya Nair,CoB (NBS),Female,3.0
G-19,3574,Violeta Ong,SBS,Male,2.71
G-19,49,Whitney Alvarado,SBS,Male,2.91
G-19,1829,Zachary Li,NIE,Female,1.92
G-19,3177,Zhou Rui,CCDS,Male,2.66
G-2,1765,Aadhya Sharma,ASE,Female,0.29
G-2,5802,Addison Chen,CCDS,Male,0.23
G-2,764,Ahmad Ramlie,NIE,Female,0.06
G-2,4006,Ali Abubakar,CCDS,Female,2.54
G-2,321,Anya Chua,CCDS,Male,1.93
G-2,460,Brianna Johnson,SPMS,Male,2.22
G-2,2788,Carter Moore,NIE,Female,2.94
G-2,5750,Chunhua,WKW SCI,Female,2.11
G-2,3026,David Ho,SoH,Male,2.74
G-2,3501,Derek Adams,CCDS,Male,2.22
G-2,3527,Eli Walker,MSE,Male,2.37
G-2,4851,Fatima Rani,CCDS,Female,0.37
G-2,5996,Fatima Yusof,CEE,Male,2.72
G-2,3926,Gisela Tan,WKW SCI,Male,2.61
G-2,4738,Hanafi Bin Mohd,ASE,Male,2.57
G-2,3523,Haroon Ali,CCDS,Male,2.43
G-2,586,Isaiah Turner,CCEB,Male,2.24
G-2,3533,Izzat Bin Ibrahim,CCEB,Female,2.29
G-2,2473,Jasper Lim,CoB (NBS),Female,2.44
G-2,4453,Jesse Bennett,CCEB,Female,1.98
G-2,5103,Ki-Hoon Kim,CoB (NBS),Female,2.15
G-2,229,Lana Turner,CCEB,Female,2.16
G-2,1726,Lara Li,CoB (NBS),Male,2.28
G-2,2052,Layla Collins,WKW SCI,Female,2.06
G-2,2547,Lila Zhao,MSE,Male,2.58
G-2,5371,Lina Binti Ali,EEE,Male,4.98
G-2,2712,Mei Zhao,ASE,Male,1.96
G-2,1814,Mingjing,WKW SCI,Female,2.59
G-2,5080,Mira Lin,CCDS,Female,2.43
G-2,3636,Nadia Iqbal,CCDS,Female,2.27
G-2,4392,Nathaniel Adams,NIE,Female,2.57
G-2,4123,Nguyen Thi Phuong,SoH,Female,1.97
G-2,5226,Patricia Wong,MAE,Female,2.79
G-2,3212,Priya Gupta,ASE,Female,2.64
G-2,5073,Quinn Lee,CCDS,Female,2.89
G-2,1428,Selena Tan,SSS,Male,1.94
G-2,3615,Shalini Pillai,SPMS,Male,4.64
G-2,4558,Shirley Tan,EEE,Female,2.85
G-2,3611,Sofia Chandra,CCDS,Male,3.11
G-2,1455,Sophia Koh,ADM,Female,3.08
G-2,1965,Stella Bryant,EEE,Female,0.05
G-2,3568,Tanya Sharma,SBS,Female,2.37
G-2,4624,Tina Tan,SBS,Female,2.35
G-2,248,Winston Villanueva,CCEB,Female,4.6
G-2,4759,Xiu Li,CCDS,Male,0.01
G-2,2611,Yang Zhang,CCDS,Female,0.34
G-2,3882,Yoshiko Mori,CCDS,Female,2.98
G-2,1130,Yuri Chekhov,SoH,Female,2.28
G-2,5994,Zain Qureshi,EEE,Female,2.41
G-2,1877,Zhengrong,ASE,Female,4.6
G-20,3428,Abigail White,CoB (NBS),Male,2.63
G-20,2579,Alice Liu,SBS,Female,2.35
G-20,130,Ayush Desai,WKW SCI,Female,4.58
G-20,3991,Bella Torres,MSE,Male,2.65
G-20,5201,Cameron Hall,MSE,Female,2.42
G-20,5720,Emily Baker,EEE,Male,4.78
G-20,5182,Emily Hill,CoB (NBS),Male,4.75
G-20,5653,Gaurav Dutta,CCEB,Male,3.01
G-20,879,Gina Agustina,SBS,Female,2.52
G-20,836,Greta Lin,CoB (NBS),Male,0.37
G-20,3456,Harper Wright,CoB (NBS),Female,4.92
G-20,853,Hiroshi Kobayashi,CEE,Female,2.94
G-20,4302,Huang Feng,CoE,Male,3.05
G-20,847,Huang Xin,EEE,Female,2.96
G-20,1433,Huanyu,EEE,Female,4.63
G-20,1499,Ishaan Mehta,MAE,Female,4.68
G-20,4270,Ivy Chan,MAE,Female,4.63
G-20,2673,Jack Ng,EEE,Male,0.14
G-20,5593,Jaden Walker,SBS,Female,4.79
G-20,5216,Jasmine Hall,CEE,Female,4.83
G-20,255,Jin Ping,CoB (NBS),Female,2.68
G-20,3166,Jingwen,EEE,Male,2.75
G-20,976,Kartik Nair,CEE,Female,4.51
G-20,300,Kazuko Watanabe,CoB (NBS),Female,1.95
G-20,62,Luna Lin,CoB (NBS),Female,4.89
G-20,604,Matthew Wu,CoB (NBS),Male,2.24
G-20,3943,Mia Chang,LKCMedicine,Male,4.91
G-20,4005,Mia Wang,SoH,Female,2.09
G-20,3895,Milo Li,SPMS,Male,2.03
G-20,3383,Mi-Ya Kim,EEE,Male,0.01
G-20,1630,Miyuki Kobayashi,CoB (NBS),Female,4.6
G-20,3289,Natasha Wong,CoB (NBS),Female,2.8
G-20,1519,Nguyen Huu Phuc,CoB (NBS),Female,2.41
G-20,3248,Oliver Gray,CCDS,Female,2.3
G-20,4912,Patrick Villanueva,CCDS,Female,0.08
G-20,4898,Priyanka Singh,WKW SCI,Male,4.88
G-20,5126,Quinn Rivera,SoH,Female,0.34
G-20,886,Raghav Sharma,EEE,Male,0.21
G-20,826,Riya Chen,CoB (NBS),Female,0.13
G-20,2092,Sanjay Tan,MAE,Male,4.58
G-20,104,Simon Li,SoH,Female,2.41
G-20,5123,Tanvi Kapoor,CEE,Female,1.93
G-20,1140,Truong Minh Quang,WKW SCI,Male,4.57
G-20,2658,Xiang Hong,MAE,Female,0.39
G-20,1436,Yasir Shah,LKCMedicine,Male,2.4
G-20,5381,Yoshiko Taniguchi,SBS,Female,2.8
G-20,2019,Yuki Tanaka,CCEB,Female,2.07
G-20,4586,Yulianto Budi,CoB (NBS),Female,0.34
G-20,258,Yuna Tanaka,CoB (NBS),Female,0.28
G-20,4883,Zeeshan Khan,SoH,Female,4.76
G-21,1418,Aarav Mehta,CCDS,Male,0.17
G-21,681,Ananya Jain,CEE,Female,0.06
G-21,121,Aria Rogers,CCDS,Male,2.37
G-21,596,Beckett Liu,CCDS,Female,2.44
G-21,4247,Bodhi Li,ASE,Male,4.75
G-21,3389,Boris Sergeyevich,ADM,Female,4.91
G-21,817,Calvin Bell,CoB (NBS),Male,2.14
G-21,2549,Chloe Collins,ASE,Female,2.61
G-21,2743,Dante Li,ASE,Female,2.45
G-21,1882,Demi Zhao,CoB (NBS),Male,3.04
G-21,3258,Dylan Walker,CoB (NBS),Female,4.92
G-21,2150,Gage Cooper,SPMS,Female,3.11
G-21,1203,Hanh Nguyen,CCDS,Male,2.42
G-21,1663,Hassan Nawaz,CEE,Male,1.97
G-21,4385,Helena Lam,CoB (NBS),Female,2.7
G-21,4575,Ivy Wong,CoB (NBS),Male,4.91
