Tutorial Group,Student ID,Name,School,Gender,CGPA
G-15,1102,Shanaz Iqbal,CEE,Female,4.12
G-15,299,Siddharth Iyer,MAE,Male,4.22
G-15,5141,Soniya Malik,SPMS,Female,4.03
G-15,317,Soren Wu,CCDS,Male,4.02
G-15,4856,Sung-Min Yoo,ASE,Male,4.13
G-15,1151,Truong Van Hoang,CEE,Male,4.21
G-15,3352,Tyler Johnson,CCDS,Male,4.2
G-15,898,Victoria Wang,MAE,Female,4.14
G-15,1315,Warner Ng,SPMS,Male,4.1
G-15,642,Wu Bin,MSE,Male,4.06
G-15,1569,Xiangqi,ASE,Male,4.01
G-15,1626,Yun Zhang,CEE,Male,4.09
G-15,4908,Zachary Garcia,LKCMedicine,Male,3.91
G-15,4782,Zachary Walker,MAE,Male,4.01
G-15,4561,Zahra Khan,EEE,Female,3.95
G-15,2524,Zhao Li,MSE,Male,4.2
G-15,2045,Zoe Lim,LKCMedicine,Female,3.89
G-15,4868,Zoe Lin,SPMS,Female,4.0
G-16,1175,Aishwarya Nair,MAE,Female,3.9
G-16,3975,Albert Yip,ADM,Male,4.05
G-16,5922,Ami Mori,LKCMedicine,Female,4.03
G-16,5508,Anita Patel,ASE,Female,4.2
G-16,3995,Caleb Yang,CoB (NBS),Male,3.89
G-16,3361,Chen Wang,LKCMedicine,Male,4.02
G-16,5429,Chloe Green,CoB (NBS),Female,4.14
G-16,5380,Derek Bautista,LKCMedicine,Male,4.14
G-16,3018,Derek Hill,CoB (NBS),Male,4.09
G-16,5365,Durga Sharma,CCEB,Female,4.14
G-16,4806,Dylan Lewis,SoH,Male,4.15
G-16,3868,Eva Cooper,SPMS,Female,4.05
G-16,189,Geeta Reddy,CCEB,Female,4.1
G-16,2569,Henry Cheung,CCDS,Male,4.11
G-16,5183,Hiroshi Yamashita,SSS,Male,3.94
G-16,4871,Ivan Wong,LKCMedicine,Male,4.08
G-16,4058,Jane Lee,CoB (NBS),Female,4.17
G-16,1300,Jeremiah Santos,LKCMedicine,Male,4.0
G-16,302,Kathy Yip,SPMS,Female,4.19
G-16,1111,Khalid Malik,CEE,Male,4.04
G-16,4148,Liam Hughes,CCEB,Male,4.15
G-16,673,Liam Reddy,SBS,Male,4.22
G-16,1949,Lihua,CCEB,Female,4.2
G-16,100,Lydia Chen,EEE,Female,4.0
G-16,4195,Lydia Yip,WKW SCI,Female,4.48
G-16,4365,Mabel Turner,ADM,Female,4.12
G-16,2030,Maya Alexander,CCEB,Female,4.1
G-16,3703,Maya Tan,ASE,Female,4.12
G-16,522,Mia Clark,WKW SCI,Female,4.03
G-16,3264,Naina Mehta,CEE,Female,4.02
G-16,4212,Nazia Nadeem,SPMS,Female,4.0
G-16,4469,Nitin Kumar,MAE,Male,3.85
G-16,1560,Noor Jahan,CCEB,Female,3.95
G-16,1480,Ritika Singh,SoH,Female,4.01
G-16,3090,Samara Chang,CCEB,Female,4.2
G-16,533,Sanjana Gupta,CCEB,Female,4.14
G-16,80,Shu Fang,CCEB,Female,4.1
G-16,5520,Shuqi,SoH,Male,4.2
G-16,3791,Soo-Min Park,CoB (NBS),Female,4.03
G-16,2307,Sophia Davis,CCEB,Female,3.88
G-16,5902,Sylvia Tan,SPMS,Female,4.1
G-16,4750,Tristan Lim,SBS,Male,4.1
G-16,2050,Tyson Scott,CoB (NBS),Male,4.06
G-16,3046,Ursula Cruz,SPMS,Female,4.01
G-16,4673,Usman Iqbal,CCEB,Male,4.02
G-16,5691,Wei Jie,CCEB,Male,4.06
G-16,471,Wesley Villanueva,CEE,Male,3.89
G-16,2087,William Li,SBS,Male,4.2
G-16,1344,Xiuqin,CEE,Male,4.15
G-16,5277,Zhen Li,ADM,Male,4.01
G-17,4215,Aaron Lee,SBS,Male,4.52
G-17,411,Aleksei Koval,MSE,Female,3.9
G-17,1652,Angela Zhang,CCDS,Female,4.08
G-17,2321,Anil Mehta,LKCMedicine,Male,4.01
G-17,2914,Anya Mohd,LKCMedicine,Female,4.12
G-17,5204,Diyana Binti Kamar,CoE,Female,4.1
G-17,4886,Edison Raka,SBS,Male,4.2
G-17,949,Evan Thomas,EEE,Male,4.09
G-17,4231,Geeta Kaur,ASE,Female,4.18
G-17,1914,George Wilson,CoB (NBS),Male,4.15
G-17,4910,Gwen Lee,CoB (NBS),Female,4.18
G-17,3818,Harrison Mendoza,LKCMedicine,Male,3.9
G-17,3792,Huifen,SoH,Female,4.0
G-17,2101,James Tan,CoB (NBS),Male,4.06
G-17,2810,Janet Wong,MAE,Female,3.96
G-17,520,Jia Ming,CCDS,Male,4.17
G-17,5707,Jin Ho,SoH,Male,4.12
G-17,1903,Joshua Thomas,SoH,Male,4.05
G-17,3521,Kenny Lim,CCDS,Male,4.16
G-17,3097,Kenta Takahashi,CCEB,Male,4.17
G-17,4292,Manish Joshi,MAE,Male,4.19
G-17,1872,Maya Binti Azman,MAE,Female,4.05
G-17,5875,Maya Johnson,CoE,Female,4.14
G-17,5495,Meher Awan,SoH,Female,4.09
G-17,5609,Minh Dao,MAE,Male,4.27
G-17,5325,Mohammed Ali,ASE,Male,4.11
G-17,166,Nash Reddy,CoE,Male,4.08
G-17,1851,Nicolette Cruz,MAE,Female,4.04
G-17,2037,Peiyu,CCDS,Female,3.9
G-17,993,Reza Khan,MSE,Male,4.02
G-17,5607,Ritika Ali,LKCMedicine,Female,4.18
G-17,2887,Rohan Kumar,SPMS,Male,4.3
G-17,638,Rui Jin Tan,LKCMedicine,Male,4.05
G-17,4505,Sadia Bukhari,ASE,Female,3.91
G-17,5557,Sana Johar,MSE,Female,4.02
G-17,4585,Scarlett Tan,MAE,Female,4.12
G-17,3434,Siti Amani,EEE,Female,4.06
G-17,4801,Sofia Lee,SoH,Female,4.02
G-17,3243,Tina Lim,MAE,Female,4.01
G-17,5815,Toshiro Takashima,MSE,Male,3.9
G-17,3316,Uriah Ramos,MAE,Male,4.22
G-17,322,Vinay Nair,MAE,Male,4.1
G-17,5523,Violet Zhou,MAE,Female,4.04
G-17,1982,Wang Feng,CoE,Male,3.87
G-17,1781,Wawan Kurniawan,MAE,Male,4.15
G-17,3303,Xiao Yu,SBS,Male,4.1
G-17,3780,Yuna Tan,MSE,Female,3.89
G-17,1812,Zain Ali,MAE,Female,4.11
G-17,4930,Zara Mitchell,ASE,Female,4.09
G-17,2138,Zulaikha Binti Mohd,LKCMedicine,Female,4.25
G-18,1507,Adrian Lim,EEE,Male,4.01
G-18,5268,Amina Tariq,SPMS,Female,4.0
G-18,5356,Arjun Rao,SSS,Male,4.14
G-18,4921,Athena Zhao,CoB (NBS),Female,4.17
G-18,4647,Ayushi Gupta,SPMS,Female,4.01
G-18,262,Bilal Ahmed,EEE,Male,4.19
G-18,3056,Brayden Hall,EEE,Male,4.04
G-18,2214,Chloe Chen,ADM,Female,4.1
G-18,37,Citra Amara,WKW SCI,Female,3.9
G-18,4383,Derek White,WKW SCI,Male,3.87
G-18,3847,Dylan Parker,CEE,Male,4.14
G-18,2076,Ella Villanueva,ADM,Female,4.18
G-18,4537,Fang Ling,CCEB,Female,4.22
G-18,5185,Fang Mei,EEE,Female,3.97
G-18,4264,Hao Liang Lim,SSS,Male,3.85
G-18,2266,Harlan Perdana,MAE,Male,4.0
G-18,4549,Isabella Lee,SPMS,Female,3.9
G-18,2066,Jackson Clark,SSS,Male,4.13
G-18,1132,Jawad Khan,EEE,Male,4.14
G-18,3288,Jonathan Sun,CEE,Male,4.15
G-18,1775,Kelly Tsang,CoE,Male,4.04
G-18,5751,Kinsley Tsai,ASE,Female,4.12
G-18,1983,Layla Harris,SBS,Female,4.17
G-18,4143,Lila Tan,EEE,Female,4.1
G-18,4259,Liu Wei,SPMS,Female,4.02
G-18,1269,Luca Wong,CoE,Male,4.01
G-18,3688,Lucas Wright,EEE,Male,3.9
G-18,907,Maya Rani,CCDS,Female,4.18
G-18,4003,Megan Lim,SBS,Female,4.07
G-18,851,Min Li,CoB (NBS),Female,4.18
G-18,1301,Mira Binti Yusof,MAE,Female,3.9
G-18,4155,Mohan Rao,SSS,Male,4.15
G-18,205,Pandu Setiawan,SPMS,Male,4.2
G-18,5566,Paxton Ross,ADM,Male,4.12
G-18,2736,Rita Sharma,ASE,Female,3.89
G-18,1227,Samantha Tan,MSE,Female,4.14
G-18,5826,Sana Reddy,CCDS,Female,4.2
G-18,5297,Shahida Khan,SoH,Female,4.1
G-18,5919,Shan Binti,EEE,Female,4.14
G-18,4244,Shreya Das,SBS,Female,4.05
G-18,4751,Shuang,SPMS,Female,3.9
G-18,589,Sophia Thomas,EEE,Female,4.17
G-18,79,Suhana Rao,EEE,Female,4.02
G-18,5505,Tessa Lee,EEE,Female,4.16
G-18,3255,Tyler Garcia,MSE,Male,3.92
G-18,4422,Uday Singh,SBS,Male,4.12
G-18,877,Xiu Zhang,SPMS,Female,4.15
G-18,3253,Yasmin Lee,EEE,Female,4.05
G-18,3260,Yuying Wang,MAE,Female,4.09
G-18,1277,Zara Lim,CCEB,Female,4.15
G-19,5668,Aarav Reddy,CEE,Male,4.15
G-19,4684,Alyssa Ramirez,NIE,Female,4.0
G-19,4341,Amite Agarwal,CoB (NBS),Male,4.03
G-19,1874,An Nguyen,ASE,Male,3.88
G-19,465,Ananya Kaul,CEE,Female,4.18
G-19,2812,Arunachalam Devi,CoB (NBS),Female,4.01
G-19,2386,Arvind Reddy,NIE,Male,4.08
G-19,1761,Ava Wilson,CoB (NBS),Female,4.1
G-19,1229,Chen Bo,CEE,Male,4.03
G-19,5255,Chen Yu,SPMS,Male,3.94
G-19,966,Christopher Morris,LKCMedicine,Male,4.15
G-19,2490,Chunxiu,MAE,Female,4.05
G-19,3120,Ella Mitchell,MSE,Female,4.12
G-19,3375,Emily White,NIE,Female,4.18
G-19,5163,Gabriel Scott,CEE,Male,4.1
G-19,3510,Gavin Zhao,CEE,Male,4.01
G-19,5773,Imran Waseem,SSS,Male,4.17
G-19,5064,Jaxon White,SSS,Male,4.03
G-19,3314,Jessica Martinez,CoB (NBS),Female,4.11
G-19,1686,Kendrick Scott,LKCMedicine,Male,3.89
G-19,880,Lance Alvarado,CoB (NBS),Male,4.16
G-19,3993,Lucas Green,MSE,Male,4.18
G-19,3430,Mason Wilson,LKCMedicine,Male,4.07
G-19,506,Matthew Clark,SSS,Male,3.9
G-19,1632,Matthew Lee,SBS,Male,4.08
G-19,4511,Mi-Sook Kim,CEE,Female,3.85
G-19,671,Miyuki Watanabe,CEE,Female,4.01
G-19,4669,Nguyen Thi Lan,ASE,Female,4.19
G-19,320,Nikhil Reddy,CoE,Male,4.01
G-19,4504,Nina Desai,CEE,Female,4.19
G-19,3632,Nina Hu,CCEB,Female,4.14
G-19,4156,Olivia Fernandez,ASE,Female,4.25
G-19,510,Owais Khan,ASE,Male,4.09
G-19,5946,Ping Zhang,MAE,Female,4.11
G-19,4786,Priti Mehta,CEE,Female,4.02
G-19,5227,Qi Zhang,CEE,Female,4.02
G-19,4380,Qianwen,SPMS,Female,4.05
G-19,1520,Rohan Gupta,CoB (NBS),Male,4.11
G-19,1895,Rohan Shah,MSE,Male,4.0
G-19,4229,Samuel Lee,SPMS,Male,4.14
G-19,3889,Sasha Tan,CEE,Female,4.2
G-19,2504,Shanaya Tan,CEE,Female,4.06
G-19,5635,Sneha Joshi,MSE,Female,4.03
G-19,1169,Sushmita Roy,ADM,Female,4.12
G-19,5769,Tristan Castillo,SSS,Male,4.14
G-19,1200,Vanya Nair,CoE,Female,4.12
G-19,3574,Violeta Ong,ASE,Female,4.0
G-19,49,Whitney Alvarado,CCEB,Female,4.18
G-19,1829,Zachary Li,CEE,Male,4.05
G-19,3177,Zhou Rui,EEE,Male,4.03
G-2,1765,Aadhya Sharma,CCDS,Female,4.01
G-2,5802,Addison Chen,NIE,Female,4.03
G-2,764,Ahmad Ramlie,WKW SCI,Male,4.02
G-2,4006,Ali Abubakar,SoH,Male,4.12
G-2,321,Anya Chua,CCDS,Female,4.01
G-2,460,Brianna Johnson,ASE,Female,4.1
G-2,2788,Carter Moore,CCEB,Male,4.17
G-2,5750,Chunhua,CoB (NBS),Female,3.9
G-2,3026,David Ho,CCEB,Male,4.0
G-2,3501,Derek Adams,MSE,Male,4.05
G-2,3527,Eli Walker,CCDS,Male,4.19
G-2,4851,Fatima Rani,CCDS,Female,4.09
G-2,5996,Fatima Yusof,CoB (NBS),Female,4.19
G-2,3926,Gisela Tan,MSE,Female,4.19
G-2,4738,Hanafi Bin Mohd,MSE,Female,4.05
G-2,3523,Haroon Ali,ADM,Male,3.95
G-2,586,Isaiah Turner,MAE,Male,4.18
G-2,3533,Izzat Bin Ibrahim,MSE,Male,4.15
G-2,2473,Jasper Lim,CCDS,Male,4.12
G-2,4453,Jesse Bennett,NIE,Male,4.03
G-2,5103,Ki-Hoon Kim,CCDS,Male,4.03
G-2,229,Lana Turner,CCDS,Female,4.17
G-2,1726,Lara Li,EEE,Female,4.2
G-2,2052,Layla Collins,CEE,Female,4.05
G-2,2547,Lila Zhao,CEE,Female,4.01
G-2,5371,Lina Binti Ali,CCDS,Female,4.19
G-2,2712,Mei Zhao,CoB (NBS),Female,4.12
G-2,1814,Mingjing,CCDS,Female,4.05
G-2,5080,Mira Lin,WKW SCI,Female,4.15
G-2,3636,Nadia Iqbal,SPMS,Female,4.16
G-2,4392,Nathaniel Adams,ASE,Male,4.2
G-2,4123,Nguyen Thi Phuong,SoH,Female,4.03
G-2,5226,Patricia Wong,SSS,Female,4.18
G-2,3212,Priya Gupta,SoH,Female,4.07
G-2,5073,Quinn Lee,CEE,Male,4.01
G-2,1428,Selena Tan,EEE,Female,4.17
G-2,3615,Shalini Pillai,CCDS,Female,4.22
G-2,4558,Shirley Tan,CCDS,Female,4.06
G-2,3611,Sofia Chandra,CCDS,Female,4.22
G-2,1455,Sophia Koh,ADM,Female,4.15
G-2,1965,Stella Bryant,NIE,Female,3.88
G-2,3568,Tanya Sharma,CCDS,Female,4.03
G-2,4624,Tina Tan,CoB (NBS),Female,4.03
G-2,248,Winston Villanueva,MAE,Male,4.03
G-2,4759,Xiu Li,CoB (NBS),Female,4.03
G-2,2611,Yang Zhang,SoH,Male,4.07
G-2,3882,Yoshiko Mori,SBS,Female,4.03
G-2,1130,Yuri Chekhov,EEE,Male,4.03
G-2,5994,Zain Qureshi,NIE,Female,4.11
G-2,1877,Zhengrong,CCEB,Male,4.2
G-20,3428,Abigail White,WKW SCI,Female,4.11
G-20,2579,Alice Liu,MAE,Female,4.22
G-20,130,Ayush Desai,LKCMedicine,Male,4.01
G-20,3991,Bella Torres,CoB (NBS),Female,4.1
G-20,5201,Cameron Hall,SoH,Male,4.02
G-20,5720,Emily Baker,MAE,Female,4.2
G-20,5182,Emily Hill,CoB (NBS),Female,4.04
G-20,5653,Gaurav Dutta,MAE,Male,4.18
G-20,879,Gina Agustina,MAE,Female,4.0
G-20,836,Greta Lin,CoE,Female,4.07
G-20,3456,Harper Wright,CCEB,Female,4.03
G-20,853,Hiroshi Kobayashi,MAE,Male,4.2
G-20,4302,Huang Feng,MAE,Male,4.21
G-20,847,Huang Xin,CEE,Male,3.95
G-20,1433,Huanyu,ADM,Female,4.15
G-20,1499,Ishaan Mehta,EEE,Male,4.03
G-20,4270,Ivy Chan,MSE,Female,3.96
G-20,2673,Jack Ng,CoB (NBS),Male,3.95
G-20,5593,Jaden Walker,MAE,Male,4.12
G-20,5216,Jasmine Hall,SoH,Female,4.12
G-20,255,Jin Ping,CEE,Male,4.12
G-20,3166,Jingwen,CoE,Female,4.05
G-20,976,Kartik Nair,LKCMedicine,Male,4.07
G-20,300,Kazuko Watanabe,MAE,Female,4.08
G-20,62,Luna Lin,SBS,Female,4.14
G-20,604,Matthew Wu,SoH,Male,4.3
G-20,3943,Mia Chang,EEE,Female,4.18
G-20,4005,Mia Wang,MAE,Female,4.1
G-20,3895,Milo Li,SBS,Male,4.19
G-20,3383,Mi-Ya Kim,CoE,Female,4.1
G-20,1630,Miyuki Kobayashi,SoH,Female,4.0
G-20,3289,Natasha Wong,CCDS,Female,4.1
G-20,1519,Nguyen Huu Phuc,SSS,Male,4.02
G-20,3248,Oliver Gray,CoB (NBS),Male,4.03
G-20,4912,Patrick Villanueva,SBS,Male,4.12
G-20,4898,Priyanka Singh,CCEB,Female,4.52
G-20,5126,Quinn Rivera,CCEB,Female,4.18
G-20,886,Raghav Sharma,CCDS,Male,4.05
G-20,826,Riya Chen,SSS,Female,4.1
G-20,2092,Sanjay Tan,ADM,Male,3.96
G-20,104,Simon Li,MAE,Male,3.88
G-20,5123,Tanvi Kapoor,CCEB,Female,3.86
G-20,1140,Truong Minh Quang,MAE,Male,3.85
G-20,2658,Xiang Hong,MAE,Female,4.07
G-20,1436,Yasir Shah,MAE,Male,4.0
G-20,5381,Yoshiko Taniguchi,MAE,Female,3.88
G-20,2019,Yuki Tanaka,MSE,Female,4.14
G-20,4586,Yulianto Budi,CEE,Male,4.2
G-20,258,Yuna Tanaka,LKCMedicine,Female,4.18
G-20,4883,Zeeshan Khan,SSS,Male,4.0
G-21,1418,Aarav Mehta,CCDS,Male,4.18
G-21,681,Ananya Jain,CEE,Female,4.19
G-21,121,Aria Rogers,EEE,Female,3.86
G-21,596,Beckett Liu,CCDS,Male,4.01
G-21,4247,Bodhi Li,MAE,Male,4.02
G-21,3389,Boris Sergeyevich,SSS,Male,4.17
G-21,817,Calvin Bell,CEE,Male,4.18
G-21,2549,Chloe Collins,ADM,Female,4.16
G-21,2743,Dante Li,CCEB,Male,4.06
G-21,1882,Demi Zhao,SSS,Female,4.18
G-21,3258,Dylan Walker,CoE,Male,4.22
G-21,2150,Gage Cooper,CoB (NBS),Male,4.17
G-21,1203,Hanh Nguyen,SPMS,Female,4.1
G-21,1663,Hassan Nawaz,CoB (NBS),Male,3.95
G-21,4385,Helena Lam,ADM,Female,4.12
G-21,4575,Ivy Wong,MAE,Female,4.2
G-21,436,Jaxon Bennett,CCDS,Male,4.1
G-21,5555,Jin Hua,CoE,Male,3.97
G-21,2360,Joseph Lee,EEE,Male,4.01
G-21,5048,Kai Li Tan,CCDS,Female,4.25
G-21,2077,Kali Chang,ASE,Female,4.14
G-21,4462,Katherine Lee,CCDS,Female,4.02
G-21,2784,Kevin Lee,CCDS,Male,3.9
G-21,4255,Leo Turner,CoE,Male,4.04
G-21,2215,Liam Mitchell,CoB (NBS),Male,4.18
G-21,1720,Mei Ling Ong,SSS,Female,4.05
G-21,4067,Moxie Lin,SBS,Female,4.11
G-21,3852,Neelam Agarwal,CCDS,Female,4.09
G-21,2365,Neha Patel,CCDS,Female,4.09
G-21,5512,Noel Pineda,CEE,Male,4.1
G-21,2120,Pooja Aggarwal,CoB (NBS),Female,4.0
G-21,2977,Pooja Joshi,CCDS,Female,3.88
G-21,1013,Pooja Sinha,CCDS,Female,4.06
G-21,3522,Rania Hussain,EEE,Female,4.03
G-21,3112,Raymond Lim,CCEB,Male,4.25
G-21,3994,Rebecca Ong,ASE,Female,4.13
G-21,5775,Rio Yang,ADM,Male,4.12
G-21,4543,Sameer Khan,SPMS,Male,4.03
G-21,304,Samuel Tan,SBS,Male,3.88
G-21,3776,Sharon Tan,CoB (NBS),Female,3.91
G-21,5686,Sita Sharma,CCDS,Female,4.0
G-21,1316,Siti Aisyah Binti Ibrahim,CCDS,Female,4.2
G-21,3823,Sonya Khanna,CCDS,Female,4.06
G-21,3165,Ursula Ng,MAE,Female,3.93
G-21,3455,Yvonne Tan,ADM,Female,4.03
G-21,1486,Zahra Nabila,CEE,Female,4.15
G-21,3223,Zara Tan,EEE,Female,3.94
G-21,1878,Zhao Wei Lim,SPMS,Male,4.05
G-21,5300,Zhaohui,CCDS,Female,3.9
G-21,2512,Zoe Turner,MSE,Female,4.15
G-22,4484,Aamir Khan,SoH,Male,4.04
G-22,4436,Aarohi Kapoor,CoE,Female,4.08
G-22,2126,Aaron White,CCEB,Male,4.19
G-22,815,Alia Bin Zul,CEE,Male,4.15
G-22,4278,Alia Binti Mohd,ADM,Female,4.0
G-22,2428,Andrew Cheung,CEE,Male,4.03
G-22,3667,Andrew Yang,EEE,Male,4.22
G-22,2356,Ariana Cox,SoH,Female,4.14
G-22,5793,Asher Young,SoH,Male,4.13
G-22,763,Brielle Scarlett,CoE,Female,4.27
G-22,5194,Carter White,SoH,Male,4.0
G-22,1163,Cassandra Tan,SoH,Female,4.17
G-22,4836,Cristian Martinez,WKW SCI,Male,4.03
G-22,680,Emily Nguyen,SoH,Female,3.94
G-22,1987,Eugene Lim,SoH,Male,4.05
G-22,1672,Hani Binti Ahmad,SSS,Female,3.85
G-22,2327,Harini Rao,CEE,Female,4.17
G-22,5598,Hugo Lee,SSS,Male,4.14
G-22,3819,Jameelah Binti Ali,NIE,Female,4.05
G-22,4366,Jonathan Ramirez,EEE,Male,4.19
G-22,386,Joni Chang,SoH,Female,4.21
G-22,368,Kenneth Tan,CCEB,Male,4.18
G-22,878,Kenshin Nakamura,SPMS,Male,4.02
G-22,5375,Liam Young,EEE,Male,4.02
G-22,4795,Lucy Cooper,SoH,Female,4.17
G-22,4847,Mei Ling,SSS,Female,4.13
G-22,983,Min-Seo Park,SSS,Female,3.86
G-22,654,Natasha Ng,NIE,Female,4.0
G-22,5233,Neelam Sharma,WKW SCI,Female,4.09
G-22,3100,Ningzhi,SPMS,Female,4.15
G-22,2293,Nurul Izzati,EEE,Female,3.94
G-22,3238,Omer Shah,ADM,Male,4.08
G-22,989,Paloma Chang,SSS,Female,3.96
G-22,2056,Putri Ayu,CoE,Female,4.0
G-22,3541,Raghav Singh,CoE,Male,4.15
G-22,5535,Rina Devi,MAE,Female,4.19
G-22,3203,Rohan Chaudhary,NIE,Male,4.03
G-22,5358,Samuel Davis,SPMS,Male,4.14
G-22,2352,Serena Chang,WKW SCI,Female,4.05
G-22,2281,Shi Lian,SoH,Female,4.0
G-22,5160,Soniya Bhatia,SBS,Female,4.2
G-22,3024,Thuy Le,CCDS,Female,4.18
G-22,1933,Upton Reyes,SoH,Male,3.88
G-22,2462,Viola Lim,SoH,Female,4.05
G-22,2160,Weimin,CoB (NBS),Female,4.1
G-22,1685,Yao Liu,SoH,Male,4.02
G-22,747,Zain Bin Mohd,CCEB,Male,4.05
G-22,452,Zhang Lian,SoH,Male,4.04
G-22,292,Zhi Zhen,CCEB,Male,4.15
G-22,4571,Zoe Wang,NIE,Female,4.22
G-23,2973,Ahsan Shah,SSS,Male,4.18
G-23,445,Amina Binti Ali,SPMS,Female,3.8
G-23,4036,Anya Chen,MAE,Female,4.03
G-23,3379,Benjamin Lee,SBS,Male,4.02
G-23,4513,Brielle Lin,CCEB,Female,4.01
G-23,4095,Carlito Morales,CoE,Male,4.11
G-23,470,Cleo Carter,SPMS,Female,4.01
G-23,5808,Elaine Tan,CEE,Female,4.22
G-23,924,Ella Liu,SBS,Female,4.01
G-23,5639,Eric Lim,MAE,Male,3.89
G-23,4617,Evelyn Adams,SBS,Female,4.18
G-23,685,Gregory Wong,EEE,Male,4.02
G-23,1241,Hiroki Tanaka,CoB (NBS),Male,4.09
G-23,1625,Jamilah Binti Rahman,WKW SCI,Female,4.05
G-23,434,Jasper Chen,SSS,Male,4.18
G-23,1942,Jaxon Jenkins,CEE,Male,4.17
G-23,1943,Jia Chen,SSS,Female,4.12
G-23,3851,Jin Wei,CEE,Male,4.11
G-23,4019,Joshua Li,SPMS,Male,4.48
G-23,4895,Kira Cruz,CCDS,Female,3.92
G-23,340,Liam Carter,CEE,Male,3.86
G-23,2416,Lihua,CEE,Male,4.15
G-23,512,Lucas Wang,CCEB,Male,4.12
G-23,1012,Luna Phillips,CEE,Female,3.89
G-23,4800,Manoj Menon,CEE,Male,4.18
G-23,844,Mason Miller,CEE,Male,4.1
G-23,769,Nai Li,CCEB,Male,3.93
G-23,2903,Nash Zhao,WKW SCI,Male,4.15
G-23,4354,Neha Reddy,SoH,Female,3.9
G-23,840,Ningqi,MAE,Female,3.9
G-23,5417,Nishant Kapoor,CEE,Male,4.0
G-23,5068,Oksana Sergeyevna,WKW SCI,Female,4.01
G-23,3681,Owen Garcia,CEE,Male,4.09
G-23,2664,Rhea Mehta,CEE,Female,4.16
G-23,5236,Rida Javed,CCEB,Female,4.09
G-23,3704,Sabrina Binti Ismail,SoH,Female,4.2
G-23,20,Siti Wong,SoH,Female,4.03
G-23,3091,Tanya Bhatia,CEE,Female,3.86
G-23,3061,Victoria Sanchez,CEE,Female,4.15
G-23,4834,Vincent Lopez,SPMS,Male,4.01
G-23,4923,Wyatt Reed,CoB (NBS),Male,4.02
G-23,4471,Xiao Ling,SoH,Male,4.12
G-23,5192,Yanzhi,CEE,Female,4.73
G-23,3333,Yasmin Reddy,SoH,Female,4.04
G-23,4457,Ying Li,CCDS,Female,3.86
G-23,4667,Yu Zhang,CoE,Female,4.06
G-23,1791,Yuan Rui,CEE,Male,4.14
G-23,5677,Yuzhi,SSS,Female,4.1
G-23,2145,Zac Johnson,SBS,Male,4.15
G-23,2363,Zheng Yu Lim,CCEB,Male,4.3
G-24,988,Aaliyah Santos,CCEB,Female,4.18
G-24,2758,Aiden Chan,EEE,Male,4.05
G-24,4293,Alisha Tan,EEE,Female,4.09
G-24,1884,Althea Reyes,EEE,Female,4.12
G-24,2610,Ankit Joshi,CEE,Male,3.86
G-24,2937,Claire Jenkins,CoE,Female,3.86
G-24,509,Damon Carter,SBS,Male,3.9
G-24,1174,Daniel Johnson,CoB (NBS),Male,3.86
G-24,5642,David Tan,EEE,Male,4.14
G-24,384,Dustin Chen,CoB (NBS),Male,4.2
G-24,4515,Dustin Yang,EEE,Male,4.1
G-24,210,Eko Supriyanto,CCDS,Male,4.05
G-24,4289,Ethan Jones,MSE,Male,4.22
G-24,1286,Guo Wei,SoH,Male,4.18
G-24,5178,Irfan Khan,CoB (NBS),Male,4.1
G-24,3811,Isha Rani,EEE,Female,3.87
G-24,5931,Jack Murphy,CoB (NBS),Male,4.03
G-24,1701,Jasmine Reed,EEE,Female,4.02
G-24,3246,Johan Sari,MSE,Male,4.03
G-24,5414,Jovian Huang,CoB (NBS),Male,3.95
G-24,2687,Kieran Yip,CCDS,Male,4.04
G-24,2269,Kuan Tan,CoE,Male,4.15
G-24,3356,Kumar Nair,EEE,Male,4.18
G-24,1187,Lucas Zhang,EEE,Male,4.12
G-24,1272,Maya Scott,EEE,Female,3.88
G-24,284,Meera Nair,MSE,Female,4.0
G-24,1614,Melody Tan,CoE,Female,4.06
G-24,3135,Mia Moore,EEE,Female,4.0
G-24,5917,Mia Thomas,CCEB,Female,4.19
G-24,707,Monica Yeo,SSS,Female,4.05
G-24,400,Naina Choudhury,SPMS,Female,4.05
G-24,4381,Nathan Wu,SBS,Male,4.01
G-24,2181,Nira Nair,SoH,Female,4.09
G-24,656,Oliver Li,CEE,Male,4.01
G-24,1732,Owen Prabowo,CCDS,Male,4.0
G-24,3656,Owen Yip,EEE,Male,4.18
G-24,919,Piper Rivera,SBS,Female,4.26
G-24,4937,Qiming,SoH,Female,4.1
G-24,77,Shila Binti Ali,EEE,Female,4.0
G-24,5308,Silas Yang,CEE,Male,4.03
G-24,5298,Sylvia Liu,CEE,Female,4.03
G-24,2841,Tahira Ali,SoH,Female,4.22
G-24,5699,Tian Yu,SBS,Male,4.15
G-24,2980,Tiffany Chua,CEE,Female,4.02
G-24,1010,Vikram Gupta,SPMS,Male,4.02
G-24,2449,Wei Lin Tan,EEE,Male,4.05
G-24,1264,Wen Jin Tan,SPMS,Male,4.0
G-24,3941,Willow Chang,CoB (NBS),Female,4.1
G-24,4373,Zhang Lian,EEE,Male,4.06
G-24,1081,Zhen Li,CCEB,Male,4.02
G-25,487,Adeline Ramirez,MAE,Female,4.04
G-25,4755,Aisyah Mohd,CoB (NBS),Female,4.14
